doc_idx,text,true_label
135,what do i need to do to get that tax form thing from my job,39
136,can i get this car's mpg,68
137,whats the name of the person who made you,9
138,can you dim the brightness of my screen,-1
139,when should i get my oil changed,81
140,what rating do the critics give the french laundry,31
141,yes is my answer,7
142,mickey mouse is a huge part of disney,-1
143,did someone who is unauthorized try to get into my bank account,59
144,i would like to know the mpg of my car,68
145,do you prefer cats or dogs more,82
146,"text dave, i'll be there soon",83
147,turn the oven to 350,11
148,how many years do you need to be in the army to get a college tuition,-1
149,set an alarm for ten tomorrow,2
150,help me get my w-2 form,39
151,will this recipe still be good if i use milk instead of eggs,65
152,can you verify my recent visa card transaction,64
153,which came first; greek mythology or roman mythology,-1
154,i think there's a fraudulent charge from mcdonald's on my account,61
155,what are the current prices for mushrooms,-1
156,i wish to cancel my reservation for fred at red robin,41
157,show allison how to get to me,84
158,put a block on bank of amerian immediately,5
159,get me a flight from barcelona to paris from jet blue,85
160,"""which could be improve the credit score",86
161,just stop talking,87
162,please inform my bank i'll be vacationing in the bahamas in a couple of days,88
163,"please flip a coin, i choose heads!",44
164,tell me my routing number,89
165,i would like to know some of your hobbies,90
166,how long is the school year,-1
167,what is my income this year,91
168,what was the date of my last oil change,92
169,when will microsoft drop support for windows 7,-1
170,where does jiu jitsu originate,-1
171,tell me fun facts on science topics,93
172,would you be able to freeze my bank account,5
173,what year was the first airplane built in,-1
174,set a timer to go off in 1 hour,94
175,inform me on what my credit card's apr is,55
176,remind me of the last date that i got my car checked,92
177,can someone look at my check engine light,48
178,tell me how long until the nascar race begins,-1
179,how many mexican pesos is a us dollar worth,37
180,what is the most amount of time that is considered safe to store uncooked chicken in the fridge,95
181,can someone tell me why my check engine light is on,48
182,that's incorrect,34
183,what do i currently have on my shopping list,30
184,i'm going to need to book an uber to universal studios,96
185,what is my visa credit limit,10
186,how can i claim my rewards for my visa card,97
187,please help me to know what type of things you can help me with,35
188,absolutely,7
189,how do i get help with a vacation itinerary,98
190,i need to know the price of my car payment and insurance please,99
191,what ingredients are necessary to make spaghetti carbonara,100
192,what is the calorie content in potatoes,76
193,how do i use my microwaves defrost,-1
194,please tell me the types of pets you have,82
195,"great, thanks!",101
196,help to turn on whisper mode,42
197,how to i change the policy on my insurace,102
198,can you do a coin flip for me ai,44
199,what are people saying about chick-fil-a's chicken nuggets,31
200,is there another person that controls you,103
201,did my vacation get approval,104
202,i want to only use the whisper sound,42
203,find out when green book was created,-1
204,what month does my credit card expire,105
205,close all internet tabs,-1
206,can you speak louder,52
207,does centurytel offer any better plans than the one i'm on,-1
208,"if you were traveling to indonesia, as i am, would you have your shots updated before your visit",66
209,speak louder please,52
210,what supplies do i need to clean my car,-1
211,tell me what to call you,106
212,call my name,28
213,are there any sales on liquor,-1
214,can you set a reminder alarm for me to workout,107
215,when is the next full moon,-1
216,was einstein right to be scared of spooky action at a distance,-1
217,check how busy cheesecake factory is,108
218,do you have a name for me,28
219,call my bank and ask them why my account is frozen,59
220,how many days off have i taken until right now,70
221,please tell me how to go about reporting a lost card,109
222,can you find any good places in cleveland that serve clams,110
223,i want to hear a joke about elephants,15
224,i need to bring my car in because the check engine light is staying lit,48
225,would you know where to find my phone,111
226,how does one go about putting in a vacation request,98
227,how do i redeem my visa points,97
228,how many holidays are there and when is the next one here,112
229,i want to start calling you owen,6
230,i am grateful for the help,101
231,how much sugar was in my urine this morning,-1
232,what is the la's time zone,74
233,is it alright to switch applesauce for oil,65
234,"to 350, set the oven",11
235,is it possible to talk to you in mandarin,113
236,i want help to transfer my 401k,60
237,"do you think my shots would be needed, before traveling to columbia",66
238,when does the jerky expire,95
239,"hi, how are you",114
240,give me the date that i last got my car checked,92
241,what's the most practiced form of mma in the world,-1
242,can you repeat that,115
243,timezone currently in mobile,74
244,are there reservation for joe and will,116
245,how many days of vacation do i have left,36
246,what is the timezone for new york,74
247,how's the weather in seattle,47
248,i'm leaving for montreal tomorrow and need to let my bank know,88
249,your birthday please,117
250,please return to default settings,19
251,i need to know how busy denny's is at 6 am,108
252,milk should be added to my shopping list,51
253,bob is my name now,71
254,what is the median salary for someone with an engineering degree,-1
255,remove fencing from my calendar for may 7th,67
256,can a robot really travel back in time,-1
257,i want to buy some nintendo switch game,-1
258,what is needed to cook lasagna,100
259,can you tell me how to set up direct deposit,45
260,text laura i'll be late for dinner,83
261,for the holidays when is the next one we do here,112
262,please set the oven to 350 f,11
263,can you tell me the traffic situation from philadelphia to the new jersey turnpike,77
264,tell me the date 5 days from now,14
265,what is my car's mpg,68
266,send information on flood clean up to my phone,-1
267,do i have enough gas to get home,12
268,cancel my reservation for bob at red robin,41
269,i wanna know who programmed you,9
270,what is 300 divided by 42,118
271,"yes, that is factual",7
272,cancel event scheduled for this afternoon,67
273,how do you fix a leaking sink,-1
274,find articles on essay writing for beginners,-1
275,please confirm that i have a reservation for march 1st at 7,116
276,what subjects or areas are you familiar with,35
277,goodbye,79
278,what are the weather conditions like in seattle,47
279,what is the largest transaction i have made on video games this month,64
280,what is the calorie content in spaghetti,76
281,how much ram does my computer have,-1
282,my account shows a transaction that i didn't make from foot locker,61
283,share my location with this person,84
284,can you give me a meal suggestion from the south,3
285,is it payday,119
286,how do you convert kilos to pounds,38
287,"flip a coin, heads",44
288,how many people were killed in the boston marathon by bombers,-1
289,that is so false,34
290,find me a recipe for chili,21
291,will you please go on amazon so i can buy speakers,8
292,"will you guide me through the process to jump start my car, please",57
293,can you confirm the reservation at fleming's for jane,116
294,please put dusting on my list of things to do,120
295,how long until my next oil change,81
296,i think my luggage has been misplaced,32
297,show what i have spent things on,64
298,what are some good resources to learn about mental illness,-1
299,what kind of things do i have to do today,62
300,i'm going to brazil soon and want to let my bank now,88
301,who is the one that made you,9
302,check meeting rooms available between one and three pm,54
303,can you look at what the oldest age is someone can enlist in the army,-1
304,where were you thought of,121
305,i want you to change your accent,75
306,make an immediate transfer of ten thousand from money market to checking,122
307,can you place an order for the olive oil i just finished,8
308,what are some good methods of relieving stress,-1
309,can you turn up the volume for your speaker,52
310,can i sub bacon for ham,65
311,i wanna know my car's tire pressure,123
312,let me cash my credit rewards,97
313,may i finish washing then i give you please,-1
314,i have to pay my water bill but need help doing it,40
315,"i don't know how to spell apoplectic, can you tell me",124
316,i'd like more checkbooks mailed to me,125
317,how many weeks of vacation time have i earned,36
318,what day it today,14
319,would you please switch to the male voice,75
320,what kind of weather can i expect now,47
321,will i be able to visit peru without a travel visa,126
322,convert 20 yen to dollars,37
323,please add the song i'm listening to right now to my relaxation playlist,127
324,where can i find wells fargo's routing number,89
325,how much have i spent on my debit card this month,64
326,put together a list of instructions for me on how to change the oil in my car,25
327,erase all events on friday from my calendar,67
328,can you tell me what dendrofilous means,33
329,play the song called i want it that way,128
330,can you get me the scores from the games that were played last night,-1
331,show me a cool nintendo switch game,-1
332,find me a good band instructor or two to compare in my area,-1
333,how many minutes am i from texaco,73
334,you can stop talking ai,87
335,are you real,129
336,sorry i missed that,115
337,what are my hours this week at work,-1
338,please replay the last five minutes,-1
339,i need options or italian tonight,3
340,i dont want to listen to this song,130
341,what credit score number do i have,23
342,what are the nutrition facts for peanut butter,131
343,remind me to put gas in my car,107
344,give me a list of ingredients for making pasta,100
345,which health plan am i currently enrolled in,78
346,what are apartment prices now,-1
347,"take soda from my shopping list, and while you're at it add tea",51
348,do you know if vacation got approved,104
349,how long does it take to cook meal of tuscan,13
350,"have a good day, bye",79
351,what's my bank of america account getting in interest,63
352,can i put in a pto request for december 3rd to december 10th,98
353,when was my car last in the shop,92
354,do i need to change my oil soon,81
355,what's the latest i can pay my cellular bill,43
356,start responding to joe,6
357,how do you prepare omelet,21
358,what day is our next day off,112
359,verify my reservation for smith and wollensky at 6:45,116
360,how much do i have available on my visa card,10
361,please confirm that i have a reservation for 2/20 at 6:00 pm,116
362,give me some tips on building up my credit score,86
363,who is it that you work for,103
364,what do my federal taxes look like,132
365,please pay my sprint bill using my bank of america checking account,40
366,what are some fun cheap activities to do in colorado,133
367,tell me where i am,134
368,i need to know the title of this song,27
369,where am i on the map,134
370,i need to cancel my reservation for rob at red robin,41
371,tell me the timezone for california,74
372,how many calories are in hamburgers,76
373,when will my next paycheck be coming,119
374,use martins name to reserve a table at tropicana for 5 people at 8pm,135
375,i do not want my reservation anymore,41
376,tell me about the pets you have,82
377,make sure i get a delta flight from pittsburgh to arizona,85
378,what do you do if your cat eats an octopus,-1
379,what is the result when you roll a four sided die,0
380,do you know any jokes,15
381,let me know where jim is right now,-1
382,what's my current electric bill,-1
383,go ahead and find me a hotel with good reviews in phoenix,56
384,stop this process,87
385,change the pin on my savings account to 1234,136
386,what step should i take next if i lost my luggage,32
387,please start calling me bob,71
388,i need to know whether you are a human or are a computer,129
389,how frequently is the bus running today,-1
390,what's the current apr on my credit card,55
391,how can i improve my golf swing,-1
392,help me get w-2 form,39
393,how to do an oil change,25
394,how old are you turning,117
395,what is the weather doing in austin,47
396,how much have i spent on my bank card sine i last paid my bill,64
397,can you confirm that i have a reservation for february 21 at 6 o'clock,116
398,would you change your voice to the male british accent for me,75
399,look on amazon for the price of a nitendo switch,-1
400,"i need to find work, help me connect to a local business through linkedin",-1
401,activate direct deposit to chase account,45
402,"has there ever been total world peace, where no nations in the world are at war",-1
403,what are the highest-rated android phones,-1
404,where can i go to eat,110
405,what can you do for me,35
406,i need to know what's on my shopping list,30
407,has flight dl123 left,1
408,pto i have used so far is how much,70
409,what do food critics say about gramercy tavern,31
410,could you tell me what the weather is in austin,47
411,change back to the factory set up,19
412,what's the roi doing arbitrage with ebay,-1
413,is my luggage lost,32
414,"can you spell out ""annulment",124
415,can i hurt my credit rating if i open several credit cards in a short time frame,86
416,tell me where i can get more information on getting a job at the post office,-1
417,how do you refer to me,28
418,please ping the rfid in my wallet and tell me where it's at right now,-1
419,can you report a lost card for me,109
420,i must know the next holiday,112
421,flip a coin for me and i call heads,44
422,tack on a gallon of milk to the grocery list,51
423,would you call yourself a cat or dog person,82
424,who set up the numbers for it,94
425,where is my delta flight,1
426,"i need to know how to spell ""miranda",124
427,read my reminder list,29
428,i need to get four people to red lobster; can you order me an uber,96
429,what type of gas do i put in this new car,137
430,what is the cashback rate for my credit card,-1
431,could you help me locate my phone,111
432,my current location is what,134
433,"stop, just stop",87
434,"what's the right way to spell ""emolument",124
435,can i use electronic devices in mexico without a socket converter,53
436,does my shopping list have pop tarts,30
437,call me bob from now on,71
438,what are your hobbies exactly,90
439,what do i need to do to get new insurance,102
440,what brand was the last advertisement for,-1
441,can i get to susan's house with my current tank,12
442,what's in fashion this month,-1
443,who is the hardest working man in hollywood,-1
444,you're right,7
445,how about lets start calling you juliette,6
446,"do a job search on monstercom for jobs in the tech field in arlington, va",-1
447,is it after noon,138
448,how do i get perfect alignment with the curb,-1
449,can you speak faster,72
450,what are the size limits regarding-carry on bags,80
451,i would like to book a place to stay in phoenix from the 5th to the 9th of march,56
452,hows the city mpg of this car,68
453,who plays han solo,-1
454,is there a reason beyond biology about why humans are alive,17
455,what films are in the running for best song at this year's oscars,-1
456,show me ideas for hamburger,21
457,confirm my reservation for acero at 7,116
458,when did i last make a purchase,64
459,tell me what my federal taxes amount to,132
460,what are some fun tourist things to do in mumbai,133
461,whats the fuel economy of this car,68
462,"on my shopping list, remove eggs",51
463,give me the news on the newspaper today,-1
464,how much gas do i have here,12
465,will you reserve a table at olive garden for 3 people at 7,135
466,do you have any ideas for a mexican meal,3
467,is there a way to alter my insurance policy,102
468,diy oil change,25
469,could you tell me my name,28
470,can i reserve tables at the new york restaurant,139
471,how would i say i need directions if i were french,140
472,are meeting rooms free between 8-3,54
473,give me a list of grocery stores that sell japanese sweet potatoes,-1
474,"tell me my routing number at my bank, community trust",89
475,what do i owe this month on all my bills,99
476,what is the answer to life,17
477,name unusual facts about the circus,93
478,how much flour do i need for a strawberry cake,100
479,how many calories are in a burger,76
480,whats the best rated lipstick,-1
481,i really need to jump start my car,57
482,where do i go if i am seeking the routing number of dallas capital,89
483,are indians nowadays reminiscent of a decade ago,-1
484,do i have a fraudulent transaction on my account,61
485,define epicurean,33
486,i'm going to need an uber for 4 people to go to patty's bar,96
487,i seem to have a purchase that i didn't make from olive garden on my account,61
488,what amount is my income,91
489,how many ppm of particulate is in my local water,-1
490,do i have any calendar entries for march 8th,141
491,how much has the dow changed today,-1
492,so i get charged if i use my card in france,16
493,start whisper mode,42
494,delete dentist from my calendar,67
495,"that answer was very helpful, thanks",101
496,"can you spell out ""wonderful",124
497,aquire the soundtracks from the movie if i stay and add them to my ipod,-1
498,how old,117
499,can you increase my credit limit to $1000,69
500,i need to know when my water bill is due,43
501,thanks so much ai,101
502,how busy is red robin around 5 pm,108
503,what kind of traits do vampires have,-1
504,can you set the timer to 20 minutes,94
505,what are my mastercard points good for,97
506,"no, you are wrong",34
507,"how do you spell ""exactly",124
508,find out where one can get involved in discussing local election issues,-1
509,unfortunately it would appear that my luggage is totally lost,32
510,how much pto days do i have remaining,36
511,find out how many miles the mississippi waterway runs,-1
512,how many voicemails are currently in my inbox,-1
513,it was great to talk to you,79
514,did i bring my car to the shop last week,92
515,delete the contact uncle john from my phone,-1
516,what ingredients are in tacos,100
517,how many days milk can be preserved,95
518,what kind of mileage does this car get,68
519,what's the newspaper today,-1
520,how do you describe yourself: as a computer or a human,129
521,please go though the bullet points on my reminder list,29
522,will you be sure to add this current song to my sleep playlist,127
523,how do i write c++,-1
524,can you help me change my insurance policy,102
525,what is the total number of days that i have taken off work since january,70
526,give me my credit rating,23
527,i need to add something to my calendar for next tuesday,67
528,what are my reminders,29
529,i need the temperature set at 70 f,11
530,what's it like to have parents who actually love you,-1
531,thank you ai for everything you do,101
532,would you tell me about your hobbies,90
533,what things are you able to help me with,35
534,find out which museum houses the most post modern art in new york state,-1
535,why did we elect this woman who made amazon leave and take its jobs with it,-1
536,i am going to need help paying my rent bill,40
537,what year was jane austen born,-1
538,tell me how many days off you see that i have taken so far this year please,70
539,find the nutrition info for whole milk for me,131
540,"can you suggest a thai restaurant, please",110
541,can you tell me what kind of gas your car uses,137
542,tell me a blonde joke,15
543,let me know if my application for american saving bank,49
544,throw a roll of the dice,0
545,i want to hear your best joke,15
546,look up the email address of the local police,-1
547,please list my real estate for sale,-1
548,i'm unable to use my card because it's been ruined,142
549,i wanna know the carry-on rules for the flight i have,80
550,when will my new credit card arrive,105
551,"hello there, good morning",114
552,do you know when our next day off is,112
553,what do you do all day while i'm at work,-1
554,why is my luggage not here,32
555,what would you like me to call you,106
556,"check my calendar for me, please",141
557,can you adjust the speed of your voice,72
558,can you order some ointment for me,-1
559,google find out what health plan i am under,78
560,how many millimeters are in 21 centimeters,38
561,"yum, pulled pork tacos at the buffet",31
562,what is the square root of 36,118
563,find out what supplies i am missing and will need on my upcoming camping trip,-1
564,turn on top 20 country hits,128
565,when was my oil last changed,92
566,"whisper mode, stop",42
567,show me the reviews for the new jalapeno fries at taco bell,31
568,what's the calorie content of french fries,76
569,are you from around here,121
570,please roll twelve sided dice,0
571,i need to know the time it takes to get a new credit card sent to someone who lost theirs,143
572,i've lost my phone somewhere,111
573,how healthy is rice,131
574,please mail me more checkbooks,125
575,you need to tell me how to increase credit limit for my chase card,69
576,how long should i cook the cookie dough,13
577,what are the scores of other teams in this division,-1
578,how many places in dallas can i rent a car,46
579,i wanna hear something cool about bees,93
580,i wanna know how many points have i earned with my credit card,144
581,what do i need to use to make lasagna,100
582,set a reminder for me to let the plumber in tomorrow,107
583,what does post rush hour traffic generally look like heading into the lincoln tunnel in manhattan from new jersey,77
584,go to whisper mode until my morning alarm goes off,42
585,i want to know the ingredients for making pizza,100
586,find out where i can buy a barbie doll for my niece,-1
587,"find me a rental car for next week , from friday the 5th thru monday the 8th, any kind",46
588,i want you to cancel my reservation for 5 at red robin,41
589,let me know the credit card application status,49
590,any update on my vacation,104
591,"flip a coin, i'm heads",44
592,thanks for helping,101
593,can you sell stocks for me,-1
594,my bank of america visa platinum was swiped from my belongings,109
595,where was it you were born,121
596,is my order on its way or what's going on,145
597,please set up a reminder for me,107
598,do i have any meetings between 1 and 8 pm,50
599,how many people die each year while skydiving,-1
600,which actors have played more than 1 comic book character,-1
601,would you tell me my bank balance,26
602,send david my location,84
603,upload the pictures to the correct album,-1
604,tell me the last day i can pay my gas bill,43
605,i need to redeem my visa points,97
606,meeting rooms open between one and three pm,54
607,what amount of interest does my checking account earn,63
608,scan my photos and tell me which hair style is most suiting for my face,-1
609,what's the apr on my capital one venture card,55
610,"no, definitely not",34
611,when will i know if my visa card application was approved,49
612,10-4,7
613,have i recently had an oil change,92
614,thank you for that response,101
615,i want to know how to change my oil,25
616,let me know who your boss is,103
617,reset to your original settings,19
618,i'm feeling like a greek meal and need some suggestions,3
619,can you tell me what key frank zappa's keep it greasy is in,-1
620,reasons that us bank would place a hold on my account,59
621,how many transaction fees are there when i use my discover card in rome,16
622,how many hurricanes are in an average hurricane season,-1
623,tell me where i can get the cheapest tennis balls on the internet,-1
624,i wanna find a hotel with good reviews in phoenix,56
625,i must know the the carry-on restrictions for american airlines,80
626,i need to know the calorie content of spaghetti,76
627,i'd like to transfer $400 from household to savings account,122
628,can you tell me what the best places are to look for a job online,-1
629,i want to find a new car under $25000,-1
630,why can you have the square root of a negative number,-1
631,let me know what the point of life is,17
632,what are the different types of tvs,-1
633,can you tell me about what time i should be arriving at the airport,73
634,could you use the female voice,75
635,pto so far i have used is how much,70
636,is there somewhere my personal loan displays the interest rate i'm paying on it,63
637,number of calories in coke,76
638,what is the next thing i should do if i lost my luggage,32
639,show me the best times to book flights for traveling to another country,-1
640,could you share my credit card's apr,55
641,pull up everything i need to make a pasta dish,100
642,mpg for this car please,68
643,change settings to sound like a female,75
644,confirm the john reservation at applebee's,116
645,what day is payday,119
646,how long does it take to call an ambulance,-1
647,inform me how many pounds are in 10 kilos,38
648,can you tell me when my item will get here,145
649,i want the nutrition facts for buttered spaghetti,131
650,can you monitor my package's progress,145
651,i need to have a timer for 10 minutes,94
652,"reserve a meeting room for friday, 5pm",54
653,who is in charge of you when you work,103
654,would you please schedule a meeting room for 4:00 on thursday,54
655,how soon till i need to change my tires,146
656,order my whole shopping list,8
657,can you reserve a meeting space for 4:00 on thursday,54
658,how do they say tacos in mexico,140
659,i got to know how long until the next day off,112
660,will using a discover card in rome cause transaction fees,16
661,could you send a text to bill saying no,83
662,i really want to know my todo list again thanks,62
663,how do i make you talk faster,72
664,what is it like the temperature at ac,11
665,how many days are remaining on my vacation days,36
666,give me directions to phoenix,22
667,let me know some things to do in phoenix,133
668,it is no,34
669,i would like to know what type of things you can help me with,35
670,what is the best reviewed laptop available on the market,-1
671,can you tell me about that tornado that just tore up alabama,-1
672,please answer the phone and put it on speaker on the tv,-1
673,text emily,83
674,"i'd like my checks to be deposited into my account directly, how do i do that",45
675,give me a recommendation for a local landscaper,-1
676,how is traffic nearest the ben franklin bridge philadelphia heading to the new jersey turnpike,77
677,start the next song,130
678,i wanna know where to get my w2,39
679,i'm out of milk so you will order me some more,8
680,i want today's fun fact please,93
681,send my location to this individual,84
682,what's the status of robotic servants from japan,-1
683,what's the amount of my income,91
684,is the bill due today,43
685,"when does my card expire, the one ending in 1234",105
686,can you go to the next song,130
687,will you please slow down your voice,72
688,what did i spend on beer last month,24
689,what company did this design,9
690,"can you change the oil, with what and how",25
691,find out who is the representative of my district,-1
692,explain to me the process of evaporation,-1
693,what's the main export by the peoples of greenland,-1
694,i need to know what traffic is going to be like at 3:00 pm on the new jersey turnpike heading into camden from north jersey,77
695,how can i make my living room appear to be bigger than it is,-1
696,change sound setting to whisper,42
697,which company were you designed by,9
698,tell me what my wells fargo credit card apr is,55
699,i need to know when i get paid next,119
700,i need to check my rewards for my credit card,144
701,roll a six sided die for me and tell me the result,0
702,i need you to talk to me about your hobbies,90
703,when will i get to orlando,73
704,when's my next pay day,119
705,what do you engage in during your free time,90
706,i'm looking for a flight from billings to cleveland on may 2 and a return on may 9,85
707,i want to know how i can build up a good credit score,86
708,let's take a look at the weather,47
709,book me a place to chicago from atlanta united airlines,85
710,your date of birth,117
711,name the person or group that programmed you,9
712,tell me what's on my calendar for march 22nd,141
713,how is my order doing right now,145
714,where's my phone,111
715,my bill shows a purchase from payless shoes but i didn't buy anything,61
716,what do you call me,28
717,what if i want to switch insurance plans,102
718,how long can i keep milk in the fridge,95
719,where do i look to get a w2,39
720,i have to make a phone call,20
721,what's the exhange rate between mxn and gbp,37
722,is the friday's full after 4,108
723,give me the conversion between ounces and cups,38
724,i need to know how many days off i have used so far,70
725,can i put in a pto request for december 25th to january 1st,98
726,can you recommend some fiction books,-1
727,i need a reminder to take dinner out of the oven,107
728,"um, i'm not totally sure",18
729,create a reminder to wash the dishes,107
730,can you book a meeting room for friday at 9:00 am,54
731,why is my checking account not working,59
732,"um, i'm not quite sure",18
733,find out how many whales are currently in monterey bay,-1
734,"order me some doritos, please",8
735,when do i have to pay my internet,43
736,what've i spent on gas this month,24
737,can you tell me local crime in my area,-1
738,what timezone would missouri be in,74
739,what's the interest rate on my savings account,63
740,x needs to be called by me,20
741,whisper mode must be left,42
742,how long can i freeze tofu before it goes bad,95
743,give me your name so i can use you,106
744,how much money have a spent in the last week,24
745,who do you report to for your work,103
746,can i reach seattle with this amount of fuel,12
747,i need you to find me a hotel with good reviews in phoenix,56
748,i need to get a mastercard somehow,4
749,send a text that says hi to abby,83
750,what timezone do they use in arizona,74
751,how much do i earn a year,91
752,please activate a wireless hotspot so i can use the internet,-1
753,"transfer ninety dollars between glacier checking and farmers accounts, please",122
754,how many carry ons can i take on a flight with delta to seattle,80
755,reserve table for 5 at red robin under the name sara at 3,135
756,can you find the answer to number 26 in this algebra two textbook,-1
757,where can i get a appointment for a tire check for the car,48
758,what should i do now that my car battery is dead,57
759,when does this car need oil changes,81
760,how much is due for my water bill,99
761,can you tell me the purpose of a safe deposit box,-1
762,what are my finances like lately,24
763,do you know what company were you designed by,9
764,"talk to you soon, bye!",79
765,what do i have planned for 3/5,141
766,unsure,18
767,you can take laundry off my todo list,120
768,i want to use my card reward points,97
769,what kind of gas should i use for this car,137
770,what person is the heaviest ever recorded,-1
771,is my car due for it's next oil change,81
772,"what's the month, year, and day that my card expires",105
773,what region were you born,121
774,how much so far pto have i used,70
775,"if i travel abroad, do i need vaccinations",66
776,please give me the time in tanzania at this moment,138
777,can you tell me how to change my oil please,25
778,what is the carry-on policy for flights on lufthansa,80
779,show me how to make tuna casserole please,21
780,tell me if my vacation was approved yet,104
781,get me a list of universities that provide full scholarships in arizona,-1
782,will you create a timer for me,94
783,how do i get stains out of the carpet,-1
784,i would love to know the closest gas station to glendale,22
785,"ai, refer to me as deb when answering me",71
786,did i get my car inspected recently,92
787,do i need a vaccine for the congo,66
788,tell me something about linkin park,-1
789,do you know my state tax total,132
790,iterate over the items on my grocery list,30
791,can i use direct deposit for my tax refund,-1
792,i think maybe,18
793,what would the date be 5 days from today,14
794,"could i get some more checkbooks sent to me, please",125
