doc_idx,text,true_label
70,Eurema nicevillei is a butterfly in the Pieridae family. It is found in Thailand southern Burma Peninsular Malaysia Borneo and Sumatra.The length of the forewings is 12–24 mm (0.47–0.94 in). The upperside ground colour is lemon yellow. The forewing black basal border is always well developed along the tornus to wing base with its inner margin almost uniform having yellow veins in the basal portion. The hindwing black distal costal is broad and slightly broadened toward the tornus.,10
71,Clarence High School (CHS) is a well-known school in Bangalore East for both girls and boys. It is located in Richard's town in Bangalore and is for day scholars. It has classes from the preparatory level until the 12th grade and is in the ICSE syllabus.,2
72,The Trap is an adventure/romance film released in 1966 written by David D. Osborn and directed by Sidney Hayers.Shot in the pristine wilderness of the Canadian province of British Columbia Oliver Reed and Rita Tushingham star in this unusual love story about a rough trapper and a mute orphan girl.The soundtrack was composed by Ron Goodwin and the main theme (Main Titles to The Trap) is familiar as the title music used by the BBC for London Marathon coverage.,13
73,The Australian saw shelled turtles Myuchelys are a genus of turtles in the family Chelidae. They inhabit the headwaters and tributaries of rivers within their range and this led to the name Myuchelys which is formed from the Aboriginal words Myuna meaning clear water and chelys meaning turtle. They have a short neck and the intergular scute completely separates the gular scutes.,10
74,Phaseolus filiformis is a species of wild bean native to the southwestern United States and northern Mexico. Its common names include slimjim bean slender-stem bean and Wright's phaseolus. This plant resembles other beans in appearance with leaves composed of lobed triangular leaflets and pink pea-like flowers. The small bean pods are 2.5 to 3.5 centimeters long and less than a centimeter wide.,11
75,Old Main and Chemistry Building are two connected historic buildings located on the campus of Widener University at Chester Delaware County Pennsylvania. Old Main was built in 1867 and is a four-story stucco and stone building with a two-pitched roof. It has a central grand pediment with two minor flanking pediments. Atop the grand pediment is a dome structure and atop both minor pediments is a cupola. It measures 243 feet long and between 55 and 65 feet deep.,7
76,Hesar (Persian: حصار‎ also Romanized as Ḩeşār and Ḩaşār; also known as Hisar) is a village in Liravi-ye Jonubi Rural District Imam Hassan District Deylam County Bushehr Province Iran. At the 2006 census its population was 806 in 185 families.,9
77,Glaphyroptera insignis is a fossil species of beetle in the family Buprestidae the only species in the genus Glaphyroptera.,10
78,Matthew Silcocks (born 5 May 1993) is an Australian athletics competitor. He was selected to represent Australia at the 2012 Summer Paralympics in athletics. He finished sixth in the 1500m in a time of 3:59.79.,4
79,The Ford EcoSport is a mini sport utility vehicle (SUV) originally built in Brazil by Ford Brazil since 2003 at the Camaçari plant. A second generation concept model was launched in 2012 and is intended to be also assembled in a new factory in Chennai India.,6
80,The Butterfly LLC is an American aircraft manufacturer specializing in homebuilt gyroplanes. Complete gyroplane kits are offered for the homebuilt market as well as completed aircraft marketed for law enforcement surveillance. The is prefixed to the name of products.,1
81,Little 8th Route Army (Chinese: 小八路) is a Chinese animated puppet film. It is also referred to as Little 8th Route Heroes and Small 8th Route Army.,13
82,Thiago Neves Augusto commonly known as Thiago Neves (born 27 February 1985 in Curitiba) is a Brazilian footballer who currently plays for Al-Hilal.,4
83,USS General Sherman (1864) was acquired from the U.S. War Department by the Union Navy during the American Civil War as a gunboat in waterways of the Confederate South. She was named after Gen. William T. Sherman.,6
84,Rape (Norwegian: Voldtekt) is a 1971 false document Norwegian film by renowned female director Anja Breien. The film deals with a young man who is mistakenly accused of one rape and one attempted rape and how he is being processed by the judicial system. The film is shot in black and white and is divided into sections corresponding to the respective sections of Norwegian trial law which the accused encounters.,13
85,Żychce [ˈʐɨxt͡sɛ] (Kashubian: Żëchce) is a village in the administrative district of Gmina Konarzyny within Chojnice County Pomeranian Voivodeship in northern Poland. It lies approximately 3 kilometres (2 mi) north-west of Konarzyny 21 km (13 mi) north-west of Chojnice and 102 km (63 mi) south-west of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 227.,9
86,And the Big Men Fly is an Australian-based play by Alan Hopgood written in 1963. Its primary subject is about the old Australian rules football team the Crows.,14
87,Lake Yonozero (Russian: Ёнозеро) is a large freshwater lake on the Kola Peninsula Murmansk Oblast Russia. It has an area of 94.4 km² (about 100 km² with all islands). Varzina River flows from the lake.,8
88,Segundo Llorente Villa S.J. (November 18 1906 – January 26 1989) was a Spanish Jesuit philosopher and author who spent 40 years as a missionary among the Central Alaskan Yup'ik people in the most remote parts of Alaska. In 1960 he won a seat in the 2nd Alaska State Legislature as a write-in candidate becoming the state’s first Catholic priest elected to office as well as one of two write-in candidates elected that year from rural Alaska.,5
89,The Troy Laundry Building is a building in southeast Portland Oregon listed on the National Register of Historic Places. The building was designed by architect Ellis Lawrence. It was one of many large mechanized commercial laundries in southeast Portland in the early 20th century. It was added to the National Register in 1989.,7
90,The Gee Bee Model Y Senior Sportster was a sports aircraft built in the United States in the early 1930s by the Granville Brothers. Essentially an enlarged two-seat version of the single-seat Sportster it was a low-wing strut-and-wire-braced monoplane of conventional -- if short-coupled -- design with open cockpits and fixed tailskid undercarriage.,6
91,Ace Ventura Jr: Pet Detective (also known as Ace Ventura Jr. and Ace Ventura 3) is a 2009 telefilm and the third installment in the Ace Ventura film series. It is a direct to video spin-off sequel to the films Ace Ventura: Pet Detective and Ace Ventura: When Nature Calls although Jim Carrey does not appear in the film. The film began production in Orlando Florida on September 17 2007 was directed by David M. Evans and written by Jeff Sank Jason Heimberg and Justin Heimberg.,13
92,Bras d'Or (R-103) was a small experimental hydrofoil built for the Royal Canadian Navy (RCN) during the 1950s. It led to the development of HMCS Bras d'Or (FHE 400) in the late 1960s.Built by Saunders-Roe from either a Saunder-Roe motor boat or Vosper PT boat hull the Bras d'Or was built based on the prototype R-101 in service with the Royal Navy. Launched in 1957 it underwent trials off Wales in May and arrived in Canada in July.,6
93,The Epcor Tower is an office tower in downtown Edmonton Alberta Canada that is part of the Station Lands project. The tower is capped by two spires that top out at 137.3 m and these capped with four flagpoles each. When flagpoles are taken into account it is currently the tallest building in Edmonton.,7
94,Pothomorphe umbellata or Pariparoba is a plant of Amazonian origin that has been traditionally used in folk remedies for digestive and liver-related maladies. In 2002 a research group based at the Tokyo Medical and Dental University discovered antibacterial properties of the plant specific to Helicobacter pylori.,11
95,Giorgio Cavazzano (born October 19 1947) is an Italian comic strip artist. Cavazzano was born in Venice. He started his career at age 14 as an inker for Romano Scarpa. He produced stories about Disney characters Mickey Mouse Donald Duck Scrooge McDuck and others.Cavazzano's work is known for combining the traditional rubbery appearance of Disney characters with realistic illustration of technological gadgets and machinery.,3
96,Blue Lake (Rotomairewhenua in Māori) is a small lake in Nelson Lakes National Park in the northern reaches of New Zealand's Southern Alps. Sacred to local Māori it has the clearest natural fresh water in the world.,8
97,Arthur Walcott (1857-1934) was a British actor of the silent era.,3
98,The Bright Day (Persian: روز روشن‎) is a 2013 Iranian film directed by Hossein Shahabi (persian: حسین شهابی)It is his debut feature film which was very well received by Iranian film critics and audiences of the 31st Fajr Film Festival of Tehran in February 2013. The film also won the Special Jury Prize of 28th Mar del Plata International Film Festival in Argentina and the Chicago Film Festival Award for Best Film 24th is receiving.,13
99,Victims of Yalta is the British and The Secret Betrayal the American title of a 1977 book by Nikolai Tolstoy that chronicles the fate of Soviet people who had been under German control during World War II and at its end fallen into the hands of the Western Allies. According to the secret Moscow agreement from 1944 that was confirmed at the 1945 Yalta conference all Soviet citizens were to be repatriated without choice—a death sentence for many by execution or work in a forced-labor camp.,14
100,John Graham is a British record producer songwriter vocalist who is also known under the pseudonyms Quivver Skanna Stoneproof and Space Manoeuvres. He was a former member of music production team Tilt. More recently he has recorded and toured with the Welsh electronic group Hybrid.,3
101,The Scarlet Plague is a post-apocalyptic fiction novel written by Jack London and originally published in London Magazine in 1912.The story takes place in 2073 sixty years after an uncontrollable epidemic the Red Death has depopulated the planet. James Howard Smith is one of the few survivors of the pre-plague era left alive in the San Francisco area and as he realizes his time grows short he tries to impart the value of knowledge and wisdom to his grandsons.,14
102,Live at Piedmont Park is a live album and video release by the Dave Matthews Band from a 2007 benefit concert in Atlanta. The concert was held at Atlanta's Piedmont Park in front of an audience of over 80000 people to raise over US $1 million of a US $42.5 million project to expand 53 acres (210000 m2) of the city's park. Also performing that day were the Allman Brothers Band.,12
103,Humięcino-Koski [xumjɛnˈt͡ɕinɔ ˈkɔski] is a village in the administrative district of Gmina Grudusk within Ciechanów County Masovian Voivodeship in east-central Poland.,9
104,Johnson University (formerly known as Johnson Bible College) is a private Christian co-educational college located six miles (10 km) southeast of Knoxville Tennessee in the Kimberlin Heights community.,2
105,Szilvia Lengyel (born 1971) is a Hungarian agrarian engineer and politician member of the National Assembly (MP) from Politics Can Be Different (LMP) Pest County Regional List since 2012.She became a Member of Parliament on October 8 2012 replacing Endre Kukorelly who resigned on September 2012. Formerly the LMP's Pest County Board led by Lengyel withdrew its confidence from Kukorelly. Szilvia Lengyel is a member of the Committee on Sports and Tourism.,5
106,Time and Love: The Music of Laura Nyro is a 1997 tribute album to singer-songwriter Laura Nyro recorded shortly after her death of ovarian cancer and released on Astor Place (label).Almost all of the artists recorded Nyro's songs. The exception was Jane Siberry who contributed an original song which combined her own tribute to Nyro with a brief medley of several of her songs.,12
107,The Bridgewater class sloop was a class composed of two ships built for the Royal Navy HMS Bridgewater and HMS Sandwich. The ships were part of the Royal Navy's 1927 Build Programme as replacements for the Flower-class sloop.,6
108,Víctor Bravo Ahuja (20 February 1918 - 30 August 1990) was a Mexican politician and academician who served as Secretary of Public Education in the administration of Luis Echeverría (1970–76) as Governor of Oaxaca (1968–70) and as Director General (1951–55) and then Rector (1955–58) of the Monterrey Institute of Technology (ITESM).He was born into a family composed by Rodrigo Bravo Monsalve and Carmen Ahuja Beauregard and became one of the first four students to graduate with a bachelor's degree in Aeronautical Engineering from the National Polytechnic Institute.,5
109,The LeVeque Tower is a 47-story Art Deco-style building in Columbus Ohio. Located at 50 West Broad Street it was the tallest building in Columbus from 1927 until 1974 when the Rhodes State Office Tower was completed. The LeVeque Tower is 555 feet 6 inches (169.32 m) tall which at the time of its completion made it the tallest building between New York City and Chicago and the fifth tallest building in the world.,7
110,The Suaçuí Grande River is a river of Minas Gerais state in southeastern Brazil.,8
111,The Jordan Archaeological Museum is located in the Amman Citadel of Amman Jordan built in 1951. It presents artifacts from archaeological sites in Jordan dating from prehistoric times to the 15th century. The collections are arranged in chronological order and include items of everyday life such as flint glass metal and pottery objects as well as more artistic items such as jewellery and statues. The museum also includes a coin collection.,7
112,Damiani S.p.A or Damiani Group is an Italian luxury jewelry corporate group that designs manufactures distributes and sells jewelry and luxury watches. Damiani was the first company to introduce Certificates of Authenticity for jewelry pieces showing the details included in the jewelry for example the number of carats.,1
113,Jeffery Louis Jeff Martin is an American musician singer and drummer who has sung for the bands Surgical Steel Racer X Leatherwolf and played drums for the bands Badlands Blindside Blues Band and RedSea. Jeff Martin played drums for Paul Gilbert George Lynch Michael Schenker Dokken and P.K. Mitchell. He also played drums in Surgical Steel before switching to lead vocals.,3
114,In a Bar Under the Sea is a 1996 album by Belgian band Deus. The cover art was designed by guitarist Rudy Trouvé.,12
115,Metacmaeops vittata is the species of the Lepturinae subfamily in long-horned beetle family. This beetle is distributed in USA.,10
116,"http://www.thesolaireattheplaza.comSolaire at the Plaza is a residential tower in Downtown Orlando. The tower is directly above the Premier Trade Plaza. Both were built at exactly the same time and have similar design. The building, like much of the other towers, has a crown that is lit at night. The tower created a dense pocket of buildings in the area around Suntrust Center, and now is a major turning point in the skyline of Orlando.",7
117,Pendyala Raghava Rao (Telugu: పెండ్యాల రాఘవరావు) (born 1917) was an Indian Parliamentarian.He is the son of Shri Pendyal Ramchander Rao and was born in Chinna Pendyal of the Warangal district in 1917. He was educated at Warangal High School and married Shrimati Venkatamma in 1934. The couple had 2 sons. After the death of his wife he married Shrimati Kausalya devi and had 2 sons and 2 daughters from this marriage.,5
118,Paulo Manuel Banha Torres (born 25 November 1971 in Évora) is a Portuguese retired footballer who played as a left defender.,4
119,The Cruces River (Spanish: Río Cruces) is a river near Valdivia Chile. Río Cruces originates from hills near the Villarica volcano and flows then in south-west direction. The southern and final part of the river follows the Valdivian Coastal Range. At the latitude of Valdivia it is crossed by Río Cruces Bridge near its outflow into Valdivia River. The small village of Punucapa is the main centre for tourism in Río Cruces.,8
120,Sound Kapital is Handsome Furs' third full-length album. It was released through Sub Pop Records on June 28 2011. According to a press release Sound Kapital is inspired by the electronic and industrial music of 1980s Eastern Europe and it is the first album that Dan Boeckner wrote entirely on keyboards; it includes guitars in most of the songs though.The album was named as a shortlisted nominee for the 2012 Polaris Music Prize on July 17 2012.,12
