doc_idx,text,true_label
17,"The McLarens were suffering handling problems because of new bodywork introduced that was more suitable for high speed circuits coming up later in the season (the turbo snorkels were moved from on top of to inside the sidepods at an R & D cost estimated by Ron Dennis to be at more than £150,000 for what he described as nothing more than a small aerodynamic gain with no increase to Honda power).. The event trigger is power.",15
18,"Patrick generated controversy when he defended the business practices of the Boston-based venture capital firm Bain Capital, which was founded by Mitt Romney, the Republican presidential nominee, a position directly opposite of the Obama campaign.. The event trigger is presidential.",15
19,In the prelude to the protest on Saturday night 59 people were arrested after chaining themselves to metal barricades on the Champs-Élysées On Sunday 19 demonstrators were arrested after they climbed onto the headquarters of the Socialist Party and unfurled a banner demanding that President François Hollande resign Police officers also seized a van with masks banners and smoke bombs and near the end of Sunday is demonstration they used tear gas to break up a gathering of some masked protesters believed to be rightists known as ultras. The event trigger is demonstration.,7
20,"My Brother's Blood Machine is the first solo album by the lead singer of Coheed and Cambria, Claudio Sanchez (who refers to himself as The Prize Fighter Inferno in order to connect the story of this album to that of The Amory Wars) and was released on October 31, 2006.. The event trigger is singer.",14
21,"In 1960, Haines was selected to coach at the 1960 Summer Olympics, and seven of his swimmers from Santa Clara also qualified, including 1960 gold medalists Chris von Saltza, Lynn Burke, George Harrison, and Paul Hait; the first class also included Donna de Varona and Steve Clark, who would win gold at the 1964 Olympics.. The event trigger is win.",21
22,"Hwyl Nofio is an evolving ensemble based around its originator Steve Parry, who previously had been a founding member of the Surrealist music group Neu Electrikk and also worked with Matt Johnson of The The and Colin Potter of Nurse With Wound.. The event trigger is music.",14
23,European Union president Herman Van Rompuy said that those responsible for the attack must be punished.. The event trigger is president.,15
24,That's the only Byrd pork project I have ever visited. The event trigger is visited.,31
25,"Charles Powell Hamilton (26 December 1747 – 12 March 1825) was an officer of the Royal Navy, who saw service during the American War of Independence, and the French Revolutionary and Napoleonic Wars, eventually rising to the rank of Admiral.. The event trigger is service.",19
26,The breakup plan also triggered public concerns that train fares will rise soon as Sheng said the average train fare is relatively low. The event trigger is fares.,29
27,"Instead, she was convinced by Timothy Dwight V, the Chancellor of Yale University, to start a preparatory school.. The event trigger is school.",9
28,"It was attended by the Prince of Wales; his sons, the Duke of Cambridge and Prince Harry; and his wife, Camilla, Duchess of Cornwall; together with Andrew Parker Bowles; Prince Richard, Duke of Gloucester; Birgitte, Duchess of Gloucester; Ralph Percy, 12th Duke of Northumberland; Gerald Grosvenor, 6th Duke of Westminster; Natalia Grosvenor, Duchess of Westminster; and Lady Tamara Grosvenor.. The event trigger is wife.",16
29,In 2014 I had same problem sent in the required doc iswaited several weeks then contacted them yet againonly to be informed the goods had been returned to the supplier left it a couple off weekscontacted the supplier only to be told the goods had never arrived!!. The event trigger is arrived.,32
30,"John Albert Pittman (October 15, 1928 – April 8, 1995) was a soldier in the United States Army during the Korean War.. The event trigger is soldier.",19
31,"Charlotte had two younger sisters: Princess Henrietta and Princess Wilhelmina Amalia, who made a prestigious marriage in 1699 to the Holy Roman Emperor, Joseph I.. The event trigger is marriage.",16
32,David Johansen is a 1978 album by the rock musician David Johansen and his first solo album following his tenure as lead singer of the New York Dolls.. The event trigger is musician.,14
33,"At the 2004 Olympic Games in Athens, Wylde won the gold medal as part of the United States team in Team jumping, together with McLain Ward, Beezie Madden and Chris Kappler.. The event trigger is medal.",21
34,"Born on 10 March 1794 at the Royal Palace of Aranjuez, Infante Francisco de Paula was the fourteenth child of King Carlos IV of Spain (1748–1819) and his wife Maria Luisa of Parma (1751–1819), a granddaughter of King Louis XV of France.. The event trigger is wife.",16
35,"Russ Girling, president and CEO of TransCanada, touted the positive impact of the project by ""putting 20,000 US workers to work and spending $7 billion stimulating the US economy"".. The event trigger is president.",15
36,"His farm then became a command center during the Revolutionary War, and even George Washington visited on occasion.. The event trigger is command.",18
37,"Henrik, Prince Consort of Denmark (; born Henri Marie Jean André de Laborde de Monpezat 11 June 1934), is the husband of Queen Margrethe II.. The event trigger is husband.",16
38,"She also participated in the 1952 Winter Olympics in Oslo, where she won a silver medal in the slalom, beating her fellow German Annemarie Buchner for the bronze medal.. The event trigger is medal.",21
39,"Nick Valensi (born Nicholas Valensi; January 16, 1981) is an American musician, guitarist of the American rock band The Strokes, in which he primarily plays lead guitar and occasionally rhythm guitar.. The event trigger is musician.",14
40,The flight chartered by WFP includes 340 family tents 42 metric tonnes of high energy biscuits and 15 metric tonnes of special nutrition bars contributed by the US Agency for International Development USAID The supplies will be distributed by WFP and the Office of the UN High Commissioner for Refugees UNHCR. The event trigger is contributed.,30
41,"Roman Catholic attempts to improve ecumenical relations with the Eastern Orthodox Churches have been complicated by disputes over both doctrine and the recent history of the Orthodox Eastern Catholic Churches, involving the return of expropriated properties of the Eastern Catholic Churches, which the Orthodox Church took over after World War II at the request of Joseph Stalin.. The event trigger is request.",18
42,"Marco (Marcello Mastroianni) is a driving instructor married to Irène (Catherine Deneuve), a hairdresser.. The event trigger is married.",16
43,Rough Cutt's manager Wendy Dio introduced Shortino to Quiet Riot and engineered a deal for him to step in as their new lead singer in place of Kevin DuBrow who had been fired.. The event trigger is singer.,14
44,"She came from a ""wealthy but liberal family"", and through her, he met abolitionists, ""socialists, principled atheists and activists for women's rights and social equality"", including Harriet Beecher Stowe (his next-door neighbor in Hartford, Connecticut), Frederick Douglass, and the writer and utopian socialist William Dean Howells, who became a long-time friend.. The event trigger is neighbor.",24
45,"He was born in Cleveland, Ohio and is a graduate of Columbia University, where he studied under Mark Van Doren, and where he now teaches.. The event trigger is graduate.",9
46,"Well, I have a nephew, he just got back from Iraq. The event trigger is got back.",31
47,"Sidney Sanders McMath (June 14, 1912October 4, 2003) was a decorated U.S. Marine, attorney and the 34th Governor of Arkansas (1949–1953) who, in defiance of his state's political establishment, championed rapid rural electrification, massive highway and school construction, the building of the University of Arkansas for Medical Sciences, strict bank and utility regulation, repeal of the poll tax, open and honest elections and broad expansion of opportunity for black citizens in the decade following World War II.. The event trigger is school.",9
48,From 1996 until August 2006 he was chancellor of the University of Kent when Sir Robert Worcester took over the position.. The event trigger is position.,11
49,"In the Battle of Leuthen, fought on 5 December 1757, Frederick the Great's Prussian army used maneuver and terrain to decisively defeat a much larger Austrian army under Charles of Lorraine, thus ensuring Prussian (later German) control of Silesia during the Seven Years' War and for nearly two centuries afterward.. The event trigger is control.",18
50,Some researchers say that more important than the increase in gun sales is who is buying guns Young men are the most likely demographic group to be injured or killed with a gun state health records show. The event trigger is say.,5
51,"Chabrias' command was followed immediately and without question by the mercenaries under his command, to be copied by their counterparts beside them, the elite Sacred Band of Thebes under the command of Gorgidas.. The event trigger is command.",15
52,"On the outbreak of the Russian Civil War, his friendship with first-generation Bolshevik Kliment Voroshilov caused him to throw his lot in with the Red forces, leading to a personal introduction to Stalin and the command of the artillery of the 1st Cavalry Army (co-led by Stalin and Voroshilov) at the Battle of Tsaritsyn in 1918.. The event trigger is command.",18
53,"Born in New Lexington, Ohio, he competed for the United States in the 1952 Summer Olympics held in Helsinki, Finland in the 4 x 400 metre relay where he won the silver medal with his team mates 400 metres bronze medalist Ollie Matson, Charles Moore and Mal Whitfield.. The event trigger is medal.",21
54,He currently is the Woody Hayes Chair of National Security Studies at the Mershon Center for International Security Studies and a professor of both political science and dance at The Ohio State University.. The event trigger is professor.,9
55,"Courtney Shropshire (July 10, 1877 – 1965), a prominent doctor in Birmingham, Alabama, was the founder and first president of Civitan International.. The event trigger is president.",15
56,"For his first major professional assignment Lawrence Marcus asked him to compete in the contest to design Grace Kelly's bridesmaids' gowns for her marriage to Rainier III, Prince of Monaco.. The event trigger is marriage.",16
57,"He won the bronze medal in the men's 800 metres race at the 1908 Summer Olympics in London with a time of 1:55.2, which was .8 seconds faster than the previous Olympic record but 3 seconds slower than the time of Mel Sheppard, the winner of the race.. The event trigger is winner.",21
58,Lindgren did not respond to a request for comment A New York Times spokeswoman declined to announce a replacement for Lindgren. The event trigger is replacement.,28
59,Wain's tutor at Oxford had been C. S. Lewis.. The event trigger is tutor.,9
60,Stirrings of this sentiment began during the reign of Ivan III of Russia who had married Sophia Paleologue.. The event trigger is married.,16
61,nice! it really touched my heart Everything is meaningless compared to death. The event trigger is it.,3
62,"In 2011, Dmitry Grishin, the general director of Mail.Ru, became the head of the department of internet technologies founded by the company.. The event trigger is director.",15
63,"In 1447 Beatrice accompanied his daughter, Princess Isabel of Portugal, to Castile as her lady-in-waiting when Isabel left to marry King John II of Castile and became Queen of Castile and León.. The event trigger is marry.",16
64,rip bizarre the way the murderer comes back on camera and tries to apologize and explain himself. The event trigger is murderer.,8
65,He is also a former college football All-American defensive back who played for legendary coach Bear Bryant at the University of Alabama.. The event trigger is coach.,9
66,"This ensured American control of the lake for the rest of the war, which in turn allowed the Americans to recover Detroit and win the Battle of the Thames to break the Indian confederation of Tecumseh.. The event trigger is control.",18
67,"Reed was also selected for the New Zealand Olympic team in the men's triathlon, and qualified for the 2008 Summer Olympics in Beijing, along with his teammates Kris Gemmell and Bevan Docherty, who later won the silver medal in this event.. The event trigger is medal.",21
68,"Then he continued his research with Lars Onsager, at Yale University, where he got a faculty position.. The event trigger is position.",11
69,"With Duran Duran at that time, Warren Cuccurullo had founded TV Mania with Nick Rhodes, and he was searching for a lead singer for the second segment of that project.. The event trigger is singer.",14
70,Deborah Gelisio (born 26 February 1976 in Belluno) is an Italian sport shooter who won a silver medal in Double trap at the 2000 Summer Olympics.. The event trigger is medal.,21
71,Cool You can make any doodad that currently you do not have Im making a pocket router. The event trigger is making.,1
72,"Many Topcraft staffers, including the studio's founder Toru Hara (who was credited in some of Rankin/Bass' specials), would go on to join its successor Studio Ghibli and work on Hayao Miyazaki's feature films, including ""Nausicaä of the Valley of the Wind"" and ""My Neighbor Totoro"".. The event trigger is work.",11
73,He continues to play live both solo and with a full band line up (sometimes including his old school friend The Kinks' and The Zombies' bassist Jim Rodford) and he is making plans for a forthcoming album.. The event trigger is play.,14
74,"Roger initially resisted the claims of Tancred of Lecce in favour of those of Constance, daughter of Roger II, and wife of Henry VI, son of Barbarossa, though he was a candidate himself.. The event trigger is wife.",16
75,"Specialist Lori Ann Piestewa (; December 14, 1979 – March 23, 2003) was a U.S. Army Quartermaster Corps soldier killed during the same Iraqi Army attack in which fellow soldiers Shoshana Johnson and Jessica Lynch sustained injuries.. The event trigger is soldier.",19
76,"Within the BSA National Executive Board, members James Turley, CEO of Ernst & Young, and Randall Stephenson, CEO of AT & T and who was then ""on track to become president of the Scout's national board in 2014"" and later was, publicly opposed the policy and stated their intention ""to work from within the BSA Board to actively encourage dialogue and sustainable progress"" in changing the policy.. The event trigger is board.",22
77,"Aboard the vessel were Queen Elizabeth; Prince Philip, Duke of Edinburgh; Charles, Prince of Wales; his wife Camilla, Duchess of Cornwall; Prince William, Duke of Cambridge; his wife Catherine, Duchess of Cambridge; and Prince Harry.. The event trigger is wife.",16
78,"Luckey's most notable work of this time was the video game derivative of Walt Disney's ""Aladdin"" which was co-produced by Walt Disney Feature Animation and Virgin Interactive.. The event trigger is work.",11
79,"Levi Stubbs (June 6, 1936 – October 17, 2008) was an American baritone singer, best known as the lead vocalist of the R & B group the Four Tops, a band known for a variety of Motown hit records and other songs created in the 1960s and 1970s.. The event trigger is singer.",14
80,"Sublime (whose lead singer Bradley Nowell also died prematurely) sampled Boon saying ""Punk rock changed our lives"" on ""History Lesson Part II"" from ""Double Nickels"" as part of their song ""Waiting For My Ruca"" from 1992's ""40 Oz.. The event trigger is singer.",14
81,"He then studied with Herbert Howells, Ruth Gipps and Antony Hopkins at the Royal College of Music, and took postgraduate study with Arnold Whittall at Nottingham University.. The event trigger is study.",9
82,"Admiral John Markham, (13 June 1761 – 13 February 1827) was a Royal Navy officer of the late eighteenth and nineteenth centuries who is best known for his service at the Admiralty as a supporter of Earl St Vincent and later as MP for Portsmouth.. The event trigger is service.",19
83,"Marcus William Robertson (February 12, 1870 – May 24, 1948) was a United States Army soldier and a recipient of America's highest military decoration—the Medal of Honor—for his actions on the Philippine-American War.. The event trigger is soldier.",19
84,"Upon her marriage to John Parke Custis, she became the daughter-in-law of Martha Dandridge Custis Washington and the stepdaughter-in-law of George Washington.. The event trigger is marriage.",16
85,"In 1885 he was called to the newly established German University of Prague, Bohemia, as ordinary professor of the history and theory of music, and in 1898, in the same capacity, to the University of Vienna, where he succeeded Eduard Hanslick.. The event trigger is professor.",9
86,"He was the grandfather of stage and screen actress Edith Barrett, the first wife of Vincent Price.. The event trigger is wife.",16
87,"Donal Donnelly attended school at Synge Street Christian Brothers School in Dublin where he acted in school plays with Milo O'Shea, Eamonn Andrews, Jack McGowran, Bernard Frawley (Seattle Repertory Co.) and Jimmy Fitzsimons (brother of Maureen O'Hara), under the direction of famous elocution teacher, Ena Burke.. The event trigger is school.",9
88,"Anupong completed a primary education from Bangkok's Phanthasuksa Pitthaya School in 1965 and Thai-British Curriculum Amnuay Silpa School in the following year, a military education from Thailand's Armed Forces Academies Preparatory School in 1967 (Class 10, meaning that he was a classmate of Prime Minister-to-be Thaksin Shinawatra) and from Chulachomklao Royal Military Academy in 1972 (Class 21), as well as a degree of political science from Ramkhamhaeng University in 1993, and a master's degree from the National Defence College of Thailand's Class 26 of Thailand's National Institute of Development Administration in 2004, respectively.. The event trigger is education.",9
89,"Beginning service in the Confederate States Army as a private, he rose to the rank of major, serving on the staff of Brig . Gen. Benjamin McCulloch, then as assistant adjutant general on Gen. Henry E. McCulloch's staff.. The event trigger is service.",19
90,Well I had a 40ft container of household items of furniture and most of it under 12 months old or new bedding light fittings curtains etc I then bought a rangemaster cooker and had that sent direct to shippers and none of this was declared as new and all went through without any problems Customs inspected the container and never blinked an eye - even though several large items cooker - garden settings etc were all brand new and in original packing. The event trigger is bought.,29
91,"A live outside broadcast from the ""Springwatch"" farm featured on Terry Wogan ’ s BBC Radio 2 breakfast show on 13 June, and on BBC Radio 4, a special edition of ""Nature"" on 11 June answered listeners' questions about spring.. The event trigger is farm.",11
92,"He remained in that position until October 1, 1961, when the secretary of defense, Robert S. McNamara, appointed him to his last assignment as director of the Defense Intelligence Agency, with the responsibility for controlling Department of Defense (DoD) intelligence resources assigned to DIA and reviewing the intelligence functions assigned the military departments in satisfying the intelligence requirements of the DoD.. The event trigger is position.",11
93,"Glen Miller (born November 3, 1963) is an American basketball coach, currently an assistant at the University of Connecticut.. The event trigger is coach.",9
94,"James M. Trout (April 9, 1850 – July 27, 1910) was a United States Navy sailor and a recipient of the United States military's highest decoration, the Medal of Honor.. The event trigger is sailor.",19
95,"Worapoj Petchkoom (born May 18, 1981,) is a Thai boxer who competed in the bantamweight (54 kg) at the 2004 Summer Olympics and won the silver medal losing to Cuban superstar Guillermo Rigondeaux.. The event trigger is medal.",21
96,"Wayne Maurice Caron (November 2, 1946 – July 28, 1968) was a United States Navy sailor and a recipient of the United States military's highest decoration—the Medal of Honor—for his actions in the Vietnam War.. The event trigger is sailor.",19
97,"Violante Beatrix sent Fratellini to Bologna to portray Maria Klementyna Sobieska, the wife of the exiled James Francis Edward Stuart.. The event trigger is wife.",16
98,"also ahead, the anatomy of a rescue, just a couple of hours ago, rescued p.o.w . jessica lynch arrived at the ramstein air base in germany for medical treatment. The event trigger is arrived.",31
99,"After graduating from Columbia College, Starke was drafted by the Washington Redskins and appeared with the Redskins in three Super Bowls - 1972, 1982 and 1983, helping them win Super Bowl XVII.. The event trigger is win.",27
100,"Beukema wrote a series of essay ’ s critiquing Karl Haushofer, a German professor at the University of Munich.. The event trigger is professor.",9
101,"He won a gold medal at the 2004 Olympics held in Athens, Greece, in the heavyweight division after knocking out Greece's Alexandros Nikolaidis with a reverse kick.. The event trigger is medal.",21
102,"He was educated at Harrow School and Balliol College, Oxford, where he was a pupil of R. L. Nettleship.. The event trigger is pupil.",9
103,"This Royal inn was initially built by Babur extended and almost rebuilt by Mughal Emperor Shah Jahan along the Mughal military road between Delhi and Lahore, and The Royal couple used to stay here in the old building complex, while going to and coming back from Lahore.. The event trigger is stay.",24
104,"The stadium, which received its fourth ‘ make-over ’ in 2014, was erected in 1892 and the oval was named after Kenneth McArthur, the Potchefstroom policeman who was awarded a gold medal for winning the marathon at the 1912 Olympic Games.. The event trigger is medal.",21
105,"The forerunner of ""Private Eye"" was a school magazine edited by Richard Ingrams, Willie Rushton, Christopher Booker and Paul Foot at Shrewsbury School in the mid-1950s.. The event trigger is school.",9
106,"The Gold Drawing Room of the Winter Palace, St Petersburg was one of the rooms of the palace reconstructed following the fire of 1837 by the architect Alexander Briullov.. The event trigger is room.",24
107,The Packers opened the 2005 NFL season with a loss to the Detroit Lions.. The event trigger is loss.,27
108,"A graduate of Michigan State University, Torbert began his NFL officiating career in 2010 as a side judge, then became a referee for the 2014 NFL season after Scott Green and Ron Winter announced their retirements.. The event trigger is graduate.",9
109,Chung was an assistant conductor at the Los Angeles Philharmonic during the music directorship of Carlo Maria Giulini and founder of the Asia Philharmonic Orchestra.. The event trigger is music.,14
110,I bet they did I remember watching the documentary on border control at LHR There was an African adult came in claiming to be a teenager and claiming ayslum due to having to commit murder or be killed himself The UKBA officials doubted he was a teenager and surprisingly not! hed lost all his papers so they had no way to find this out. The event trigger is came.,33
111,John Sebastian founded the pop music group The Lovin' Spoonful and later continued as a successful solo artist.. The event trigger is music.,14
112,"In 1216 Henry married Margaret, Marchioness of Namur, sometimes called ""Sibilia"" (c. 1194 - 17 July 1270), daughter of Peter II of Courtenay and Yolanda of Flanders.. The event trigger is married.",16
113,The gang rape has deeply shaken India and led to a national soul searching on how to better protest women against rapes and other violence which are reported on a daily basis in the country Enditem. The event trigger is rapes.,2
114,"Sandwiched around a year as head basketball and baseball coach at Division III Fairleigh Dickinson University in Madison, New Jersey, Brennan was an assistant under college basketball coaches Rollie Massimino at Villanova, Bill Raftery at Seton Hall and Bruce Parkhill at William & Mary.. The event trigger is coach.",9
115,"Dr. Young-Gil Kim founded and chartered Handong Global University in Pohang, Korea in 1995, and has continued to the present day as its president.. The event trigger is president.",15
116,"They had four sons: John Brooks Leavitt, an attorney, graduate of Columbia University Law School, and crusader against municipal corruption; Edwin Ransom Leavitt, a New York City lawyer; mechanical engineer and inventor Frank McDowell Leavitt, who also lived in Brooklyn, New York; and Humphrey H. Leavitt II, attorney; and two daughters; Bithia (Leavitt) Mersereau; and Anna Goodrich Leavitt, who married Lieut . James C. Cresap of the United States Navy.. The event trigger is graduate.",9
117,I have a friend of mine who is a teacher and quite a keeny unionised one at that He had a summer of summer school work lined up to supplement his meagre $70k+ 10 monthly salary He doesnt seem so keen on the strike any more - now he is going to loose the money hed earn on top of his normal salary. The event trigger is loose.,29
118,"Robert LeRoy (February 7, 1885 – September 7, 1946) was a tennis player from New York in the United States, who won two medals at the 1904 Summer Olympics in St. Louis.. The event trigger is player.",21
119,"Given command of the French army in Italy by Francis I of France during the Italian War of 1542, he was the French commander at the Franco-Ottoman Siege of Nice in 1543, and he led it to victory at the Battle of Ceresole in 1544.. The event trigger is command.",18
120,Newsies (released as The News Boys in the United Kingdom) is a 1992 American musical drama film produced by Walt Disney Pictures and directed by choreographer Kenny Ortega in his film directing debut.. The event trigger is film.,13
121,Jipcho may be as well known for his role in Keino's victory over Jim Ryun in the high altitude 1968 Summer Olympics in Mexico City as for his own athletic accomplishments.. The event trigger is victory.,21
122,"Sophia FitzClarence was born on 4 March 1795 on Somerset Street in London, the eldest daughter of Prince William, Duke of Clarence by his longtime mistress, the comic actress Dorothea Jordan.. The event trigger is mistress.",16
123,"Peter H. Quinn (May 1873 - April 19, 1934) was a United States Army soldier received the Medal of Honor for actions on May 13, 1899 during the Philippine-American War.. The event trigger is soldier.",19
124,"The Earl of Munster was the last of the senior male line of FitzClarences that began with King William IV (Duke of Clarence until his accession in 1830) and his mistress, the comic actress Dorothea Jordan (née Bland).. The event trigger is mistress.",16
125,I thought that was going to be a bureaucracy dream until you got to the election part and I was going to ask if you had been a civil servant. The event trigger is election.,10
126,"In 1972, Mohammad Reza Pahlavi appointed Sayyed Hosein Nasr as president of the university with the goal of modeling the school based on the Massachusetts Institute of Technology, but with roots in Iranian culture.. The event trigger is school.",9
127,"During their visit to Pyongyang, Weldon's delegation also met Choe Thae Bok, chairman of North Korea's legislature, the Supreme People's Assembly. The event trigger is visit.",31
128,Arrange Shipping Agent - container delivery and shipping Arrange Marine Insurance - to cover loss during shipping Arrange Clearing Agent - assistance with AQIS and import into Sydney Arrange Delivery Company - collection from Sydney and delivery to new home. The event trigger is delivery.,32
129,"Pete Townshend Live: A Benefit for Maryville Academy (Platinum 9555) is a 1998 live album by English rock musician Pete Townshend, member of The Who, recorded at the House of Blues in Chicago.. The event trigger is musician.",14
130,"Zdzisław Ludwik Krzyszkowiak (August 3, 1929 – March 23, 2003) was a Polish track and field athlete, winner of the 3000 metre steeplechase at the 1960 Summer Olympics.. The event trigger is winner.",21
131,"The only people in attendance were actor William Holden, the best man, and his wife, actress Brenda Marshall, the matron of honor.. The event trigger is wife.",16
132,"Initially, Campbell took up residence at Harrington Lake so that her predecessor, Brian Mulroney, could continue to reside at 24 Sussex Drive until renovations on his new private residence in Montreal were completed.. The event trigger is residence.",24
133,"The ruling Millennium Democratic Party (MDP), founded by former president Kim Dae-Jung, has suffered declining popularity since President Roh Moo-Hyun took office in February. The event trigger is took office.",28
134,"1959) and a story each in #16 and #18 (Feb. and June 1959) marked some of the earliest work of Jack Kirby upon his return to Marvel Comics, after having co-created Captain America in 1940 and leaving the company a year later.. The event trigger is work.",11
135,"Much Icelandic music is related to Nordic music, and includes vibrant folk and pop traditions, medieval music group Voces Thules, alternative and indie rock bands The Sugarcubes and Of Monsters and Men, jazz fusion band Mezzoforte, musicians Björk and Emilíana Torrini, and post-rock band Sigur Rós.. The event trigger is music.",14
136,Kealia was founded in 2001 by Stanford University professor David Cheriton and Sun co-founder Andy Bechtolsheim.. The event trigger is professor.,9
137,The senator was dedicated to furthering the one worthy cause he cared about — himself He stood for nothing unless it was before the Iowa caucus When called upon to lead he ran away faster than the hapless knights in Monty Python and the Holy Grail When the going got tough he was on the next plane to New Hampshire. The event trigger is caucus.,17
138,(Mary Lou Retton won all-around gold in 1984 and Julianne McNamara won gold on uneven bars in 1984).. The event trigger is gold.,21
139,India is newly elected Congress leader urges complete overhaul of political system. The event trigger is elected.,10
140,"On 11 September 1297, the Scottish forces, under the joint command of Moray and Wallace, met those of the king of England, commanded by John de Warenne, Earl of Surrey, at the Battle of Stirling Bridge.. The event trigger is command.",18
141,"Leslie Edward ""Les"" Claypool (born September 29, 1963) is an American musician, singer, songwriter, composer, author and actor best known as the bassist and lead vocalist of the band Primus.. The event trigger is musician.",14
142,I would just return it straight up at apple store but they dont stock a silver 6 plus anywhere near my city. The event trigger is return.,30
143,"A Continuity of Operations Plan (or Continuity of Government Plan) has been a part of U.S. government operations since at least the Cold War, when President Dwight D. Eisenhower provided (via executive order) various measures designed to ensure that the government of the United States would be able to continue operating after a nuclear war.. The event trigger is order.",18
144,"He studied Oriental languages at the Universities of Leipzig, Göttingen and Bonn where he was a student of August Wilhelm von Schlegel, the founder of German Indology.. The event trigger is student.",9
145,"In 1468, Orkney and Shetland were pledged by Christian I of Denmark and Norway for the payment of the dowry of his daughter Margaret, betrothed to James III of Scotland, and as the money has never since been paid, their connection with the crown of Scotland has been perpetual.. The event trigger is betrothed.",16
146,"At the same time he was heard as Gildersleeve, Waterman had a recurring role as Mr. Merriweather in the short-lived but respected radio comedy vehicle for Ronald Colman and his wife Benita Hume, ""The Halls of Ivy"".. The event trigger is wife.",16
147,armored forces destroyed dozens of iraqi tanks and personnel carriers in their advance on baghdad. The event trigger is advance.,31
148,"Revel was succeeded in 1943 by Rabbi Dr. Samuel Belkin, also a European-born scholar, a graduate of Brown University, and a professor of Greek at Yeshiva College.. The event trigger is graduate.",9
149,"On September 16, NFL commissioner Roger Goodell appeared live on ""Football Night"" to discuss the videotape scandal that enveloped the New England Patriots and their head coach Bill Belichick.. The event trigger is commissioner.",15
150,R.E.M . frontman Michael Stipe cites Gang of Four as one of his band's chief influences; Flea of the Red Hot Chili Peppers has stated that Gang of Four were the single most important influence on his band's early music.. The event trigger is music.,14
151,"And the rest of us who won't hire anyone to work for us unless they're paying their taxes, even if it means we pay more. The event trigger is hire.",28
152,"In the film, she played Louise Bryant, a journalist and feminist, who flees from her husband to work with radical journalist John Reed (Beatty), and later enters Russia to locate him as he chronicles the Russian Civil War.. The event trigger is husband.",16
153,How many units a day do you think is maximum capacity? At 500000 that would equate to 15000000 currently on back order At 600000 that would be 18000000. The event trigger is order.,29
