doc_idx,text,true_label
170,"shared components throughout all projects, is there a better alternative than svn:externals?",3
171,Group by Question in Linq,18
172,How to get Model errors in AjaxSubmit?,15
173,How to use RewriteRule in Apache to redirect from /abc/ to /abc?,4
174,"sharepoint permissions issues - ""Access Denied""",14
175,Create SQL Database and add to project using Visual Studio,7
176,Cocoa : How to make a control invisible?,8
177,Excel VBA SVN Client / Integration,5
178,how to write numbers in lambda using ghci,19
179,Magento - Multiselect color attribute,20
180,SVN Working Copies on Network Share,3
181,Convert a List of Options to an Option of List using Scalaz,13
182,Will memcache help with expensive MySQL queries? (Drupal site),17
183,varargs puzzle?,13
184,How to iterate headers of sys.net.webrequest (ajax),15
185,Wordpress: Accessing A Plugin's Function From A Theme,1
186,How to user Hibernate @Valid constraint with Spring 3.x?,11
187,Linq to objects nested group-by,18
188,Most stable Linux Distribution for Drupal?,17
189,How to connect to Oracle from far Computer in LAN ?,2
190,How to provision a custom page without using the _layouts directory,14
191,Matlab: evaluate symbol expression,6
192,Wordpress Custom Options In Admin Area,1
193,Sharepoint Requirements,14
194,How Should an OS X Drawing Programs Store Custom Data in its PDF PasteBoard Flavor?,9
195,How to maintain scroll position after postback in web application created in visual studio 2003,7
196,excel: charting with unknown number of data,5
197,How to disable Oracle XE component which is listening on 8080?,2
198,Plotting in Matlab,6
199,"""Take this test to find out if you are..."" type of module in Drupal?",17
200,Excel 2002 Add-In not loading when the application opens,5
201,Location of view.properties in my proyect spring mvc jasperreports,11
202,What is your experience with Oracle's result caching feature?,2
203,Why is the Intellisense for properties and methods of instantiated datacontext not showing?,18
204,"How to implement a stdin, stdout wrapper ?",10
205,bash check if user mount fails,10
206,Operator precedence and associativity in a parser (Haskell),19
207,Double Quotes in Oracle Column Aliases,2
208,How can i get around the same origin policy?,15
209,How to store child objects on GAE using JDO from Scala,13
210,How do I get the inner/client size of a NSView subclass?,8
211,Can you print JavaScript variables from a Visual Studio 2008 Tracepoint?,7
212,How to ask bash to wait for a result and send a SIGKILL when it get it ?,10
213,NSFileHandle readInBackgroundAndNotify does not work,8
214,Qt QTabWidget icon problem,16
215,Drupal 6.13 Installation - Database Error,17
216,Oracle unique constraint with where clause,2
217,mamp make the filenames case insensitive,4
218,"Validate all ASPX, ASCX and HTML files when building",7
219,Prefix form of unary operator in Haskell,19
220,How to Execute Subversion Post-Commit Trigger Without New Changeset?,3
221,Qt or Delphi... If you were to choose one over the other?,16
222,Haskell: convert unicode integer to actual unicode character,19
223,how to monitor process in Mac,9
224,unable to bind a signal to a slot in QT,16
225,Can I change the warning setings for Web Sites in visual studio?,7
226,XCode debugger sucks; alternatives?,9
227,What are the differences between Spring integration and JBoss jBPM?,11
228,Number of Classes in a Visual Studio Solution,7
229,Working around NSFileHandle NSTask blocking when passing large amounts of data,8
230,"How to add ""Order By"" when loading a Magento Model",20
231,How can I make my C++ ActiveX control print nicely in Excel?,5
232,VS2005: How to not have VS try to parse text file resources as html?,7
233,Hibernate - why use many-to-one to represent a one-to-one?,12
234,Best way to force Spring shutdown from a bean?,11
235,How do you handle a QSpinBox that can be edited by both the user and the program?,16
236,Defaulting WebParts on a Users MySite in Sharepoint,14
237,trying to install cabal package sdl-mpeg can't find include file smpeg.h,19
238,How to detect transaction conflicts with Hibernate?,12
239,Using Win32 API in Qt OSE project,16
240,Add Custom Tag to Visual Studio Validation,7
241,Neural network in Matlab,6
242,COM Add-in for Excel doesn't load when Excel is launched by opening file,5
243,How do I add a file to Subversion that has the same name as a directory that was deleted?,3
244,How to delete all WordPress authors who never posted?,1
245,SharePoint through Web Client Service (webclnt.dll). CreateFile fails,14
246,Facebook module for Drupal 6,17
247,how do you normalize a file path in bash,10
248,Drupal Displaying the Vote up down widget 2.x,17
249,How to make an NSString path (file name) safe,8
250,Best route to creating a Calendar based Date picker for Cocoa?,8
251,Which Javascript Ajax Framework is most powerful and very lightweight?,15
252,spring - constructor injection and overriding parent definition of nested bean,11
253,Possible to load a web part inside another?,14
254,How to associate external files with an assembly,7
255,Useful Add-In's or Plug-In's for native Visual Studio developer,7
256,"Qt show() function after hide(), worked when the window inactive but not active",16
257,NSStatusItem to be always left?,8
258,How do I change which version of python mod_python uses,4
259,Adding forced preview to node and change submit button value in Drupal?,17
260,QTreeView stylesheet customization problem with scrollbar,16
261,SELECT * breaks when adding columns in Oracle Application Express (ApEx) 3.0,2
262,"wordpress, category redirect using cookies.",1
263,MATLAB help content for an abstract method,6
264,Inserting a link to another post in Wordpress,1
265,How do I transpose a vector into the third dimension?,6
266,How can I optimize a dynamic search query in Oracle,2
267,How to iterate over all the page breaks in an Excel 2003 worksheet via COM,5
268,Best practices for returning and displaying data from AJAX calls.,15
269,.Net XML comment into API Documentation,7
270,"With Haskell, how do I process large volumes of XML?",19
271,Best way to post NSNotification with NSRect info?,8
272,Source Control for Matlab,6
273,Upload and Crop image,15
274,Redirect requests only if the file is not found?,4
275,installation HDBC-SQlite3 Haskell,19
276,Request for several responses,15
277,Getting unique values in Excel by using fomulas only,5
278,Controlling how custom field types are rendered when exported to spreadsheet,14
279,How can I slide a view in and out of a window in a Cocoa program.,8
280,Inheritance and type parameters of Traversable,13
281,Un-Recognized Selector Sent to Instance Error.,8
282,Connection Reset by Peer Error,12
283,Querying list items and using SharePoint web services vs the object model,14
284,Apache2 Reverse Proxy to an end-point that requires BasicAuth but want to hide this from user,4
285,How do I convert Cocoa co-ords from top left == origin to bottom left == origin,8
286,Mapping 2 vectors - help to vectorize,6
287,How to check if a figure is opened and how to close it?,6
288,Subversion question: How can I use post-commit hooks to copy committed files to a web directory?,3
289,Qt (Creator) with WinSocks (ws2_32),16
290,Creating Project Fails in Visual Studio 2005 and VS2008,7
291,SIGPIPE Exception,8
292,Apache with SSL - How to convert CER to CRT certificates?,4
293,What would you do instead of using NSViewController to be compatible with 10.4?,9
294,Best output format for Xargs,10
295,Recommend good SVN layout for my project,3
296,How to handle authentication through AJAX with a java web app that uses form based login,15
297,Transactions in wordpress database,1
298,Performance of Oracle .Net drivers,2
299,How do I implement a collection in Scala 2.8?,13
300,matlab: manipulating two linked matrices,6
301,How to import code to Subversion?,3
302,Tab order VSTO Excel,5
303,Can I declare a Global Inferred variable in C#?,18
304,Creating mdf file from sql script,7
305,Eclipse RCP on OSX - How to stop logging to syslog?,9
306,Apache | AB | socket: Cannot allocate memory (12),4
307,Function names and parameters in matlab variables,6
308,[MAGENTO] How to use an external lib? (PclZip),20
309,"How to explicity tell SVN to treat a file as text, not binary",3
310,Install PDO on OS X Leopard,9
311,Magento config XML for adding a controller action to a core admin controller,20
312,Magento - removing wishlist link in 1.4.2?,20
313,how to use tree javascript  menu in taxonomy menu ?,17
314,Drupal 6 increase user login time.,17
315,"Resolving ORA-4031 ""unable to allocate x bytes of shared memory""",2
316,go to path and then tar?,10
317,64-bit Qt and Postgres in Windows,16
318,Migrating Wordpress Site from subdirectory to root. Problems!,1
319,Thresholding in Matlab,6
320,BMP2AVI program in  matlab,6
321,How can I add rating information to a review,20
322,Magento - Displaying Configurable Product Options under a Grouped Product,20
323,How do I deselect all cells in an NSBrowser,8
324,Bash Customizations,10
325,Add wordpress widget to dashboard using PHP Class,1
326,Why does Seq.contains accept type Any rather than the type parameter A?,13
327,What is the correct procedure to install a Drupal security patch?,17
328,Testing web application on Mac/Safari when I don't own a Mac,9
329,SVN and Visual Foxpro Databases,3
330,Integrating QWT 6.0.1 with QT Creator/Designer 4.8.0,16
331,How to create infinitely repeating list in Haskell?,19
332,"Enable/Disable ""Step into"" debugging on certain project in visual studio solution",7
333,Is there a better way to get sub-sequences where each item matches a predicate?,18
334,Apache SetEnv appends REDIRECT_ . What gives?,4
335,Drawing once per frame in Cocoa,8
336,"Can I create ""Solution"" level items in a Visual Studio Project Template?",7
337,What's the next step to learning Haskell after monads?,19
338,Intergrating Perl and Oracle AQ,2
339,Haskell: Can I use a where clause after a bloc with bind operators (>>=)?,19
340,How to setup Hibernate @ManyToMany association with cascades on both foreign keys?,12
341,How to determine an Oracle query without access to source code?,2
342,facebook footer bar ajax!,15
343,Can I write components in Haskell to be used on a Django site?,19
344,Mac: reloading document in Chrome or Firefox?,9
345,"Apache, PHP and MySQL portable?",4
346,"Difference between these? Linq to Sql, Linq, Typed Datasets, Ado.net",18
347,Branching a subversion repository into a distributed CMS,3
348,Triangulation & Direct linear transform,6
349,Test build of Cocoa application not compatible with tester's version of OS X.,9
350,Advice on setting up a server to host source code and other documents...,3
351,is it possible to change page before ajax?,15
352,Can I install/update wordpress plugins without providing ftp access?,1
353,Wordpress .htaccess errors,4
354,Project (bin) folder path at compile time?,7
355,Mac OS X Terminal Colors,9
356,line of bash code from .configure file,10
357,"My under development local drupal site become very slow, how to solve?",17
358,Subversion: Fail update when there are conflicts?,3
359,Limit Oracle / ASPX Query Time,2
360,Merge a 1 x N array to a 1 x 1 array without using loop,6
361,Excel Word Wrap Problem after Macro,5
362,Spring Open JPA,11
363,How to improve performance in Oracle using SELECT DISTINCT,2
364,Mysterious cosmetic Visual Studio Editor issue,7
365,Web application in drupal?,17
366,Apache mod_rewrite issue with WAMP - shows Error 404 Not found - Joomla 1.5.14 with SEF URL,4
367,XMLHttpRequest object not being instantiated?,15
368,Any good C# code generator for using oracle stored procedures?,2
369,Parsing older SpreadsheetML Schemas,5
370,Is there a way to change a SVN users username through the entire repository history?,3
371,Using Linq SubmitChanges without TimeStamp and StoredProcedures the same time,18
372,static site apache and dynamic/member site django,4
373,Is it possible to deploy an already built Drupal site?,17
374,Hibernate Search querying ?,12
375,"Getting started with Apache, MySQL, and (PHP, Perl, Python) on a Mac",9
376,New to functional programming,19
377,NSTextView not refreshed properly on scrolling,9
378,how do i check for errors in spring - security ?,11
379,Excel form hides behind other windows after I browse for file but I want it to stay on top.,5
380,CheckBox in tableview,8
381,How do I consolidate entries from multiple employee blogs into a single RSS feed,14
382,Scala traits and implicit conversion confusion,13
383,ACL architechture for a Software As a service in Sprgin 3.0,11
384,How to avoid blinking when updating page from ajax,15
385,Implementing CTCP commands in an IRC bot (Haskell),19
386,Converting Java collection into Scala collection,13
387,How to start Mac OS X password screen,9
388,Can optimizations affect the ability to debug a VC++ app using its PDB?,7
389,"Save documents as folders, like Pages, Numbers, etc...",8
390,How to merge Drupal database changes,17
391,How do you know what a good index is?,2
392,Oracle - Is there any effects of not having a primary key on  a table ?,2
393,How do you read the Oracle transaction log,2
394,Best way to learn Visual Studio power features,7
395,Is it possible to customize the colors of RockScroll's variable syntax highlighting?,7
396,Using Excel VBA to find a range,5
397,Make apache automatically strip off the www.?,4
398,NSImage vs. CIImage vs. CGImage?,8
399,AJAX and forms,15
400,How can i add form in excel sheet,5
401,Programmatically exclude page items in olap pivot,5
402,Apache Ant command line arguments without double quotes - is it possible?,4
403,Blank process name for OSX Cocoa application?,9
404,"Hibernate is calling public methods on the entities after a query, why?",12
405,Statistics toolbox in Matlab,6
406,Spring user transaction with hibernate,12
407,Concatenating a list of numbers into one integer in haskell,19
408,WP child categories of the parent cat,1
409,LINQ: How to get items from an inner list into one list?,18
410,"LINQ - which layer should LINQ typically fall into, DAL ?",18
411,SharePoint - Custom Dataview - Link Rendering Issues,14
412,LINQ TO DataSet: Multiple group by on a data table,18
413,"How to read characters Count ""Text Length"" for Excel cell ?",5
414,How do you make a row in a table view go slighly opaque if a checkbox in that row is checked?,8
415,Using .pri files in Qt,16
416,Zipcode to city/state look-up XML file?,18
417,Can I get relational data into an Excel Pivot Table,5
418,How to update a matlab GUI in the background?,6
419,How to view load test reports by individual request in Visual Studio Team edition,7
420,Is there a Pattern in Scala that add a method to an Array object?,13
421,Launch Apache 2.2 on static IP,4
422,On String creation for queries in Hibernate and whether those queries would reduce object creation if they were final static,12
423,"QAbstractItemModel.parent(), why?",16
424,Creating symbolic links to branches in SVN?,3
425,Modal custom sheet not closing,8
426,How to make binary distribution of Qt application for Linux,16
427,Qt - Keyboard layout,16
428,QDialog popping up another QDialog,16
429,"svn - Remote, Disconnected Working",3
430,Scala println in a for loop,13
431,How can I generate convenient date ranges based on a given NSDate?,8
432,Custom EntityNotFoundDelegate,12
433,Magento Email Template Help,20
434,Packages in MatLab for a beginner?,6
435,How to use CurrentSessionContext/SpringSessionContext along with HibernateDaoSupport to intercept calls to getCurrentSession(),11
436,"Bash+cron: Redirecting, and restoring, stdout and stderr produces permission denied",10
437,"Bash case syntax - meaning of ""-@""",10
438,Eclipse / Java path problems,6
439,Wordpress XMLRPC,1
440,Going backwards in a bash prompt,10
441,Font used in Quicksilver - Large Text?,9
442,Better syntax for Scala anonymous function?,13
443,Thickbox problem - appearing at bottom of page,1
444,Oracle / Python  Converting to string -> HEX (for RAW column) -> varchar2,2
445,C#: How to include dependent DLLs?,7
446,how to set time in ajex slider control?,15
447,Oracle External Tables: Advanced Flat File Layout,2
448,"Hibernate, C3P0, Mysql -- Broken Pipe",12
449,Turn off Hibernate Logs for certain query,12
450,using subversion with a really really big site,3
451,Problems with Matlab javabuilder and memory,6
452,How to avoid stale MySQL/Hibernate connections (MySQLNonTransientConnectionException),12
453,Updating a checkbox in Excel 2003 from a background thread in C# fails sometimes,5
454,Any good PowerShell MSBuild tasks?,7
455,tformfwd and tforminv - what's the difference?,6
456,Embedding Excel files in XSL-FO driven (Pdf)-Document Generation,5
457,What is the correct mod rewrite rule to use?,4
458,"Hibernate, Null values and nativeSQL",12
459,How many files do search engines index per directory,4
460,Out of Memory Matlab Error,6
461,Python OS X 10.5 development environment,9
462,Looking to start SharePoint alert after a field change in InfoPath Form,14
463,Unable to enable jquery UI module in drupal??,17
464,Handling large datasets with PHP/Drupal,17
465,LINQ - dynamic WHERE clause?,18
466,Visual SVNServer with Trac,3
467,How have you (or HAVE you) learned keyboard shortcut navigation?,9
468,What causes Error 70 in Excel VBA?,5
469,Turn these haskell Int lists into a different one,19
470,[OS X] What can cause dlopen: no suitable image found (can't map)?,9
471,"Subversion Auth: Can't access the ""Collection of Repositories"" page anymore",3
472,Oracle detection date of daylight savings change,2
473,Looping through wordpress catagories,1
474,Bash environment variables and finding installation directories,10
475,Using the All operator,18
476,What is your code maintenance strategy for custom SharePoint assemblies?,14
477,Can't create foreign key,12
478,Is there a .Net interface to Oracle SQLPLUS?,2
479,Creating a custom Hibernate UserType - What does isMutable() mean?,12
480,Replace HTML page with contents retrieved via AJAX,15
481,"Simple Spring, use of ClasspathApplicationContext for standalone apps, how to reuse?",11
482,Deploying simple scala app(non-webapp) managed with maven,13
483,How do you test an asynchronous method?,8
484,Hibernate Filters break the second level cache,12
485,get ResultSet from Spring-JDBC,11
486,Running a Javascript command from Matlab to fetch a PDF file,6
487,JavaScript - How do I call a function from a string name and pass an array object?,15
488,Browser compatibility between IE6 and IE7,15
489,Executing simple commands with Cocoa and Sdef.,8
490,Magento CMS page (or block) mass import,20
491,SCALA  Generic Function Values ( Anonymous Function ) - Missing Parameter Type ( Error ),13
492,Generalized Gaussian Noise generator in matlab,6
493,sharepoint development,14
494,Visual Studio - rewrite / lifespan,7
495,WordPress functions.php Problem,1
496,deserializing a json object through Lift-JSON,13
497,"Bash: Copy a folder full of files and folders to an external hdd, but only if there is enough space to complete the copy.",10
498,export products to csv from the admin product grid,20
499,Is there a Visual Studio plugin for sorting build output (scrambled from multi-threaded builds)?,7
500,Magento & Google Checkout & Tracking,20
501,Dynamic pathfinding in Excel import,5
502,where should I store CSS files in a sharepoint install?,14
503,Best project format for VS2005 + SharePoint deployment?,14
504,How do you add html/styling to the author profile on wordpress?,1
505,scala -> use .net (linq) and java (various frameworks) in the same program?,13
506,Mac shell script running java program puts two icons in the dock,9
507,How to cut some text from string in bash?,10
508,Using Application.Run in Excel VBA when workbook name contains spaces,5
509,Hibernate: Check if object exists/changed,12
510,What is CGI and what are CGI Scripts?,4
511,"What is the cause and how to fix 503 errors with this in Apache error_log: ""Broken pipe: ajp_ilink_send(): send failed""",4
512,Spring custom error message,11
513,Looking for MacOS Threaded Networking sample code,9
514,Use SVNKit 1.2.1 from trunk,3
515,how to sort a QTableWidget with my own code?,16
516,Connection hangs after time of inactivity,12
517,How do I react when somebody tries to guess admin directiories on my website?,4
518,Excel VBA: Subtotals?,5
519,Where are certain Wordpress files that I want to programmatically edit?,1
520,"cancel or abort ajax call in ie 6,7,8",15
521,Creating lazily initialized Spring beans using annotation based configuration,11
522,Graphic effects library for Core Graphics?,8
523,Apache - Ubuntu desktop edition 9.04,4
524,How to make a keyboard shortcut to close dialog with Xcode/Interface Builder?,8
525,How can I find the absolute maximum or minimum of a multi-dimensional matrix in Matlab?,6
526,bit.ly links in wordpress twitter status updates leads to 404,1
527,How do I navigate through multiple relationships using LINQ to Entities?,18
528,What is the best way to do server-side output caching PHP?,4
529,How can this be achieved in LINQ ?,18
530,ajax indicator before complete loading,15
531,"force excel to stop applying ""auto-corrections"" to csv import data",5
532,My cgi script can't write to cgi-bin folder of Apache,4
533,What do you deploy to clients SVN branches or tags,3
534,Magento from 1.3 to 1.4,20
535,Estimating a Spring/Hibernate project.,11
536,Locking Your Own NSPreferencePane?,9
537,How to set a variable in Wordpress's $wp_query,1
538,SharePoint Development Permissions,14
539,Inserting a value into an ordered tree in Haskell,19
540,LINQ: Group by month and year within a datetime field,18
541,How can you tell if a directory is writeable in Objective-C?,9
542,Ajax: Definition vs Implementation?,15
543,"Why does ""anonymous"" need read access in authz in order for TortoiseSVN to do a diff or log?",3
544,"How to parse a ""cut n paste"" from Excel.",5
545,"Stuck with JVM, Sick of Java... Where to go?",13
546,How to receive drag and drop from Apple Address book in Qt 4.4 on Mac OS X 10.5/10.6,16
547,Visual Studio - Can I export templates via command line?,7
548,add dropdowns to magento,20
549,Caching a resultset,11
550,Return popupmenu selection in MATLAB using one line of code,6
551,Magento loadByAttribute fails on question marks,20
552,Adding Padding To The 'left' of a Text Field.,8
553,Spring 3 DI using generic DAO interface,11
554,Permissions to PHP session files,4
555,.htaccess Apache on cPanel only working in some cases,4
556,How can I use Beyond Compare 3 as the diff3-cmd for svn?,3
557,Deploying a Visual Studio Excel 2007 Template,5
558,Reading a text file in MATLAB line by line,6
559,SVN in-place import and checkout,3
560,Bash Script to find the most recently modified file,10
561,Wordpress based website blocked by commercial proxy policies,1
562,VSeWSS Administrator Privileges and <SafeControl> entry,14
563,Different between AddRole and AddRoleDef in SharePoint usergroup.asmx?,14
564,OSX php.ini memory limits,9
565,Is there a customizable form in drupal similar to the contact form?,17
566,Automatic hyperlinks in Excel?,5
567,matlab Bucketing Algorithm Help,6
568,PHP Server settings causing problem,4
569,Custom whiteSpace using Haskell Parsec,19
570,The || (or) Operator in Linq with C#,18
571,QtAbstractAdaptor vs. QtAbstractInterface,16
572,How to share clipboard between tmux/vim and osx,9
573,Optimizations for a Write heavy Oracle application?,2
574,WordPress sub domain htacess problem,1
575,"Looking for a skeleton application for a native macosx application (w/ installer script, notify icon, user preferences)",9
576,Extracting Filiform Areas using MATLAB,6
577,shut off htmlpurifier upgrade message,17
578,apache prefork/mod_wsgi spawned process count seemingly past configuration,4
579,Can I coerce Apache into not including a WWW-Authenticate header for failed HTTP Basic Auth?,4
580,How to use Oracle jdbc driver fixedString property?,2
581,SharePoint Default Styles,14
582,Can I read line from a heredoc in bash?,10
583,Displaying the current authenticated Sharepoint user from an asp.net Page Viewer Web Part,14
584,Getting hibernate to log clob parameters,12
585,Problems with LINQ,18
586,Magento: output an attibute as a link,20
587,Accessing List Images,14
588,image processing toolbox in matlab,6
589,Does opencv have a function similar to size and bwperim in matlab?,6
590,How to back up wordpress site to be restored after a clean installation,1
591,Redirecting a /?p=xxx wordpress URL,1
592,Does anyone know if Hibernate and java will work effectively with Access?,12
593,Exporting MySQL to Excel,5
594,Find only relevant points in MATLAB,6
595,What plugin would you really like to have for Visual Studio 2005/2008,7
596,Passing arrays as parameters in bash,10
597,Excel TreeView multi columns,5
598,Can I re-write my URLs like this and is it a good idea?,4
599,New Qt Directory is not valid,16
600,Mac HUD window in Qt,16
