doc_idx,rewrite
322,Convert yen to dollars.
324,Find Wells Fargo's routing number.
325,Check debit card spending this month.
323,Add currently playing song to relaxation playlist.
327,Delete Friday's calendar events.
328,"Define the word ""dendrophilous""."
326,Provide instructions for changing car oil.
330,Get scores from last night's games.
335,Check if the assistant is real.
329,"Play the song ""I Want It That Way""."
331,Recommend a cool Nintendo Switch game.
341,Check credit score.
332,Find band instructors in my area.
339,User wants restaurant recommendations.
336,User wants to acknowledge missing something.
338,Replay the last five minutes of audio.
344,Get pasta recipe ingredients.
346,Get current apartment prices.
345,Check current health plan enrollment.
340,Stop playing this song.
334,Stop the AI from talking.
337,Check work hours for this week.
333,Calculate travel time to Texaco.
347,"Remove soda, add tea to shopping list."
342,Get nutrition facts for peanut butter.
343,Set a reminder to put gas in the car.
348,Check vacation approval status.
354,Check oil change schedule.
353,Check last car service date.
349,Get cooking time for Tuscan meal.
350,User wants to end the conversation.
351,Check Bank of America account interest rate.
360,Check Visa card balance.
356,Begin communication with Joe.
358,Check the next day off.
355,Find the latest cellular bill payment deadline.
357,Get instructions for making an omelet.
362,Request credit score improvement tips.
352,Submit a PTO request for December 3rd to 10th.
359,Check reservation for Smith and Wollensky at 6:45.
364,Check federal tax status.
361,Confirm reservation for February 20th at 6:00 PM.
367,Get current location.
368,Identify song title.
363,User wants to know the assistant's employer.
366,Find fun and cheap activities in Colorado.
365,Pay Sprint bill from Bank of America checking.
369,Show my location on the map.
373,Check paycheck date.
370,Cancel reservation for Rob at Red Robin.
372,Get calorie information for hamburgers.
371,Get California's timezone.
375,Cancel reservation request.
374,Reserve a table for 5 at Tropicana at 8pm.
377,Book a Delta flight from Pittsburgh to Arizona.
376,Request information about the assistant's pets.
380,Tell me a joke.
382,Check current electric bill amount.
378,Seeking information about cat safety after eating octopus.
381,Find Jim's current location.
384,Cancel the current process.
379,Get the result of a four-sided die roll.
383,Find a hotel with good reviews in Phoenix.
386,Get advice on lost luggage next steps.
387,Change user name to Bob.
385,Change savings account PIN to 1234.
388,Identify if the assistant is human or computer.
389,Check bus schedule frequency today.
390,Check current credit card APR.
392,Request W-2 form.
391,Get advice on improving a golf swing.
395,Get the weather forecast for Austin.
394,Ask about the assistant's age.
393,Request information on performing an oil change.
396,Check bank card spending since last bill payment.
398,Change voice to male British accent.
399,Check Amazon price for Nintendo Switch.
400,Connect to local businesses on LinkedIn.
402,Request information about world peace.
401,Set up direct deposit to Chase account.
397,Confirm reservation for February 21 at 6 o'clock.
403,Find highest-rated Android phones.
404,Find a place to eat.
406,Check my shopping list.
408,Check remaining PTO balance.
405,User wants to know the assistant's capabilities.
411,Reset to factory defaults.
407,Check flight status for DL123.
409,Find reviews of Gramercy Tavern.
410,Get the weather forecast for Austin.
412,Check eBay arbitrage ROI.
413,Check the status of lost luggage.
414,"Spell out the word ""annulment""."
415,Check impact of multiple credit card openings.
416,Find information about Post Office jobs.
417,User wants to know their name reference.
419,Report a lost card.
418,Locate the RFID in my wallet.
420,Find the next upcoming holiday.
421,Flip a coin and tell me the result.
424,Find out who configured the numbers.
426,"Spell the word ""miranda""."
422,Add a gallon of milk to the grocery list.
425,Find the location of my Delta flight.
427,Display the user's reminder list.
423,User wants to know the assistant's preference.
431,Find my lost phone.
430,Check cashback rate for credit card.
429,Find out recommended car fuel type.
432,Get current location.
433,User wants to stop the assistant.
428,Order an Uber for four people to Red Lobster.
434,"Spell ""emolument"" correctly."
437,Change my name to Bob.
435,Request information about using electronic devices in Mexico.
436,Check if shopping list includes Pop Tarts.
439,Get information about obtaining new insurance.
440,Identify the brand of the last advertisement.
442,Get information about current fashion trends.
438,User wants to know the assistant's hobbies.
444,Acknowledges agreement with previous statement.
445,Rename the assistant to Juliette.
447,Check the current time of day.
441,Get directions to Susan's house.
443,Find information about the hardest working man in Hollywood.
446,"Search Monster.com for tech jobs in Arlington, VA."
448,Get instructions for perfect curb alignment.
449,Adjust speech rate to faster.
450,Find carry-on bag size limits.
453,Identify the actor who plays Han Solo.
452,Get fuel efficiency information for this car.
456,Get hamburger recipe ideas.
458,Check last purchase date.
451,Book a hotel in Phoenix from March 5th to 9th.
455,Find Oscar nominees for best song.
459,Calculate federal tax amount.
457,Confirm reservation for Acero at 7.
454,User seeks philosophical explanation for human existence.
461,Get fuel economy information.
460,Find fun tourist activities in Mumbai.
462,Remove eggs from shopping list.
463,Get today's newspaper news.
464,Check fuel level.
466,Request meal ideas (Mexican cuisine).
467,Change or modify insurance policy.
472,Check meeting room availability.
469,Get user's name.
468,Get instructions for a DIY oil change.
465,Reserve a table at Olive Garden for 3 at 7.
473,Find grocery stores selling Japanese sweet potatoes.
471,"Translate ""I need directions"" to French."
470,Reserve a table at the New York restaurant.
475,Check total monthly bill amount.
474,Get routing number from Community Trust bank.
476,Seek the answer to life's meaning.
477,Request unusual circus facts.
478,Get recipe ingredient amount for strawberry cake.
479,Get calorie information for a burger.
480,Find the highest-rated lipstick.
484,Check for fraudulent transactions.
481,"Jump start my car, please."
482,Find Dallas Capital's routing number.
489,Check local water particulate levels.
483,Compare modern Indians to those from a decade ago.
485,"Define the term ""epicurean""."
488,Check user's income amount.
487,Report a fraudulent purchase from Olive Garden.
491,Check the Dow Jones Industrial Average change.
486,Request an Uber for four people to Patty's Bar.
490,Check calendar entries for March 8th.
493,Activate whisper mode.
492,Check if card works in France and incurs fees.
494,Delete dentist appointment from calendar.
501,Expressing gratitude for assistance.
496,"Spell the word ""wonderful""."
495,Expresses gratitude for assistance.
498,Get the age of something.
500,Check water bill due date.
497,"Download ""If I Stay"" soundtrack to iPod."
499,Increase credit limit to $1000.
503,Request information about vampire traits.
505,Check Mastercard points redemption options.
506,User disagrees with the assistant.
504,Set a timer for 20 minutes.
502,Check Red Robin's busyness at 5 pm.
507,"Spell the word ""exactly""."
508,Find local election discussion opportunities.
509,Report lost luggage.
510,Check remaining PTO days.
512,Check the number of voicemails.
516,Request taco ingredients.
511,Get the length of the Mississippi waterway.
513,User expresses gratitude and ends the conversation.
515,"Delete contact ""Uncle John""."
517,Find shelf life of milk.
514,Check if car was brought to shop last week.
519,Get today's newspaper headlines.
520,Describe yourself as computer or human.
518,Get car's fuel efficiency information.
521,Review reminder list bullet points.
522,Add current song to sleep playlist.
524,Change insurance policy.
526,Request credit rating information.
523,User wants to learn how to write C++.
525,Calculate total days off since January.
527,Schedule an event for next Tuesday.
528,Check for existing reminders.
529,Set the temperature to 70 degrees Fahrenheit.
530,User wants to know about loving parents.
533,List available assistant capabilities.
531,Expressing gratitude to the AI assistant.
535,Expresses intent to understand political reasons.
532,Request information about the assistant's hobbies.
536,User needs help with rent payment.
534,Find museum with most postmodern art in New York State.
537,Get Jane Austen's birth year.
540,Suggest a Thai restaurant.
541,Request car fuel type information.
538,Check days off taken this year.
542,Tell a blonde joke.
539,Get nutrition information for whole milk.
544,Roll a die.
543,Check application status for American Savings Bank.
545,Tell me your best joke.
546,Find the local police email address.
547,List real estate for sale.
548,Report a damaged or ruined card.
550,Check credit card delivery date.
549,Get carry-on rules for my flight.
551,Greeting and well-wishing.
554,Check luggage status.
552,Check upcoming day off.
557,Adjust voice speed.
558,Order ointment for the user.
553,User wants to know about the assistant's daily activities.
555,User wants to know the assistant's name.
556,Check calendar for upcoming events.
560,Convert centimeters to millimeters.
561,Expresses desire for pulled pork tacos.
563,Generate camping supply list.
559,Find out user's health plan.
565,Check last oil change date.
564,Play top 20 country hits.
566,Turn off whisper mode.
562,Calculate the square root of 36.
568,Get calorie information for french fries.
567,Show reviews for Taco Bell's new jalapeno fries.
570,Roll a twelve-sided die.
569,User wants to know the assistant's origin.
573,Request information about the healthiness of rice.
578,Find car rental locations in Dallas.
577,Get scores of other teams in this division.
575,Increase Chase credit limit.
572,Help me find my lost phone.
581,Request information about lasagna ingredients.
571,Find out credit card replacement delivery time.
582,Set a reminder for tomorrow.
583,Check traffic conditions into Lincoln Tunnel.
585,Get pizza recipe ingredients.
574,Request more checkbooks via mail.
576,Get cooking time for cookie dough.
584,Enable whisper mode until morning alarm.
580,Check credit card points balance.
586,Find a store selling Barbie dolls.
579,Request information about interesting bee facts.
590,Check vacation status update.
589,Check credit card application status.
587,Book a rental car from Friday to Monday.
591,User wants to flip a coin.
588,Cancel reservation for 5 at Red Robin.
592,Expresses gratitude for assistance.
593,Sell stocks on my behalf.
596,Check order status.
597,Set up a reminder.
595,Ask about the speaker's birthplace.
594,Report stolen Bank of America Visa Platinum card.
599,Find statistics on skydiving fatalities.
601,Check bank balance.
602,Share location with David.
603,Upload pictures to a specific album.
605,Redeem Visa points.
604,Find last gas bill payment date.
600,List actors with multiple comic book roles.
598,Check for meetings between 1 and 8 pm.
608,Analyze photos and recommend hairstyle.
607,Check checking account interest rate.
606,Find available meeting rooms between 1 PM and 3 PM.
609,Check Capital One Venture card APR.
610,User rejects a proposed action.
611,Check visa card application status.
612,Acknowledge receipt of instructions.
613,Check recent oil change history.
614,Expresses gratitude for the previous response.
615,Get instructions on changing oil.
618,Suggest Greek meal options.
617,Reset to default settings.
616,Identify the assistant's superior.
621,Find transaction fees for Discover card in Rome.
620,Find reasons for a US Bank account hold.
619,"Find the key of Frank Zappa's ""Keep It Greasy""."
634,Change voice to female.
635,Check accrued PTO balance.
633,Get airport arrival time recommendation.
626,Get calorie information for spaghetti.
623,Find cheapest online tennis balls.
628,Find recommendations for online job search sites.
622,Get information about average hurricane season frequency.
632,User wants to know about TV types.
629,"Find a car under $25,000."
625,Find American Airlines carry-on restrictions.
631,Seek philosophical guidance on the meaning of life.
627,Transfer $400 from household to savings.
630,Explain the concept of square roots of negative numbers.
624,Find a hotel with good reviews in Phoenix.
636,Find personal loan interest rate.
637,Get calorie information for Coke.
640,Get credit card APR information.
643,Change voice to female.
638,Get advice on handling lost luggage.
645,Check payday date.
648,Check delivery status of item.
646,Get information about ambulance response time.
649,Get nutrition facts for buttered spaghetti.
642,Get fuel efficiency information.
647,Convert 10 kilos to pounds.
641,Find pasta recipe ingredients and instructions.
644,Confirm reservation at Applebee's for John.
639,Find optimal flight booking times for international travel.
650,Track package delivery progress.
655,Check tire change timeframe.
654,Schedule a meeting room for Thursday at 4:00.
651,Set a timer for 10 minutes.
653,Inquire about the user's control over the assistant.
656,Place order for entire shopping list.
658,"Translate ""tacos"" to Spanish."
657,Reserve a meeting space for Thursday at 4:00.
664,Get the current temperature.
663,Adjust assistant's speech speed.
659,Check when the next day off is.
661,Send a text to Bill saying no.
662,Show me my to-do list.
652,Reserve a meeting room for Friday at 5pm.
660,Check transaction fees for Discover Card in Rome.
665,Check remaining vacation days.
666,Get directions to Phoenix.
668,User wants to negate a previous statement.
667,Request information about things to do in Phoenix.
669,User wants to know assistant's capabilities.
671,Provide information about the Alabama tornado.
670,Find the best-reviewed laptop on the market.
673,Display text from Emily.
674,Set up direct deposit for checks.
672,Answer phone and put it on TV speaker.
677,Play the next song.
675,Find a local landscaper recommendation.
679,Order more milk.
678,Request W2 location information.
680,Request today's fun fact.
676,Check traffic to New Jersey Turnpike from Ben Franklin Bridge.
683,Check my income amount.
682,Get information about Japanese robotic servants.
681,Share my location with this person.
685,Check card expiration date.
686,Play the next song.
684,Check if the bill is due today.
687,Adjust voice speed to slower.
689,Identify the company behind this design.
691,Find district representative.
688,Get spending history for beer last month.
692,Explain the process of evaporation.
690,"Change oil, specifying type and method."
694,Check traffic on the New Jersey Turnpike.
693,Get information about Greenland's main export.
696,Set sound to whisper.
699,Check next payday.
695,Get tips on making a living room appear larger.
697,Identify the company that designed the assistant.
698,Check Wells Fargo credit card APR.
700,Check credit card rewards balance.
701,Roll a six-sided die.
704,Check upcoming payday.
703,User wants to know the arrival time in Orlando.
702,User wants to know about the assistant's hobbies.
708,Check the weather forecast.
707,Get information on building credit score.
705,User wants to know about the assistant's hobbies.
706,Book a round-trip flight from Billings to Cleveland.
711,Identify my creators.
713,Check order status.
709,Book a flight from Atlanta to Chicago on United Airlines.
710,Get user's date of birth.
712,Check calendar for March 22nd.
714,Find the location of my phone.
715,Dispute a fraudulent purchase.
716,User wants to know their name.
720,Make a phone call.
719,Request W2 information location.
717,User wants to explore insurance plan switching.
718,Ask about milk shelf life in the fridge.
723,Convert ounces to cups.
726,Request book recommendations.
722,Check Friday's schedule after 4 PM.
721,Get the exchange rate between MXN and GBP.
724,Check remaining days off.
728,User is uncertain and seeking clarification.
729,Set a reminder to wash the dishes.
727,Set a reminder to take dinner out of the oven.
725,Submit a PTO request for December 25th to January 1st.
734,Order Doritos.
732,User needs clarification or assistance.
730,Book a meeting room for Friday at 9:00 am.
731,Troubleshoot checking account issue.
735,Check internet bill due date.
733,Get whale count in Monterey Bay.
737,Get information about local crime.
736,Check gas spending this month.
738,Find the timezone for Missouri.
739,Check savings account interest rate.
740,Make a phone call to x.
741,Keep whisper mode active.
742,Find tofu freezing shelf life.
743,Request user's name for identification.
748,Obtain a Mastercard.
744,Check spending for the past week.
746,Check fuel range for Seattle trip.
751,Calculate annual earnings.
745,Request information about hierarchy/supervisors.
749,Send a text message to Abby.
747,Find a hotel with good reviews in Phoenix.
752,Activate a wireless hotspot.
750,Get Arizona's timezone.
753,Transfer ninety dollars between accounts.
755,Reserve a table for five at Red Robin.
754,Check Delta's carry-on baggage allowance for Seattle flights.
756,Find the answer to algebra problem 26.
757,Schedule a car tire check appointment.
760,Check water bill balance.
764,Ending the conversation.
758,Get advice for a dead car battery.
762,Check recent financial status.
759,Get oil change schedule for this car.
761,Request information about safe deposit boxes.
766,User wants clarification or confirmation.
763,Identify the company that designed the assistant.
765,Check schedule for March 5th.
767,Remove laundry from to-do list.
770,Find the heaviest person ever recorded.
769,Find recommended gas type for car.
768,Redeem card reward points.
771,Check oil change due date.
772,Get credit card expiration date.
775,Request information about travel vaccinations.
774,Check accrued PTO usage.
777,Request information on oil change procedure.
773,Request information about the assistant's origin.
780,Check vacation approval status.
778,Check Lufthansa's carry-on baggage policy.
776,Get the current time in Tanzania.
779,Get a recipe for tuna casserole.
782,Set a timer.
786,Check recent car inspection status.
787,Request information about Congo vaccine requirements.
789,Get state tax total information.
790,Review or process grocery list items.
791,Check if direct deposit is available for tax refunds.
792,User is uncertain and seeking clarification.
781,Find Arizona universities with full scholarships.
783,Get instructions for carpet stain removal.
784,Find the nearest gas station to Glendale.
788,Provide information about Linkin Park.
796,Confirm reservation for Jim at Barney's.
800,Check credit score.
794,Request more checkbooks.
797,Request information about vacation request process.
795,Reserve a meeting room for Friday at 5pm.
785,"Change the name reference to ""Deb""."
798,Check water and sewer bill amount.
802,Order more Pepsi.
799,Get recommendation for golf club on lower nine.
804,Set up direct deposit.
793,Get the date five days from now.
801,Check Wells Fargo account balance for Nike purchase.
803,Get advice on applying for a Mexico visa.
808,Check remaining days off.
813,Identify the caller.
811,Get the time in Dallas.
809,Convert pesos to US dollars.
815,Find the nearest hospital.
805,Add song to rock playlist.
812,Find an Asian cuisine meal.
810,Get directions to Sunshine Car Wash.
816,Search Wikipedia for NSA articles.
807,Check the quality of Ned's reviews.
806,Make a phone call to a friend.
814,Find out what to do about lost luggage.
817,Inquire about the AI's hobbies.
818,User wants to be reminded about paying their electric bill.
820,List available assistant capabilities.
825,Request credit score information.
821,Set travel alerts for Colombia.
824,Get the current weather forecast.
819,Find out the correct fuel type for a vehicle.
823,Request information about dry cleaning usage.
830,Play slow sounds.
822,Initiate account-to-account transfer.
827,Request a replacement card.
826,Check the number of voicemail messages.
831,Get restaurant recommendations.
829,Request for a stretching recommendation.
828,Identify the name of the song.
832,User wants to understand card usage issue at Target.
834,Check paycheck delivery date.
833,Request information about English grammar inconsistencies.
835,Set volume to 4.
837,Change voice to female.
840,Request Scottish greeting phrase.
836,Request information about water shut-off.
842,Pair with user's phone.
843,Identify the creator of the assistant.
844,User wants to switch to English language.
841,Reserve a table for two at Olive Garden.
845,Check if garlic is on the grocery list.
838,User wants to know if the assistant is a pet owner.
839,"Remove John's birthday party from Saturday, June 6th."
848,Request Thai meal suggestion.
847,Find the minimum cellphone bill payment.
850,Stop the assistant from speaking.
849,Find IKEA desk assembly schematics.
846,"Check if ""paying garbage bill"" is on my to-do list."
851,Add chips to the shopping list.
853,Ask about bread freezer storage.
856,Report a damaged card.
855,Request gift ideas for grandparents.
852,Get information about rolling over a 401k.
858,Play music by Korn.
854,Check on the assistant's well-being.
857,Get instructions for removing a stripped bolt.
859,Check calories in a chicken sandwich.
860,Check first class upgrade availability.
861,Check weekly spending amount.
865,Request more checkbooks.
866,Expressing gratitude and appreciation.
862,Find tire pressure for my car.
867,Expressing gratitude for assistance.
868,Check recent transaction history.
864,Clear calendar for September 6th.
863,Requesting the AI's name.
871,Find my missing cellphone.
869,Request information about getting a Visa card.
873,Request information about essay length.
872,Substitute red onions for white onions.
870,Check remaining time on 0% APR offer.
874,Add eggs to the shopping list.
875,Check credit card rewards balance.
876,Check application status for American Express.
877,Find safest pet for toddlers.
881,Check Citi card expiration date.
880,Convert US dollars to Canadian dollars.
879,Get the date for tomorrow.
886,Ask about tire change timing.
887,Check number of days taken off.
885,User wants to view their to-do list.
888,Find Harry's real name.
884,Display the user's to-do list.
882,Calculate the square root of 95.
878,Calculate the square root of 172.
883,Get instructions on refinishing a wooden desk.
890,Purchase an inner tube.
889,Check JetBlue's carry-on baggage policy.
891,Request Uber pickup at current location.
892,Report card payment issue in Vietnam.
895,Check if routing number is on account page.
894,Check remaining fuel level in car.
893,Recommend Thai food.
898,Track order status.
896,Get spending summary for food this month.
899,Share location with John.
903,Check for new messages.
897,Check if electronics can be plugged in.
904,Check Visa points balance.
902,Check payment expected delivery date.
900,"Get the current time in Adelaide, Australia."
901,Get instructions for jump-starting a car.
905,"Spell the word ""curiosity""."
906,Find the origin of Mandarin language.
908,Request recipe substitution.
907,Get tire change recommendation.
911,Reset to factory settings.
909,List contents of safety deposit box.
910,Report a problem with a payment card.
916,Submit a vacation request.
914,Check current mortgage interest rate.
915,Calculate state tax amount.
912,Set the volume to 4.
917,Information about UK plug requirements.
913,Cancel dinner reservation for this Friday.
