doc_idx,rewrite
125,William Joel Bryan and Guy Morrison Bryan are great-grandchildren of Joseph Sharp.
135,MacBook Air is manufactured by Apple.
136,Elly Maersk was built by Odense Steel Shipyard.
137,Mulavar is a word originating from Sanskrit.
138,Konstantin Päts was the President of Estonia.
139,Casa Vicens was designed by Gaudí.
90,Las Mercedes Airport serves San Javier
92,Gardiner Dam is located on the South Saskatchewan River
118,Dean & Britta includes Dean Wareham as a member.
93,Saitō Takao created gekiga artwork.
142,ChatZilla is an extension for Firefox.
143,Social democratic is a political affiliation of Swedish.
146,Joshua Then and Now was written by Mordecai Richler.
152,published by
151,located opposite each other
153,FC Barcelona won the league.
154,Paul Keetch is a member of the Liberal Democrats.
111,Lin Jiang plays the French horn.
156,John Helliwell plays saxophone.
157,Ken Russell directed Prisoner of Honor
158,2015 is the year Jordan Spieth won.
161,Central Region is located in Ghana.
160,La Aurora International Airport is located in Guatemala City.
155,red wall is located in lechquellen mountains
162,I Know Why the Caged Bird Sings is an autobiography.
163,ISIL captured weapons
164,boutonnière is worn in the lapel
165,1971 is the year Lily Castel represented the country.
166,War of the Spanish Succession caused entry into Holy Roman Empire.
168,"one tree hill"" has a fifth season"
167,Gitanjali contains a Bengali poem.
169,Bayfield Fish Hatchery is listed on the National Register of Historic Places.
170,system integrity protection is part of el capitan
172,King Conquer is signed to Mediaskare Records.
173,41 Cooper Square was designed by Morphosis.
171,Glenegedale Airport is located on Islay.
174,Henry VII of England is the son of Edmund.
176,Assembly is the legislature of the Community of Madrid.
175,Mahathir Mohamad was Prime Minister during the 1999 election.
177,Bach Mai Airfield is located in Hanoi.
179,arend lijphart is a political scientist
178,Madeline Rogero is the mayor of Knoxville.
180,Fettes Brot has a German chart-topping album.
182,SuperCollider runs under FreeBSD.
183,Dear My Friends broadcast on tvN
184,The Hurt Locker was released in the United States.
185,William Goldman wrote the novel Heat is based on.
186,Ann Summers is located in London.
187,Blackadder II features the character Baldrick.
181,"WSHR is licensed to Lake Ronkonkoma, New York."
188,Vertebrae was released on Nuclear Blast.
189,Martin Ebbertz lives in Boppard.
191,cameo kirby is credited as john ford
190,Scripps Mercy Hospital is located in San Diego.
140,Sweden is a member of EU Member State.
150,Isla Grande Airport is located in San Juan.
148,Otto Sydow served as a Generalmajor in the Luftwaffe.
192,Catoctin Mountain Park is near Camp David.
193,Chain of Craters Road is located on the Big Island.
194,caretaker government led by Georgi Bliznashki
196,Prathapa Mudaliar Charithram is the first novel in the Tamil language.
147,A & C Black is located in London.
159,Russian Premier League is the league Rubin plays in.
149,Witness is a film nominated for an Oscar.
145,NGC 185 is a member of the Local Group.
198,indochina is located near burma
197,VfB Stuttgart won the Bundesliga in 2007.
199,Dennis Joseph Dougherty is the Archbishop.
201,Nee Manasu Naaku Telusu was directed by Jyothi Krishna.
200,Rosedale Field is located in Toronto.
204,Deadly Heroes was released by 21st Century Film Corporation.
202,Bedřich Smetana is the composer of Hubička.
195,Ernst Robert Curtius was a professor in Bonn.
211,Waar 2 was signed with ARY Films.
210,Armoured multirole carrier is manufactured by Renault Trucks.
213,Jackson do Pandeiro is a percussionist.
212,Edouard Léon Cortès is a post-impressionist.
215,part of
216,AOA is a girl group.
217,MetaQuotes Software developed MetaTrader 4.
208,Shane Stone held the position of Chief Minister.
207,The Wombats are an indie rock group.
209,Heinz Field is the home stadium of the Pittsburgh Steelers.
141,Jo Eisinger wrote Gilda.
218,Daffodil Festival is held in Washington State.
131,2012 is a championship year of the Danish national team.
134,Milady de Winter is a character in The Three Musketeers.
222,Popular Electronics was published by Ziff Davis.
223,Angers is a member of Ligue 1.
144,Fiona Volpe was played by Luciana Paluzzi.
206,Phil Scott is the governor of Vermont.
214,WTAM is located in Cleveland.
203,Auguste Lameere is of Belgian nationality.
205,Jaana Pehchana was produced by Rajshri Productions.
227,OneRepublic's debut album
224,Italian Grand Prix takes place at Monza
230,IF Limhamn Bunkeflo plays in the Elitettan.
229,Manjar branco is a dish known in Brazil.
238,Rebecca Cohn Auditorium is located in Nova Scotia.
234,one of his sisters is the sister of Caesar
236,Hendrik is a variant of Heinrich.
235,Poor Dionis is a pioneering work in fantasy.
237,Rogue Legacy was developed by Cellar Door Games.
226,Light cavalry is the subject of the operetta.
221,CFCW is located in Camrose.
225,Khawaja Nazimuddin was the second Governor-General of Pakistan.
220,Academy Hill Historic District is listed on the National Register of Historic Places.
239,Take-Two publishes Kerbal Space Program.
241,distributed by
244,B R Shetty founded NMC Health in Abu Dhabi.
245,Rocketdyne is a division of Rockwell International.
250,Braun AG is located near Frankfurt.
251,supreme court oversees michigan courts
228,Ardashir I built Terbal.
232,The Shawshank Redemption is a film.
247,Volvo B9TL is built by Volvo Buses.
253,La Liga title won in 1935
256,Mackenzie River flows toward Arctic Red River
254,first ministry was part of john gorton's career
243,Mike Crossey is the producer.
248,Treccani publishes content in Italian.
249,Diocese of Tavush is part of Armenian Apostolic Church
257,Anduin flows through Gondor.
259,Holden Astra is a model of General Motors.
258,Emily Windsnap is published by Candlewick Press.
231,Patrick Süskind is the author of Perfume.
233,Kathimerini is a Greek newspaper.
246,Wallace Thurman was a writer of the Harlem Renaissance.
240,Vienna was released by Chrysalis Records.
242,Bundesliga is the league of Schalke 04.
264,"KAUS-AM is located in Austin, Minnesota."
261,Paul Simon was a candidate in the 1984 election.
272,Albuquerque Dukes are a member of the Pacific Coast League.
262,Founder of
273,Yellowstone National Park is located in the United States.
267,Alexander Pope wrote The Rape of the Lock.
276,Brand New is an album by Shinhwa.
275,RWJ Airpark is located in Beach City.
278,Francisco de Goya lived in Quinta del Sordo.
279,The Arkansas River is a tributary of the Mississippi River.
270,Reduviidae is a family.
263,Mary McAleese won the 1997 presidential election.
260,Ad Reinhardt is a practitioner of Abstract Expressionism.
268,EuroHawk is a product of Northrop Grumman.
271,Cheaters was directed by John Stockwell.
280,Netscape Navigator is a proprietary web browser.
281,home is the location of arsenal football club
282,Star Wars Galaxies is a game by SOE.
287,ISRO is the parent organization of IISU.
288,six months earlier is the time of Jerramiah Healy's special election
289,Ardennes is a department.
286,University of Melbourne is located in Australia.
265,first is an attribute of Hassan Rouhani
219,Internet Channel is developed by Opera Software.
283,Police University College serves Finland.
277,Oscilloscope Laboratories distributed The Messenger.
291,Carey Mulligan was nominated for Best Actress.
285,Hovertravel operated services at Southsea.
297,Ky-mani marley is a reggae artist.
290,2013 is the year of debut in Nationwide Series
294,Super cup was won in 1993.
293,GRU is located in São Paulo.
296,Imperial Japanese Naval Academy is located in Hiroshima
299,Mount Gjertsen is located in La Gorce Mountains.
274,Quazatron was released for ZX Spectrum.
266,udev is part of linux kernel
255,Brogo River is a tributary of Bega River.
300,Msta is the main river of Uver.
295,Matir Moina is a film from Bangladesh.
292,Trion Worlds developed Rift: Planes of Telara.
303,Isidore Geoffroy Saint-Hilaire is the son of Étienne Geoffroy Saint-Hilaire.
305,Go-oo is a software package by Novell.
308,Gherkin building was designed by Foster and Partners.
298,Craw Field is located at Port Lyautey.
269,21st Century Life and Pocket are subsequent singles.
252,President of Colombia works at Casa de Nariño
284,Clinton Hart Merriam is a zoologist.
306,Mutant Mudds was developed by Renegade Kid.
311,United Synagogue of America is the central organization of Conservative Judaism.
313,Washington Irving wrote The Legend of Sleepy Hollow.
317,wmata is located in washington
314,Pierre Puget is a Baroque sculptor.
302,"Viktor Orbán won the Hungarian parliamentary election, 2014."
309,Jersey County is located in Illinois.
315,Independence Hall was built by Edmund Woolley.
316,UT College of Medicine is located in Memphis
304,John Taylor Wood served as an officer in the United States Navy.
323,La Séparation is based on a novel by Dan Franck.
324,wpkg enables remote software installation on windows
319,Psychopathic Records produced Big Money Rustlas.
329,Max Born lived in Edinburgh.
322,Odawara Line is part of Odakyu Electric Railway.
320,Konrad Wallenrod is a Polish narrative poem.
326,president is a role of marche
331,bangalore football stadium is home venue of bengaluru fc
333,John Heinz was the candidate of the 1976 senate campaign.
321,Gila is from Germany.
310,Airspace belongs to a country.
301,Ísleifur Gissurarson was the first bishop of Iceland.
336,Montgomery County is located in Pennsylvania.
339,Simon Kinberg was nominated for Best Picture.
337,Son of man is found in Book of Enoch.
334,Sneakers was directed by Phil Alden Robinson.
325,Pete Wernick plays the banjo.
338,cup against doxa katokopias
335,Donald Pritzker and Robert Pritzker are brothers.
341,Michelle MacLaren directed Pretty Much Dead Already.
342,Aniyathipraavu was directed by Fazil.
344,compromise of 1850 originated from united states
345,"Woe, Is Me was signed to Rise Records."
346,Matt Pokora is a contestant on Danse avec les stars.
347,Israeli Navy is part of Israel Defense Forces
348,Strindberg Monument is located in Stockholm
340,Gunilla is a Swedish name.
353,Sacramento River is the downstream confluence of American River.
352,Arif Salimov researches differential geometry.
351,Alexander James Quinn was a bishop in the United States.
350,"David Belasco wrote, produced, and directed The Heart of Maryland."
356,Sibiel river is tributary of Ardeiu river
355,Thengana is located in Kerala.
357,foobar2000 is an audio player for Windows
354,"Salem, Oregon is the city where Anna Peterson serves as mayor."
358,Ole Thomesen moved to Christiania.
362,Gulangyu is a World Heritage Site.
360,maintained by
361,Basic Books published There Is No Alternative: Why Margaret Thatcher Matters.
363,English is the language of origin of Elizabeth.
312,407 replaces 406
364,Groupe Holder is the parent company of Paul.
365,Barack Obama was elected in 2012
307,The Gap Band recorded on Shelter Records.
327,Saint Wolfgang taught the Christian faith.
367,gi bill is a united states law
343,Murderdolls is an American horror punk band.
368,Critical factor is a short story.
366,Sir Herbert Raymond Gower is a member of Conservative.
370,Richard Stovin served as an officer in the British Army.
373,1910 and 1920 are consecutive censuses.
371,Press It is Taemin's album.
375,Väståboland is a former name of the municipality.
372,Moscow Central Circle is part of Moscow Metro.
379,won by
369,Blekinge is a county in Sweden.
374,Makai Tenshō was written by Futaro Yamada
377,Banner Peak is located in the Ritter Range.
381,Selangor is a state in Malaysia.
349,Tempest 2000 is a game for Atari Jaguar.
359,Sima Yi is the father of Sima Zhou.
378,Mark Kelly plays bass.
380,Cell 211 is a prison film.
389,"Submersed is from Stephenville, Texas."
384,"Clemson University is located in Clemson, South Carolina."
382,Wateringbury Stream flows into River Medway.
386,Petr Sgall was born in České Budějovice.
376,"WJLX is located in Jasper, Alabama."
393,Camden County is part of Georgia.
388,Microcionidae is a family.
383,"WRBT is located in Harrisburg, Pennsylvania."
395,Osteopeltidae is the family of Osteopelta ceticola.
385,2006 world cup is an event for national team
396,Polydor Records released If This Is Love.
390,Fred de Graaf is the mayor of Apeldoorn.
387,Budapest 1966 hosted the European Championships.
391,The 2003 election occurred during Carr's government.
392,Massive Töne is part of the German hip-hop scene.
318,Gósol is located in the province of Lleida.
328,Lucullus held the office of Quaestor.
401,etnies is located in Lake Forest
398,Afghan government is the government of Afghanistan.
399,Charles Percier is a Neoclassical designer.
403,Tanganyika African National Union merged into Chama cha Mapinduzi.
400,Francis Baring is located in London.
402,Bengali Wikipedia is a project in Bengali language.
397,Renderware is a technology used on Windows.
406,Garnet is portrayed by Estelle
409,Ted Fujita is a meteorologist.
405,New York Centaurs moved up to A-League.
404,All Re-Mixed Up is a remix album by Puscifer.
415,Finnair merged Karair.
419,Patriot Games features Jack Ryan
411,"Despised Icon was founded in Montreal, Quebec."
416,Myitnge River is located in Irrawaddy basin.
412,Barre Falls Dam is located on the Ware River.
394,Primeval is a science fiction drama.
407,Caesiana is the Italian journal of Orchidology.
418,Tirich Mir is the highest mountain in the Hindu Kush.
410,Samy Deluxe founded Deluxe Records.
413,The Celtic Gateway is located in Anglesey.
421,Marco Rubio won the 2010 Senate election.
420,Glodu River is the main river of Glădăria River.
422,Herbert Hays was a member of the United Australia Party.
426,Mitsuru Adachi is a manga artist.
423,Ankit Tiwari composed music for Ek Villain.
332,Rhys Lewis is written in the Welsh language.
330,Rogue Galaxy is a game for PlayStation 2.
427,Spencer Buford House is listed on the National Register of Historic Places.
425,penrith panthers is part of national rugby league
414,Nigeria first appeared in the World Cup in 1994
408,The Black Room was produced by Columbia.
417,The Times of India is an English newspaper.
424,Juliana Gatty traveled to Fredericton.
428,Milan Baroš is from the Czech Republic.
429,last of the mohicans was written by james fenimore cooper
433,Dick Maas directed Down.
431,Faisal Saif directed Main Osama.
432,Viola Beach was formed in Warrington.
430,Ger van Elk is a representative of arte povera.
437,following season is a time period of eintracht braunschweig
442,Sodom is a German band
445,Vedanta Resources is based in Mumbai.
440,Lady Joan FitzAlan is the daughter of Richard FitzAlan.
436,RWE took over Innogy plc.
434,Arvingarna participated in Eurovision Song Contest 1993.
443,Brunnhild is a character in the Nibelungenlied.
438,Barbara Lochbihler is a Member of the European Parliament.
441,Artists Gallery Museum was created by Ivan Meštrović.
449,Cacophony released music through Shrapnel Records.
453,The Line is a special aired by GSN.
450,cool boarders was released for playstation
439,Mayaanadhi is directed by Aashiq Abu.
454,Vespa PX is a model of Piaggio.
448,Churchill River is downstream of Reindeer River
451,Spain won Euro 2008.
455,Astrofaes is a black metal outfit.
457,Lipman Bers contributed to the field of mathematics.
435,ABC broadcasts primetime.
461,Dante Alighieri wrote La Vita Nuova
459,Late Gothic is also known as Flamboyant.
465,provided technical expertise to
460,Novartis acquired Chiron.
464,Jenůfa is an opera by Janáček.
463,The Swarm is located at Thorpe Park.
466,Terkel in Trouble was created by Anders Matthesen.
470,John Torrey is a botanist.
468,NGC 29 is an alternative name for NGC 21.
469,Dixiana Farm is located in Lexington.
447,Roy Orbison was an artist on the Sun label.
456,Owyhee River is a tributary of Snake River.
444,Frangoulis Frangos is a former Minister for National Defence.
458,Observe and Report is a comedy film.
473,John Hollar is the mayor of Montpelier.
474,New Jersey Devils are part of the NHL.
475,2007 is when Alex Salmond began representing Gordon.
479,Government of the United States
477,Georges Mathieu is close to Abstract Expressionism.
476,Albert Cushing Read served in the United States Navy.
483,published by
484,Peter Knight plays the fiddle.
485,Saint Ann Parish is located in Jamaica.
480,Barnett Newman is a practitioner of abstract expressionism.
482,Jean Piaget is a contributor to psychology.
491,Super Bowl LIII was held at Mercedes-Benz Stadium.
489,Montano is a variant spelling of Montaño.
488,Fifis Ioannou was a politician.
490,Munson Valley Historic District is listed in the National Register of Historic Places.
486,John Stirratt played bass guitar.
496,Estonia participates in the Fed Cup.
492,LibreOffice is being ported to Android.
494,Kamala Harris was the District Attorney of San Francisco.
493,Mötley Crüe is a glam metal band.
498,Culture Shock is broadcast on Travel Channel.
497,"Sarah McLachlan authored ""Angel""."
500,designed by
452,David Nicolle is a historian.
487,Acclaim published Foreman For Real
478,Stadion Rujevica is the home stadium of HNK Rijeka.
502,Zhang Daoling is a founder of Daoism.
503,Move Your Feet is a song by Junior Senior.
481,nebraska contains nuckolls county
499,Lolines are produced by Dennis.
505,Holy Diver is a heavy metal album.
509,Petra Frey was the Austrian representative at the 1994 Contest.
507,47 metre patrol vessel is designed by Damen Group
508,Carskadon House is listed on the National Register of Historic Places.
511,great-grandfather and great-grandson
462,Edward Hore was a sailor.
512,Manhattan is the borough of Gale Brewer.
513,Round Butte Dam impounds the Deschutes River.
516,Wolves is an album released by Reprise Records.
519,Mill pond is listed on the National Register of Historic Places.
518,Gyeonggi-do contains Uijeongbu.
517,Frank Hamilton Cushing is an anthropologist.
446,The Bitter End is located in Greenwich Village.
467,Master Hugo worked at Bury St Edmunds Abbey.
522,both hosted the same athlete
501,George Emil Palade is a cell biologist.
495,1968 is the year of a World Cup.
506,2001 is a season in the Arena Football League.
524,kemençe derives from kamancheh
525,Andrew Lloyd Webber composed Whistle Down the Wind.
523,Esproncedian is a subtype of Romantic.
526,"Paul McCarthy lives in Los Angeles, California."
528,Dona Maria II is the daughter of Dom Pedro.
530,"The Miracle"" is a song by the band Queen."
529,Whitelaw Reid is a member of the Republican party.
532,Yamanashi Prefecture is located on Honshū.
534,2016 is a season of the Brunei Super League.
537,David is a figure in Jewish tradition.
515,Satyajit Ray created Aranyer Din Ratri
514,PDFCreator is compatible with Windows.
535,Sather Gate was designed by John Galen Howard.
520,Elk River feeds into the Kootenay River
538,atatool runs on windows
541,WCOG is located in Greensboro
539,Buprestidae is the family.
510,Keshod Airport is located in Junagadh.
504,"Ashvin Kumar directed Inshallah, Kashmir."
544,The Ben Show aired on Comedy Central.
533,Earl of Essex participated in Battle of Turnham Green
542,Charles Flahault is a phytogeographer.
531,Alexander Zakharchenko was the prime minister of the DPR.
547,Alfred Waterhouse designed Reading Town Hall's principal facade.
549,flag of the Hong Kong Special Administrative Region
551,Miervaldis Polis started photorealism in Latvian painting.
545,architect designed the building
540,Sidney Howard wrote the play They Knew What They Wanted
548,Museo del Novecento is located in Arengario palace.
554,El Gobernador was owned by Central Pacific Railroad.
558,Shrewsbury Railroad Station is located in Pennsylvania.
559,Claudio Graziano serves as an officer in the Italian Army.
556,Vannevar Bush was a citizen of the United States.
557,Doctor No is a character in the work featuring Honey Ryder.
555,new season is the time of the match against bastia
563,WLW is located in the United States.
472,sassenfjorden is located in spitsbergen
471,Themata is a song by Karnivool.
560,The Phantom Tollbooth was released by Metro-Goldwyn-Mayer.
562,Friend of the Night is a song by Mogwai.
566,centre party is the governing party of finland
564,James Horner composed the score of Searching for Bobby Fischer.
568,Arthur Hantzsch is located in Leipzig.
569,Edward Teller is a scholar of physics.
572,Norman Burtenshaw was a referee.
571,USS is the prefix of United States Navy vessels.
574,Shah Amanat International Airport is located in Chittagong.
561,Lone Star Law is a reality television series.
570,Grupo Globo owns Globosat
521,Samsung Galaxy S II is manufactured by Samsung Electronics.
527,Konami published Gradius Advance
567,Fat Face was acquired by Bridgepoint Capital.
550,"What Kind of Love Are You On"" is by Aerosmith."
578,Henning Mankell is a Swedish writer.
579,"Holy Cross is located in Worcester, Massachusetts."
577,Acadia University is located in Wolfville.
573,The Bronx is located in New York City.
575,Bohumil Golián competed in the 1964 Summer Olympics.
576,Robert Delaunay is a practitioner of Orphism.
582,Steel Peak is part of the Welch Mountains.
584,WPKL is licensed to Uniontown.
587,Eyes Wide Shut is based on Arthur Schnitzler's work.
583,"USS ""Oriskany"" served in the United States Navy."
588,Foxtons is located in London.
589,Skenfrith is located in Monmouthshire.
586,Sarasota County Courthouse was designed by Dwight James Baum.
585,Rice Terraces of the Philippine Cordilleras are listed in UNESCO World Heritage List.
590,The Exes aired on TV Land
581,Clermont is located in Columbia County.
580,Michael Rooney is the son of Mickey Rooney.
591,CJAN is located in Asbestos.
594,Justin Timberlake performed SexyBack
596,XCOM: Enemy Unknown is developed by Firaxis.
595,Jupiler League is the league Lokeren plays in.
597,Yoldiidae is the family of Yoldia cooperii.
602,Otis Rush recorded for Delmark Records.
601,state constitutional is a part of michigan
599,legislative body of
600,Sky Burger is developed by NimbleBit.
592,Like Moths to Flames is from Columbus.
593,World Movies is owned by SBS.
598,Castle Freak is inspired by Lovecraft.
607,Steve Smith Playhouse is in the English language.
609,The Bourne Legacy is a film.
610,Moravia is a region of the Czech Republic.
603,Simon Stagg is a businessman.
606,"My Freedom"" was released in the United States."
608,Browning Arms Company manufactures autoloading shotguns.
613,Bubble Bobble was developed by Taito.
612,7 Days in Entebbe was written by Gregory Burke.
604,Little Richard recorded for Vee-Jay Records.
605,"Jean Airport is located in Jean, Nevada."
614,Badr bin Abdulaziz is the brother of Nawwaf bin Abdulaziz.
616,Kasımpaşa competes in the Süper Lig.
615,Dictynidae is the family of Cicurina venii.
618,Woman in the Dunes is an adaptation of Kōbō Abe's novel.
619,DataScene is compatible with Linux.
620,Nela Pocisková was a contestant in Eurovision Song Contest 2009.
621,George Cross is awarded by the Catalan government.
617,Les Aventures des Schtroumpfs was released in Belgium.
622,Morrissey is a member of the Smiths.
623,George Hoadley was a member of the Conservative Party.
625,BBC Radio Wales has its main studios in Cardiff.
627,distributed by
630,Max is an American.
631,André Isoir plays the organ
628,Agoston Haraszthy returned to San Francisco.
624,La Voz is published in Spanish language.
636,Public transit was restricted in Toronto.
635,MGM made Quo Vadis.
633,Philipp Wende participated in the 2012 Summer Olympics.
637,Hesston College was founded by the Mennonite Church.
639,leader of the Italian Republican Party
546,Plumtree is located in Zimbabwe.
536,Operation Overlord was commanded by Gerd von Rundstedt.
565,Universitetsforlaget is located in Oslo.
641,"WLNG is licensed to Sag Harbor, New York."
629,Victor Bailey plays bass.
626,boys were recorded by the beatles
632,1993 is when Greg Norman set the record
643,Tim Burstall directed End Play.
634,Kylesa formed in Savannah.
642,Asking Alexandria includes Ben Bruce as member
644,Hygrophoraceae is the family of the mushroom.
647,Sugar Minott is a singer of reggae.
646,Yamam is a counter-terror unit.
645,Sociedade Brasileira de Geologia awards the highest prize in geology.
648,Frederick Kroeber Sparrow is a mycologist.
653,1894 general election held in Western Australia
650,Half-Life is created by Valve Software.
649,Chilcotin Ranges are a subdivision of Pacific Ranges.
654,Alling & Cory Buffalo Warehouse is listed on the National Register of Historic Places.
656,Mac OS X includes DiskImageMounter
657,Frozen is distributed in the United States.
658,Xest is a municipality.
652,Daniel Patterson is a namesake for United States Navy ships.
660,Røa is owned by Kollektivtransportproduksjon.
655,Honduras participated in the 2010 FIFA World Cup.
651,first season is part of KHL
664,UD Talavera competes in Tercera División.
662,Lens was promoted from Ligue 2.
663,The Miami Horns are located in New Jersey.
661,refund anticipation loan is used in united states
666,Sparta is part of Prague
665,Amen was signed to Big Machine Records.
659,Baal became associated with Set.
670,Doubt was written and directed by John Patrick Shanley.
668,Nalla Thanka inspired Muthukulam Raghavan Pillai's screenplay.
673,The Men aired in the United States
674,Ny Teknik is published in Sweden.
672,Tobol River is a tributary of Irtysh River
671,I Am Love was directed by Ivan Cotroneo.
669,Aurangzeb and Murad Bakhsh were brothers and co-rebels.
675,Sigismund II Augustus and Anna Jagiellon are siblings.
667,Gregory Baum is a Catholic theologian.
680,Billy Vessels won the Heisman Trophy.
678,Deep Zoom is a feature of Microsoft.
682,marcq is a right tributary of dender
679,Thessaloniki is the city Yiannis Boutaris is mayor of.
681,František Jiránek was a Bohemian Baroque composer.
683,Selma Vilhunen is nominated for Academy Award for Best Live Action Short Film.
611,Ramyeon is a dish from South Korea.
688,Marcus Antonius Antyllus is the half-brother of Alexander Helios.
691,Gerald Ford was President of the United States.
684,Foxbase Alpha is an album by Saint Etienne.
693,Brigham Young directed the LDS Church.
694,Superbike 2001 was developed by Milestone.
692,are albums released by the same group
543,Sharreth composed the soundtrack of Magic Magic 3D.
553,Forrestal Range contains Ritala Spur.
690,The Penalty is a crime film.
638,lourdios-ichère is represented by jean lassalle
552,adaptation is based on stieg larsson's novel
695,Jim Thompson (writer) authored The Killer Inside Me.
