doc_idx,rewrite
137,State the name of your creator.
140,Find the critics' rating for The French Laundry.
143,Check for unauthorized bank account access attempts
144,tell me my car's mpg
142,discusses mickey mouse's role at disney
145,State your preference between cats or dogs.
147,Set oven temperature to 350
146,Text Dave that I'll be there soon
158,Block Bank of America immediately
155,Get current mushroom prices
156,Cancel reservation for Fred at Red Robin
148,Determine years of army service for college tuition.
149,Set an alarm for ten tomorrow.
154,Report a fraudulent charge on my account
150,Retrieve my W-2 form
157,Show Allison directions to my location
151,Determine if milk can replace eggs in the recipe.
153,Tell me which mythology came first.
159,Book a Jet Blue flight from Barcelona to Paris.
164,Tell me my routing number
152,Verify recent visa card transaction
123,Check if calorie intake is bad
128,Report electric outage to provider
161,Stop talking
163,Flip a coin
160,Improve the credit score
166,Tell me the length of the school year.
167,Show my income this year
162,Notify bank of upcoming Bahamas vacation.
168,Find the date of the last oil change.
170,Tell me where jiu jitsu originates
165,Tell me your hobbies
169,Check when Microsoft drops Windows 7 support
171,Tell fun facts on science topics
177,Check the engine light.
172,freeze my bank account
175,tell me my credit card's apr
182,Correct the previous response.
173,Find the year the first airplane was built.
179,Convert US dollars to Mexican pesos
180,Tell me the safe fridge storage time for uncooked chicken.
178,tell time until nascar race begins
183,Show current shopping list
184,Book an Uber to Universal Studios.
176,Remind me of the last car check date.
181,Explain why the check engine light is on.
174,Set a timer for one hour
187,List your capabilities
190,Get car payment and insurance prices
196,Turn on whisper mode
185,Show visa credit limit
191,List ingredients for spaghetti carbonara
186,Explain how to claim visa card rewards
188,Confirm agreement.
193,Explain how to use microwave defrost.
198,Flip a coin
189,Get help with a vacation itinerary
195,End the conversation
197,Change insurance policy
194,List the types of pets you have.
202,Use only the whisper sound.
192,Show calorie content in potatoes
203,Find the creation date of Green Book.
200,Check if another person controls you
199,Show reviews of Chick-fil-A's chicken nuggets
207,Check for better CenturyTel plans.
201,Check vacation approval status
210,list car cleaning supplies
204,Check credit card expiration month
206,Increase the volume of your voice.
215,Find the date of the next full moon.
208,Update shots for Indonesia visit.
214,Set a reminder alarm to workout
209,Increase the volume
211,Set your assistant name
205,Close all internet tabs
212,Call the user by their name.
213,Check for liquor sales
218,Tell me your name
221,Explain how to report a lost card
217,Check how busy Cheesecake Factory is
222,Find good places in Cleveland that serve clams.
220,Show count of days taken off to date.
216,Explain if Einstein was right about spooky action.
226,Submit a vacation request
223,Tell a joke about elephants
219,Call bank to ask about frozen account
227,Redeem visa points
230,Expressing gratitude for help
224,Schedule car service for check engine light.
228,Count holidays and identify the next one.
234,Set the oven to 350
231,Check sugar in urine this morning
235,Talk in Mandarin
225,Find my phone
229,Change the assistant's name to Owen.
232,tell me LA's time zone
238,Check jerky expiration date
240,Provide the date of last car check
233,replace applesauce with oil
243,Show current timezone on mobile.
237,Check if shots are needed for Colombia travel
242,Repeat that
244,Check reservations for Joe and Will
241,Find the most practiced form of MMA.
239,Greet the assistant
245,Check remaining vacation days
236,transfer my 401k
246,tell me the timezone for new york
249,Tell me your birthday
251,Check how busy Denny's is at 6 am.
252,Add milk to my shopping list
256,Check if a robot can travel back in time.
247,Check the weather in Seattle
248,Notify bank of travel to Montreal.
260,Send a text message to Laura
257,buy nintendo switch games
259,Explain how to set up direct deposit
258,List ingredients and steps to cook lasagna
250,Return to default settings
253,Change my name to Bob
254,Find median salary for engineering degree holders.
255,Remove fencing from calendar on May 7th
264,tell me the date 5 days from now
262,Set the oven to 350 F
271,Confirm the statement is factual
267,Check if I have enough gas to get home
272,Cancel the event scheduled for this afternoon.
273,fix a leaking sink
274,Find articles on essay writing for beginners
270,calculate 300 divided by 42
266,Send flood clean up information to phone
268,Cancel Bob's reservation at Red Robin
269,Identify the assistant's programmer
265,Show the car's miles per gallon.
261,Find the date of the next holiday.
277,End the conversation.
276,Tell me what subjects you are familiar with.
279,Find largest video game transaction this month
263,Check traffic from Philadelphia to the New Jersey Turnpike.
275,Confirm reservation for March 1st at 7
278,Get weather conditions in Seattle.
282,Report an unauthorized transaction.
280,Get calorie content in spaghetti
284,Suggest a meal from the south.
287,Flip a coin
288,Count people killed in the Boston Marathon bombing.
289,Correct the statement
290,find a recipe for chili
285,Check if it is payday.
286,Convert kilos to pounds
283,Share location with this person
281,Check computer RAM amount
291,Open Amazon to buy speakers
293,Confirm reservation at Fleming's for Jane
294,Add dusting to my to-do list
292,Guide me through jump starting my car.
297,Show spending breakdown
295,Check time until next oil change
296,Report misplaced luggage
299,Show today's to-do list
303,Find the maximum enlistment age for the army.
302,Check meeting room availability between one and three pm
298,Find resources to learn about mental illness
300,Notify bank of travel to Brazil.
305,Change your accent
306,Transfer ten thousand from money market to checking
309,Increase the speaker volume.
301,Identify the creator of the assistant
307,Place an order for olive oil
308,List methods for relieving stress.
313,Let me finish washing first.
304,Tell me where you were created
316,Order more checkbooks by mail
311,Check my car's tire pressure
315,Spell the word apoplectic
314,Help pay water bill
317,Show earned vacation weeks.
310,Substitute bacon for ham.
312,Cash in credit rewards
319,switch to the male voice
320,Check current weather conditions
321,Check visa requirements for visiting Peru.
324,Find Wells Fargo's routing number
318,Tell me today's date.
325,Show debit card spending this month
322,Convert 20 yen to dollars.
327,Delete all Friday calendar events
323,Add current song to relaxation playlist
328,Define the word dendrofilous.
329,Play the song I Want It That Way
326,Create a list of car oil change instructions
330,Get last night's game scores
336,Repeat your last message.
334,Stop talking
340,Stop playing this song
333,Calculate distance in minutes to Texaco.
339,Find Italian restaurant options for tonight.
337,Show work hours for this week
332,Find band instructors in my area to compare
335,Confirm if you are real
331,Show a cool Nintendo Switch game
341,Check my credit score number
338,Replay the last five minutes.
344,List ingredients for making pasta
346,Show current apartment prices
342,Get nutrition facts for peanut butter
349,Get cooking time for Tuscan meal
348,Check if vacation got approved
355,Check latest cellular bill payment due date
347,Remove soda and add tea to shopping list
356,Respond to Joe
345,Show current health plan enrollment
350,End the conversation
351,Check Bank of America account interest earnings
343,Set a reminder to put gas in my car
357,Explain how to prepare an omelet.
354,Check if an oil change is needed soon
352,Submit PTO request for December 3rd to 10th.
353,Check when car was last in the shop
359,Verify reservation at Smith and Wollensky at 6:45.
366,List fun cheap activities in Colorado
364,Show my federal taxes
367,Show current location
360,Check Visa card available balance
363,Identify who you work for
362,Provide tips on building credit score
365,Pay Sprint bill using Bank of America checking account
358,Check the date of the next day off.
368,Identify the song title
369,Show current location on map
371,tell the timezone for california
370,Cancel reservation for Rob at Red Robin
373,Check when next paycheck arrives
361,Confirm reservation for 2/20 at 6:00 pm
376,tell me about your pets
372,Count calories in hamburgers
377,Book a Delta flight from Pittsburgh to Arizona.
379,Roll a four sided die
382,Show current electric bill
380,Tell me a joke.
378,Find instructions for cat eating an octopus
375,Cancel my reservation
381,Find Jim's current location
374,Reserve a table at Tropicana for 5 people at 8pm.
383,Find a hotel with good reviews in Phoenix
384,Halt the current process
385,Change savings account PIN to 1234
393,Explain how to perform an oil change.
389,Check bus frequency today
390,Check current credit card APR
395,Check the weather in Austin.
392,Retrieve W-2 form
397,Confirm reservation for February 21 at 6 o'clock
396,Show amount spent on bank card since last bill.
391,improve my golf swing
388,Determine if you are human or computer
398,Change voice to male British accent
386,Tell me the next step for lost luggage
394,Tell me your age
387,Change user's nickname to Bob
399,Check Amazon for Nintendo Switch price.
400,Connect to a local business through LinkedIn
405,Tell me your capabilities
402,Check if total world peace has ever existed.
403,Show highest-rated android phones
401,Activate direct deposit to Chase account
404,Find nearby places to eat.
406,Show my shopping list
409,Find food critics' reviews of Gramercy Tavern.
408,Check used PTO balance
410,tell me the weather in austin
407,Check if flight dl123 has left.
413,Check if my luggage is lost
416,Find information on getting a job at the post office.
419,Report a lost card
417,Know how the assistant refers to the user
411,Restore device to factory settings
415,Explain impact of opening credit cards on credit rating
414,"Spell out the word ""annulment"
412,Calculate ROI for eBay arbitrage.
420,tell me the next holiday
422,Add a gallon of milk to the grocery list
427,Read the reminder list
421,Flip a coin for me
426,"Show the spelling of ""miranda"
424,Identify who set up the numbers.
423,State whether you are a cat or dog person.
418,Ping the RFID in my wallet and locate it.
429,Identify the correct gas type for the new car.
425,Show Delta flight status
430,Get the cashback rate for my credit card.
431,Locate the user's phone
428,Order an Uber for four people to Red Lobster.
433,Stop the current action.
439,get new insurance
440,Identify the brand of the last advertisement.
441,Get directions to Susan's house
438,Tell me your hobbies.
434,"Show correct spelling of ""emolument"
435,Check if electronic devices work in Mexico without a converter.
443,Identify the hardest working man in Hollywood.
444,Agree with the assistant
442,Show this month's fashion trends
445,Change assistant's name to Juliette
437,Change the user's nickname to Bob
452,Check the city MPG of this car.
447,Check if it is after noon.
449,Speak faster.
451,Book a place to stay in Phoenix.
457,Confirm reservation for Acero at 7.
448,Explain how to align with the curb
446,search monster.com for tech jobs in arlington va
453,Find who plays Han Solo
450,Explain carry-on bag size limits
455,List Oscar best song nominees
454,Explain the reason for human existence beyond biology.
436,Check if shopping list has pop tarts.
432,Tell me my current location.
459,Calculate my federal taxes
458,Check the date of the last purchase.
462,remove eggs from shopping list
456,Show ideas for hamburger
469,Tell me my name
465,Reserve a table at Olive Garden for three.
472,Check meeting room availability between 8 and 3.
460,list fun tourist activities in mumbai
461,Get the car's fuel economy.
463,Get the news from today's newspaper
470,Reserve tables at the New York restaurant.
468,Change oil yourself
471,"Translate ""I need directions"" into French."
466,Suggest ideas for a Mexican meal.
467,Alter my insurance policy
473,List grocery stores selling Japanese sweet potatoes
480,Find the best rated lipstick.
474,Tell the user's Community Trust bank routing number.
479,Count calories in a burger
477,List unusual facts about the circus
478,Calculate flour needed for strawberry cake
486,Book an Uber for 4 people to Patty's Bar.
483,Compare current Indians to those of a decade ago.
484,Check account for fraudulent transactions
482,Find the routing number for Dallas Capital.
481,Jump start the user's car.
476,Answer the question about the meaning of life
485,Define the word epicurean.
487,Report an unauthorized purchase on my account.
490,Check calendar entries for March 8th
488,Check income amount
464,Check remaining gas level
497,Add movie soundtracks to iPod
496,"Spell out the word ""wonderful"
492,Check card usage fees in France
475,Show total amount owed this month for all bills.
489,Check particulate ppm in local water.
498,Answer the user's question about age.
493,Enable whisper mode
491,Show the Dow's change today
494,delete dentist from calendar
500,Find water bill due date
495,Expresses gratitude for the helpful answer
501,Express gratitude to the AI
505,Explain what Mastercard points can be used for.
510,Check remaining PTO days
509,Report lost luggage
506,Correct your mistake.
512,count voicemails in inbox
503,List vampire traits.
511,Find the length of the Mississippi River.
508,Find where to discuss local election issues
513,End the conversation
504,Set the timer to 20 minutes
507,"Spell the word ""exactly"
502,Check how busy Red Robin is at 5 pm.
515,Delete contact Uncle John from phone
514,Check if I brought my car to the shop last week.
518,tell me the car's mileage
524,Change my insurance policy
526,Show my credit rating
516,List ingredients in tacos
499,Increase credit limit to $1000
519,Show today's newspaper
517,Calculate milk preservation duration in days
520,Identify whether you are a computer or human.
525,Calculate total days taken off work since January.
528,Show my reminders
527,Add event to calendar for next Tuesday
521,Read the bullet points on my reminder list
530,Describe what it's like to have loving parents.
522,Add current song to sleep playlist
529,Set temperature to 70 F
523,Explain how to write C++.
531,Express gratitude to the AI
534,Find the museum with the most post-modern art in New York State.
533,Tell me what you can help with
536,help paying rent bill
542,Tell a blonde joke
538,Report total days off taken this year
537,tell the birth year of jane austen
544,Throw a roll of the dice
532,Tell me about your hobbies
539,Find nutrition info for whole milk
540,Suggest a Thai restaurant.
543,Check application status for American Savings Bank
545,Tell your best joke
535,Explain why the woman who made Amazon leave was elected.
541,Tell me what kind of gas your car uses
547,List my real estate for sale
546,Find the local police's email address.
548,Replace ruined card
554,Check status of missing luggage
549,Know the flight carry-on rules
552,Find out when our next day off is.
556,Check my calendar
551,Greet the assistant
560,Convert 21 centimeters to millimeters
550,Check credit card arrival status
555,Set your name
553,Explain what you do all day.
558,Order ointment for me
557,Adjust your voice speed.
559,Find out what health plan I am under.
562,Calculate the square root of 36
561,Find pulled pork tacos at the buffet.
566,Turn off whisper mode
564,Play top 20 country hits
572,Find my lost phone
573,Check the healthiness of rice
574,Mail more checkbooks
568,Get calorie content of french fries
565,Check last oil change date
569,Tell me if you are local
563,Identify missing camping supplies for upcoming trip
570,roll a twelve sided die
571,Find credit card replacement delivery time.
567,Show reviews for Taco Bell jalapeno fries
577,Show scores of other teams in this division
575,Tell me how to increase my credit limit.
580,Check credit card points balance
584,enable whisper mode until morning alarm
576,Find cooking time for cookie dough
579,Tell me a cool fact about bees.
582,Set a reminder to let the plumber in tomorrow
578,count car rental places in dallas
585,Find pizza ingredients
581,list ingredients needed to make lasagna
587,Find a rental car for next week.
583,Show post rush hour traffic heading into Lincoln Tunnel
590,Check vacation update status
589,Check credit card application status
594,Report stolen Bank of America Visa Platinum card
588,Cancel reservation for 5 at Red Robin
586,Locate stores selling Barbie dolls.
591,Flip a coin
593,Sell stocks for me
595,Tell me your birthplace
596,Check order status
592,Expressing gratitude for assistance
597,Set up a reminder
603,Upload pictures to the correct album
601,Tell me my bank balance
599,Count annual skydiving deaths
602,Send David the user's location
600,List actors who played multiple comic book characters.
598,Check calendar for meetings between 1 and 8 pm
605,Redeem visa points
608,Scan photos and recommend most suitable hairstyle.
606,Find meeting rooms open between one and three pm.
616,Tell me who your boss is
618,Suggest Greek meal options
611,Check visa card application approval status
614,Express gratitude for the response
615,Explain how to change oil
617,Reset to original settings
613,Check if I recently had an oil change.
612,Confirm message receipt.
620,Explain why US Bank places account holds.
619,Identify the key of Frank Zappa's Keep It Greasy.
623,Find the cheapest tennis balls on the internet.
630,Explain why square roots of negative numbers exist.
628,Find the best online job search places.
627,Transfer $400 from household to savings account
629,find a new car under $25000
626,know the calorie content of spaghetti
622,Count average hurricanes per season
621,Count transaction fees for using Discover card in Rome
625,Find American Airlines carry-on restrictions
610,Reject the statement
604,Check gas bill payment due date
607,Check checking account interest rate
609,Check APR for Capital One Venture card
624,Find a hotel with good reviews in Phoenix
634,Change voice to female.
640,Share my credit card's APR
639,Show best times to book international flights
636,Show my personal loan interest rate.
638,Tell me the next step for lost luggage.
642,Show miles per gallon for this car
632,List the different types of TVs.
633,Tell me what time to arrive at the airport.
644,Confirm John's reservation at Applebee's.
637,Count calories in Coke
643,Change voice settings to female.
641,Find all ingredients needed for a pasta dish
651,Set a timer for 10 minutes
654,schedule a meeting room for 4:00 on thursday
645,Check payday date
652,Book a meeting room for Friday at 5pm
647,Convert 10 kilos to pounds
655,Check when tires need changing
646,Check ambulance call time
649,Get nutrition facts for buttered spaghetti
650,Monitor my package's progress
653,Identify who is in charge of the assistant.
648,Tell me when my item will arrive.
657,Reserve a meeting space for 4:00 on Thursday.
658,Translate tacos to Mexican Spanish
656,Order the items on my shopping list.
661,Send a text to Bill saying no.
662,Show me my todo list
666,Get directions to Phoenix
659,Find time until next day off
664,Check the AC temperature
665,Check remaining vacation days
669,Explain what tasks you can help with.
663,Change your speaking speed to faster.
660,Check if using a Discover card in Rome incurs fees.
667,Find things to do in Phoenix
668,Cancel the action.
671,Tell me about the tornado that hit Alabama.
672,Answer the phone on speaker on the TV.
673,Send a text message to Emily.
674,Set up direct deposit for checks
675,recommend a local landscaper
676,Check traffic from Ben Franklin Bridge to New Jersey Turnpike
683,Show my income amount.
677,Start the next song
681,Send location to individual
678,Find where to get W2
686,Go to the next song
680,Get today's fun fact
679,Order more milk
688,Show beer spending from last month
685,Check expiration date of card ending in 1234
684,Check if the bill is due today
682,Check status of robotic servants from Japan
687,Slow down your voice.
689,Identify the company responsible for the design
691,Identify the representative of my district
693,Identify the main export of Greenland.
696,Change sound setting to whisper
692,Explain the process of evaporation
699,Find out next payday
698,tell wells fargo credit card apr
695,Make living room appear bigger
694,Check traffic on New Jersey Turnpike at 3:00 pm
690,Change the oil and explain the method and materials.
700,Check credit card rewards
697,Report the company that designed you
704,Find the date of the next pay day.
631,Explain the point of life.
670,Find the best reviewed laptop on the market.
635,Calculate PTO used so far
701,Roll a six-sided die and report the result
710,Tell me your date of birth
706,Book a round-trip flight from Billings to Cleveland.
702,Discuss your hobbies
703,Check arrival time in Orlando
708,Check the weather
707,Explain how to build a good credit score.
711,Identify the programmer of the assistant
705,Tell me about your free time activities.
709,Book a flight to Chicago from Atlanta on United Airlines.
722,Check if Friday is full after 4.
712,Check calendar for March 22nd
721,Get exchange rate between MXN and GBP
718,Check how long milk keeps in the fridge.
714,Find my phone
715,Dispute unauthorized Payless Shoes purchase on bill
723,Convert ounces to cups
720,Make a phone call
719,Find where to get a W2
713,Check order status
717,switch insurance plans
724,Check used days off count
716,State the user's nickname.
725,Submit PTO request for December 25th to January 1st
728,Express uncertainty
734,Order Doritos
733,Count whales currently in Monterey Bay
732,Express uncertainty
726,Recommend fiction books
731,Check why checking account is not working
727,Set a reminder to take dinner out of the oven
737,Report local crime in my area.
729,Set a reminder to wash the dishes
738,Check the timezone for Missouri.
730,Book a meeting room for Friday at 9:00 am.
736,Show gas spending this month
739,Check savings account interest rate
735,tell me when my internet payment is due
740,Call x
747,Find a well-reviewed hotel in Phoenix.
751,Calculate my annual earnings.
750,Check the timezone used in Arizona.
745,Report who you work for
748,Get a Mastercard.
742,Check how long tofu can be frozen.
744,Check money spent in the last week
749,send a text to abby saying hi
752,activate a wireless hotspot
741,Turn off whisper mode
743,Tell me your name
754,Check Delta carry-on allowance for Seattle flight
753,Transfer ninety dollars between two accounts
755,Reserve a table for five at Red Robin.
746,Check if fuel is sufficient to reach Seattle
760,Check water bill amount due
757,Find a location for a car tire check appointment.
762,Show my recent finances
756,Find the answer to number 26
761,Explain the purpose of a safe deposit box
763,Identify the company that designed you
765,Show events planned for March 5th.
767,Remove laundry from my todo list
764,End the conversation
758,Get advice on handling a dead car battery.
771,Check if car is due for an oil change
759,Tell me when this car needs oil changes.
769,tell me the recommended gas type
766,User is unsure.
772,tell the card expiration date
768,Redeem card reward points
770,Identify the heaviest person ever recorded.
775,Check vaccination requirements for travel abroad
773,Know the assistant's birth region.
774,Check used PTO amount
781,List universities with full scholarships in Arizona
782,Create a timer
777,Explain how to change oil
778,Explain Lufthansa's carry-on policy.
783,Remove carpet stains
780,Check vacation approval status
784,find closest gas station to glendale
785,Set user nickname to Deb
779,Show how to make tuna casserole
776,tell the current time in Tanzania
786,Check if my car was inspected recently.
787,Check vaccine requirements for the Congo
790,Iterate over items on grocery list
792,Complete the user's thought
795,Reserve a meeting room for 5pm Friday.
789,Report my state tax total
799,Identify the best golf club for the lower nine.
798,Check water and sewer cost
797,Explain the vacation request process
796,confirm reservation for jim at barney's
800,Check my credit score.
793,Find the date five days from today.
791,Check if direct deposit is available for tax refunds
788,Tell me something about Linkin Park.
794,Order more checkbooks
802,order more pepsi
805,Add song to rock playlist
801,Check Wells Fargo account balance for Nike purchase.
807,Check if Ned's reviews are good
806,Call my friend
810,Find directions to Sunshine Car Wash from my house
808,Show utilized days off to date
811,Tell the current time in Dallas.
809,look up exchange rate between pesos and usd
804,Set up direct deposit
814,Report lost luggage
817,Check if the AI has hobbies
816,Search Wikipedia for articles related to NSA
803,Check visa requirements for travel to Mexico.
813,Identify the caller
812,Find an Asian cuisine meal.
819,Identify the correct gas for the vehicle
818,Pay my electric bill
815,Find the closest hospital to me.
822,transfer between accounts
824,Get the current weather.
820,List your capabilities.
826,Count voicemail messages
825,Share my credit score
827,Replace my frayed and torn card.
821,Show travel alerts for Colombia
828,Identify the song name
823,Explain when to use a dry cleaner.
833,Explain why English lacks consistent forms.
829,suggest a good stretch to limber up
830,Play slow sounds
831,Get restaurant recommendations
832,Explain why card couldn't be used at Target.
834,Tell me when I will receive my next paycheck
837,Change voice to female.
835,Set volume to 4
844,Switch assistant language to English.
842,Pair yourself with my phone.
845,Add garlic to my grocery list
840,Translate hello into Scottish.
846,Check if paying garbage bill is on my todo list
847,Find the minimum cellphone bill payment amount.
838,Ask if I own a pet and what kind.
843,State the name of your creator
841,Reserve a table for two at Olive Garden.
836,Explain why the water is turned off
839,Remove John's birthday party from my calendar on Saturday the 6th.
851,Add chips to shopping list
852,Explain how to roll over a 401k
848,Suggest a meal from Thailand.
849,Find schematics for ikea desk assembly
850,Stop the assistant from talking
862,Get car tire pressure
857,Remove a stripped bolt
865,Order more checkbooks
856,Report damaged card.
863,Tell me your name
861,Calculate total spending this week
866,Expressing gratitude and praise
864,Clear calendar for September 6th
854,Ask how you are doing today
859,Check calories in a chicken sandwich
855,Find fun gift ideas for grandparents
853,Explain if bread can be stored in the freezer indefinitely.
858,Play music by Korn
860,Check first class upgrade availability.
869,Find out how to get a visa card
875,Check credit card rewards
877,Identify the safest pet for toddlers.
867,Express gratitude
873,Check essay length requirement
871,Find my missing cellphone.
870,Check remaining time on 0% APR.
872,Substitute red onions for white onions.
868,Show recent transaction
874,Add eggs to shopping list
876,Check American Express application status
879,Tell me tomorrow's date.
880,Convert 5 US dollars to Canadian dollars.
878,Calculate the square root of 172.
884,List my to-do list
882,Calculate the square root of 95.
886,Check when to change tires
881,show citi card expiration date
885,Clear items from my todo list.
888,Tell me Harry's real name
883,Explain how to refinish a wooden desk
891,Book an Uber to current location.
892,Report card payment failure in Vietnam
887,Count the number of days taken off.
889,Explain JetBlue's carry-on policy.
890,Buy inner tube
895,Show routing number on account page
894,Check remaining gas in car.
897,Check if electronics can be plugged in there.
899,Share location with John
893,recommend thai food
901,Explain how to jump start a car.
896,Show food spending this month
898,Check order status
902,Check expected payment date
900,"Get current time in Adelaide, Australia"
904,Show earned Visa points
906,tell the origin of mandarin
905,Tell me how to spell curiosity
907,Check when tires should be changed
910,Report card as damaged
903,Check for messages
916,Submit a vacation request
913,Cancel dinner reservation for this Friday
912,Set volume to 4
909,List contents of safety deposit box
915,Calculate my state tax amount
914,Show mortgage interest rate
917,Check plug requirements for Wales
911,Reset factory settings
918,Check last salary collection date
908,swap chili for sloppy joe mix in the recipe
921,Cancel dinner reservation for this Saturday
927,Explain how to do an oil change
929,Convert centimeters to inches
932,Change voice to female.
931,Change your accent
923,Share location with David and Kate
925,Check the weather in Austin
930,Tell me who your boss is
928,Check when paycheck will appear
926,Show my earnings for this year
919,Check remaining phone memory
924,Tell time remaining until next day off
933,Convert $30 USD to Canadian dollars.
936,Check card usage fees in Turin
922,reset all settings to factory settings
920,List all channels of a certain category
938,Confirm reservation at Bellagio for Thomas
940,Find nutrition info for cucumbers
934,Confirm if you are real.
935,Share location with David
944,Find good dinner places in my area tonight.
943,Spell the name Aaron
939,Check Discover credit card application status
937,Determine if the assistant is real or a computer
942,Show updated Synovus card points earned.
941,Check safety of traveling to South America
948,Tell me my income
946,Check American Airlines flight status
947,Identify the song
945,lower the sound
949,Answer whether a samurai sword can deflect a bullet.
955,Freeze my account.
954,Set an alarm for 6am
957,know the meaning of life
952,Check if insomnia is curable
956,Find instructions for DIY oil change and oil type.
950,Report a false charge on my account.
951,Asking how the assistant is doing
958,define the word idiosyncratic
960,tell me when my last oil change was
962,Play the next track
963,Add song to studying playlist
953,List natural remedies to ease stress
961,Get nutritional info for broccoli
964,Reject previous suggestion
959,Tell me what to do if my car battery died.
966,Suggest a French restaurant.
971,Check earned vacation time
970,Read the career section of the classifieds
965,Show my todo list
968,Make a call
973,Flip a coin
972,Find the next iPhone release date.
967,Determine if the assistant is a computer or human.
969,Get the car's city mpg.
978,Check traffic patterns to George Washington Bridge from Manhattan
981,Set a timer for five minutes
982,Count jobless people in America
974,Check if this is a bot
983,Change the assistant's name for the user.
977,Check if nephew's birthday is marked November 10th.
979,edit insurance policy
976,Create a contact labeled mom
984,Find a couples therapist for me and my wife
975,Check if the buffet serves good tacos.
980,Reserve a table for six at Red Robin.
986,Find the date of the next Mardi Gras.
988,Find a hotel with good reviews in Phoenix.
985,Show current bank account balance
987,Find the date of the last car check.
990,Suggest ways to avoid lowering credit score
991,Ask if the assistant owns a pet and what kind.
993,Submit a Discover card application
995,Find my routing number
989,Check if flight DL123 is delayed
997,Remove grocery shopping from todo list
1001,Check if my tires are properly filled.
999,Call mom
