doc_idx,rewrite
539,A marriage ceremony
535,A military directive or order
540,Financial transaction event
542,Employment termination
518,Winning a sports medal
541,Church leadership role
543,winning a sports championship
544,Starting education
545,Military occupation
546,People playing together
512,Marriage
525,Military service
548,Financial transaction
549,Being employed by a company
550,A musical performance.
552,Winning a sports medal
551,Financial incentive for information
547,Start of a job position
553,Personnel appointment
554,Competition award recipient
557,Change of residence
559,Sports competition
555,Sports competition victory
556,swimming competition
560,Winning a medal
522,Manufacturing event
523,Military leadership
521,a movie release
534,Political role
520,Winning a medal
561,Movement of military personnel
565,winning a medal
566,A musical performance event
563,A marriage engagement.
562,A marital relationship.
567,A wedding ceremony
574,a political recall campaign
573,Demonstrations
572,A person's occupation
578,A person's job title
569,A wedding ceremony
575,Movement event
568,Embezzlement of public funds
576,Switching music genres.
577,winning an Olympic gold medal
570,Job title or position
581,Person role
584,Person achieving victory
564,Commitment event
571,A personal relationship role
558,Being a soldier
582,Education occupation
583,publication of work
580,An incident report being made.
589,an educational institution
593,Paying money
592,Employment change
595,Graduation event
591,Producing creative or artistic content
594,Job title
596,a cinematic adaptation of a novel
600,Job title
601,Movement to a location
587,Product/Achievement
579,An artistic presentation.
599,Life event
598,a person's occupation
602,A person's occupation or profession.
606,Co-participant in an event
607,Marriage event
609,Commercial transaction
605,A musical presentation on a TV show.
610,A marriage ceremony
604,Winning a sports award
608,a person's profession or occupation
615,A convenience store robbery
616,Marriage
603,Graduation event
611,Graduation event
612,Marriage event
613,a person's profession
614,employment position
618,Winning a sports medal
619,Person's occupation
514,Leaving a corporate position
622,Business partnership
623,Group of military personnel
597,Personnel role in film production
588,Employment or professional collaboration
625,Political party affiliation
621,Winning a medal
586,Educational activity
585,Personnel event
624,Working at an organization
590,The announcement of results.
631,Winning a medal
630,Living in a location
635,Job title
629,Personnel position
628,Employment at a company
633,winning a sports medal
636,Marriage
637,winning a gold medal
632,A person's profession or occupation.
641,Employment event
642,A conversation between an interviewer and interviewee.
648,Work denotes an activity.
643,Winning a medal
650,Marriage
651,Playing a musical instrument
652,a profession
653,Being or located in a room
654,Person's occupation
655,Leadership position
656,A person's profession
620,Collaborative event
627,Financial transaction event
640,Sports competition
617,Emergence of a new school
660,Offering condolences
658,Criminal prosecution event
661,A person's profession or occupation
662,Personal relationship event
664,A person's military role
665,Marriage event
666,Military appointment
667,music conference festival
668,Being a student
670,Personal relationship
659,Political title
634,Marriage
649,A protest event
639,maintaining control of territory
657,Criminal arrest event
674,Job title or position
675,A person's military role
669,Information offering event
626,Graduation completion
680,creative professional activity
647,Performing ceremonial duties
638,A creative work production event.
682,Life event: Marriage
663,Product exchange
671,Issuing a command or directive
676,A person's profession or occupation
683,A person's former political position.
672,A marriage between two individuals.
681,Winning a medal
673,Winning a medal
678,Person designation
685,a documentary film release
688,Winning a sports award
686,A wedding or marital union
691,Legal investigation
687,Marriage event
690,A military leadership role
689,A person's military role
695,An educational event.
694,an artistic creation event
692,Pope's resignation
696,Expressions of support for a candidate.
697,Winning a medal
698,Holding a position or job title
701,Business activity
700,a marital relationship
699,Singing performance
702,Holding the position of chairman
703,Winning a sports award
705,People involved in music
708,Personnel start position
711,A musical performance action
704,Winning an Olympic gold medal
714,Job title
713,A message on an online forum
644,Financial transaction
645,Personnel role
646,Living in a location
709,being on vacation
717,A marriage event
720,Commercial transaction
715,Being enrolled at a university
712,Person role
723,Type of profession
722,Employment
679,Catching a criminal
718,The event trigger is not present in the text.
693,Request for assistance
677,Product availability limitation
727,Family event
719,A person's occupation
730,Graduation
706,Marriage event
726,Start of a political position
732,Graduation event
684,A person's job title.
737,Winning a sports award
738,personnel appointment
735,Competition outcome
731,Movement to a location
739,Spouse
721,Winning a medal at a sports competition.
741,Job title
740,A person's profession or occupation
743,Winning a gold medal
745,Change of residence
744,Communication event
746,a person's job title
747,start of a study
733,State of being alive
742,Person type
748,A person holding a position or title.
751,Scheduled legal proceeding
752,Military activity
753,Person as lead singer
755,Marriage
754,Family relationship
758,Life event of marriage
759,The act of using a telephone
707,An event of creating a film
710,a professional position
716,Financial charge
761,A sports competition.
762,A person's job or profession
763,A person winning a medal.
728,unmet demand
724,Winning a medal
766,A musical performance.
767,Winning a medal
764,Being together
769,Movement into a territory
771,Participation in basketball camps
772,A person's profession
773,disillusionment with music
775,Joint occurrence of events
768,A person's occupation or profession
765,Change of group leader
770,Business meeting
776,playing a musical instrument
779,a person's profession
778,a marriage ceremony
780,Formation of a band
781,A musical presentation.
783,Winning a gold medal
782,A creative work
774,Person's occupation or role
786,film production or release
725,Person holding a position
760,Employment action
736,Being chosen for public office
734,A person's occupation or role
729,Historical political upheavals
792,Music album release
789,a person's profession
790,Starting a position
794,Transportation of goods
791,A person's profession or occupation
797,Person's profession or role
798,Marriage into a royal family
800,Educational institution event
777,Employment event
793,Possession of a location
784,buyout of minority investors
756,Person's profession
787,graduation from an institution
750,Start of a position
749,Fundraising event
757,Person type
785,A person's profession or role.
799,Criminal prosecution for killing a fetus
803,a person's profession
806,a person's profession
805,Temporary residence
802,A tax contribution event
801,A leadership position
810,Employment event
813,Personnel position
807,graduation degree attainment
809,Academic research or scientific output
820,Marriage
812,Payment of tax
817,Winning a sports award
818,A person holding a leadership position.
811,A gathering of people for discussion
804,Winning a medal
815,Personal relationship
823,Winning a competition
822,A person's place of residence
824,People participating in an election
827,An act of violence
788,Military leadership
796,NCAA championship winning streak
819,Educational institution attended
825,Educational institution attended
795,Movement of people to camps
829,Job title or position
828,Job position
831,A statement utterance
836,Victory event
834,pop singer profession
837,being away from a location
838,Life event
808,Personnel role
835,Employment or professional activity
833,Winning a sports medal
821,Business or political partnership
840,Employment
842,Life event
841,Personnel change event
843,Personnel position
844,Holding a military position
849,Family relationship
852,An educational event.
850,Winning a sports award
848,Commercial transaction event
853,Movement of objects
851,Being a spouse
845,Directing students to practical occupation
858,Type of profession
855,Winning a medal
832,Being in command of Hessian troops
826,Organization membership
830,A warning event
860,A person's job title or profession.
854,Sending objects to Mars
857,Person's role or profession
859,winning a sports competition
846,A person who sings
862,A person's job title.
864,business executive position
867,Role of a person
865,Leadership position
866,Job title or position
861,Person's place of residence
869,Person's profession or occupation
868,Employment as a sports coach
873,Attempting to change a policy
870,Life event
863,Residing at a location
872,A performance event
875,a military leadership position
871,An attack or shooting event.
876,Marriage
877,establishing a position
879,Movement of people or goods.
874,Winning a bronze medal
886,Job title
880,Personal relationship
882,a musical performance tour
883,Singing event
878,A communication event
814,Life event: marriage
847,End of employment
816,A person who plays table tennis.
893,Persian demand for surrender
894,Employment position
896,Personnel appointment
897,Creative work production event
885,Increase in gun sales
890,winning a gold medal
898,Gaining membership status
899,A person's profession or occupation
900,Organization membership expulsion
895,Partnership
887,Publishing content online
901,Rescuing someone
906,Business transaction
903,Winning a medal
907,Physical violence
905,Irresponsible statements that misguide international opinions.
908,Change of leadership
912,Marriage
909,A strange dream about immigration
904,Applying the theory of information scent
902,Military leadership action
891,Hostile takeover using debt
888,Personnel change
892,Artistic performance
913,Job title
915,winning a sports award
917,Payment transaction
919,Employment position
918,A cognitive action of understanding text.
920,A concentration camp.
922,formation of a musical group
924,Position
923,Being a husband
925,Business role
926,People participating in a demonstration
914,Educational institution
930,Winning a sports medal
932,A person's occupation
931,Business position
929,Educational graduation event
933,An act of shooting.
935,Family relationship
839,Music album release event
937,people providing financial backing
938,Suspension of garbage collection service
939,Marriage
934,graduation from an educational institution
856,Winning a medal
941,Successful hydrogen bomb test
942,Winning a sports medal
943,Marriage
936,Military action
945,a supernatural thriller film release
946,Life event
947,Movement of people to a location
949,Departure event
950,Educational graduation event
951,A marriage event
953,Commercial transaction
911,Type of profession
916,Military role or position
954,A movie production.
956,Person holding a position
952,Selling mooncakes
889,Business acquisition event
881,Music production event
884,Military leadership assignment
927,Personnel.StartPosition
959,Completion of a race
960,Person's occupation or role
955,A sports competition
958,Performance event
966,A marriage event
965,Change of residence
962,Arriving at a location
967,Perpetrators of violent attacks
963,Person type event
957,Music performance
964,Political statement
972,Movement
971,Manufacturing capacity
968,Being a Union Army soldier
970,A genre of music.
969,A person's profession or occupation.
976,Business acquisition
979,Person's profession
973,Being a member of the military
978,Person role in a band
982,illegal work stoppage
983,A vocal performance event
980,Criminal punishment event
981,a general type of event
984,Winning a medal
985,Educational institution attendance
986,A person who plays music
988,Marriage relation
990,A person's occupation
991,Competition victory
992,Singing as a musical influence
993,Marriage
995,Personnel position
987,Corporate leadership role
989,A marriage event.
997,Marriage event
998,folk singing group performance
1000,An event of composing music
940,Military movement
961,A person's military profession
944,a group of readers
994,Educational institution attendance
1005,Ending a job position
1006,a person's profession
977,Work in physiology
974,A personal relationship
1001,Assuming command of a military unit
1003,Movement into a location
975,A royal marriage between Joanna of Castile and Philip I.
1002,Work denotes an event of scientific research.
1004,ideological movement
1010,Winning a medal
1011,A live musical presentation.
1013,Military commander
1012,Winning a sports award
1008,Job title or position
1009,A prison work camp.
1014,Transportation of goods
1015,Movement of supplies
1016,A military directive
928,Firearm purchases
948,a motion picture
910,a time period
1022,a person's profession
921,Personnel position
1018,Marriage event
1020,A work stoppage event.
1026,Personnel start position
1024,Music video award win
1025,Statement utterance
1030,Employment
1029,an educational institution
1027,incriminating email submitted as evidence
1033,Domestic manufacturing industry
1031,Competition victory
1032,Restoring order
1021,Warning against potential attacks
1035,Person's job title
1039,Physical movement
1038,depiction of a train accident
1037,A person's profession or occupation
1040,A person's profession or occupation.
1042,Being a component of something
1043,Being purchased together
1045,Competition winner
1048,Transportation of goods
1049,Being a Union Army soldier
1050,Personnel role designation
1051,winning a medal
1044,Taking command of military forces
1036,Person leading an organization
1047,a musical performance
1052,Performance by a band
1054,living in a location
1053,Military leadership position
1056,not gaining a medal
1055,musical inspiration
1058,Winning an award
1061,Personnel position
1028,Meeting her husband
1041,Organization membership
1017,Business activity
1007,Military leadership
1023,Movement
1046,Recruitment request
1059,A person's role or occupation
1064,Accusation event
1066,Sports team management role
1068,A person's military occupation
1034,A musical performance
1067,Winning a silver medal
1065,dissolution of marriage
1063,an act of speaking
1069,Graduation from an educational institution
1062,a person's military role
1076,Being a wife
1077,Cinematographic work
1075,Life event of marriage
1074,Person type event
1071,Product release
1073,Financial transaction
1072,winning a sports award
1078,Personnel change
1079,A conflict event
1085,Employment
1082,Winning a medal
1080,fertilizer plant explosion
1083,Military personnel
1086,using big money to stonewall legislation
1090,Employment
1092,Personnel position
1094,Concert performance
1057,Starting a political position
1060,Collaborative partnership between two individuals
1095,Presidential election competition
1070,Business partnership
1098,Movement of troops
1099,Distinguished military service
1100,Personnel position
1102,a two-day meeting
1101,Unexpected news
996,The event trigger is a military leadership position.
999,Employment event
1096,Holding a job position
1019,A musical performance event.
1104,Person role
1107,Business executive title
1110,Person role in a band
1109,A person's profession
1112,Producing or generating Bitcoins
1111,Competition outcome
1113,Being a member of a group
1115,A violent physical injury event
1114,Marriage
1116,Military operation
1117,A person's occupation or profession
1091,Graduating from an educational institution.
1088,Communication event
1119,Personnel position
1105,Winning a medal
1122,A marriage ceremony.
1120,a person's job title
1081,Homophobic violence
1097,music performance event
1093,Movement event
1121,Sexual assault event
1084,Gaining authority over a territory
1130,Marriage
1128,A personal life event
1127,Relocation to a new place
1129,hard work and diligence
1132,Criminal justice event
1133,Personnel role
1134,Employment or professional role
1136,Winning a sports award
1137,A person's occupation or profession
1118,Job title or position
1087,Employment position
1089,Movement of cars
1138,Military leadership
1139,Person starting a job
1144,Acquisition event
1143,Movement to a location
1145,Start of a job position
1146,winning an Olympic medal
1123,Information leakage event
1142,Winning a medal
1135,Person role
1148,A collaborative partnership
1150,Performing music
1147,medal winning event
1152,A marriage event.
1149,Electing a politician to a leadership position
1151,establishment of dominance
1154,Live album release
1131,Personnel leadership position
1140,A statement or expression of opinion.
1156,A person's profession or occupation.
1155,Spousal relationship
1108,A call for volunteers
1124,Marriage between two people
1103,Movement of personnel
1106,Personnel role
1141,Personnel appointment
1126,Job title attainment
1125,A person's profession or occupation
1159,Type of profession
1157,Life event
1160,Military leadership
1163,Occupation or profession
1169,Winning a sports award
1164,People traveling for religious purposes
1161,A marriage event.
1172,Winning a medal
1168,A person's profession
1165,Relief of command
1162,Personnel position
1170,A former Congressman
1171,A shopping mall siege.
1166,A person's occupation
1153,Military leadership
1173,Personnel appointment
1175,a person's military profession
1182,Winning a sports medal
1179,A person's occupation
1181,Acquiring nuclear weapons
1183,Killing
1178,Criminal punishment event
1177,a speech event
1176,Taking possession of a location
1184,Person-role relationship
1186,Placing flowers
1189,An educational institution
1185,imposing the death penalty
1190,Marriage
1191,a communication event
1194,Being a spouse
1192,Organization formation
1195,Mass shooting
1187,A statement or declaration
1198,Person role
1174,manufacturing of goods
1167,Artwork creation event
1202,starting a job
1204,Period of academic study
1201,Music manager association
1199,Person founding an organization
1203,A person's profession or occupation
1205,Personal life relationship
1211,Employment event
1207,Presidential election
1209,an educational status
1210,Business or organizational role
1212,Employment status
1215,Being a musician
1217,Life event
1216,Marital status
1214,a person's military profession
1219,IRA training camp
1218,Creation event
1220,Personnel loss
1221,Organization leadership position
1222,Product sales
1223,End of a political leader's rule
1227,Release of a film
1225,Life event of marriage
1228,a combination of music playing
1180,Start of a job position
1158,a financial penalty for customs confiscation
1231,Movement
1232,Being a musician
1233,Educational role
1234,Marriage event
1230,Personal relationship event
1235,A person's profession or occupation
1236,Gaining control of a location
1208,Employment
1229,Winning a medal
1224,a person's profession
1226,graduation or completion of education
1239,Business role
1237,Person-Employee
1241,Person role
1240,a person's job title
1242,A protest march
1238,Financial stakeholders
1243,Personal relationship
1188,Spouse
1193,Marriage
1213,Partnership
1206,a person who trains athletes
1245,Winning a competition
1246,Marriage
1250,people playing together
1249,Choosing a candidate for political office
1244,Statement issued by an organization
1248,The start of a journey
1247,a person's profession or occupation
1251,Employment of an external expert
1255,A communication event
1256,Military action
1254,a person's profession
1257,Employment event
1260,Winning a medal
1259,Job title
1262,Product purchasing event
1261,Start of a position
1267,A marriage event
1266,film award nomination
1269,Graduation event
1264,Job title or position
1263,A person's role or occupation
1265,Movement to a location
1268,Employment termination
1252,Employment attainment
1253,Being a spouse
1196,Military leadership
1200,A significant achievement
1197,Personnel position
1282,Person's job title
1278,Winning a medal
1277,Life event
1273,Movement
1272,Performance event
1283,Earning money
1279,Creation of music
1274,Winning a gold medal
1281,Person's professional position or role
1285,Educational activity
1271,A genre of music.
1270,Winning a sports award
1291,Confederate military service
1287,Family relationship
1289,Person departure
1288,Conflict over power
1286,A committee hearing.
1290,Money transfer event
1292,People gathering in a location
1295,Business executives
1296,Transporting aluminum bars
1284,winning a competition award
1299,Playing a musical instrument
1294,A person holding a leadership position.
1298,Marriage event
1275,A person's educational status
1300,Employment
1301,Employment event
1276,Employment as a coach
1297,Person's occupation or role
1306,Person's profession or role
1304,Acquiring an item of clothing
1307,a person's profession
1302,A request for a quarantine.
1310,Publication of a book
1308,A person holding a job or role.
1305,winning a medal
1309,A person's job or occupation.
1311,Being in charge of a military unit
1314,Educational status
1317,Competition winner
1312,Paying duty and taxes on imported items.
1316,Political process event
1319,A person's occupation
1315,Person's job position
1280,Personnel appointment event
1322,winning a medal
1320,film production
1321,Communication event
1323,International Support Group for Lebanon meeting
1326,Employment event
1324,Military leadership
1327,Loading items into a container
1331,graduation
1318,Employment
1328,Removing a leader from power
1332,Being a spouse
1330,using public funds
1329,A directive or command
1341,Life event
1337,Marriage or spousal relationship
1342,A person's occupation
1338,Education
1336,Marriage event
1340,Marriage
1334,Submission of customs declaration paperwork
1333,a situation or state
1335,the murder of a British soldier
1346,becoming president of a sports club
1350,Organization membership
1313,a musical performance
1293,Attack event
1303,Destruction of property
1258,Winning a sports award
1353,Movement of military forces
1356,Product transportation
1357,Military leadership position
1358,Winning a gold medal
1360,Academic educational activity
1359,Organization leadership change
1362,change of leadership
1347,Marriage
1361,Person's profession or role
1352,a person's military profession
1343,Employment
1344,Criminal justice event
1354,Personnel change
1345,Winning a sports award
1366,Personnel role
1365,Starting an education
1364,Holding a position or title
1370,A person's role or occupation
1371,Troop movement
1368,Winning a sports competition award
1369,Movement of people from place to place
1367,An attack or shooting event.
1355,a person's job title
1348,Job title or position
1374,a disease outbreak
1376,A person's occupation.
1373,Demonstrative pronoun
1375,A political alliance between families.
1363,Social demonstrations
1382,Job position
1372,Marriage
1383,Kinship relation
1381,A person serving in the military
1377,Acquiring insurance
1325,a musical performance
1351,Physical force causing harm
1339,a person's job title
1349,Winning a prize
1390,Music performance
1386,Professional activity
1389,A performance activity
1393,starting a new job
1388,A person attending a university.
1391,Military activity
1395,Demonstrators expressing opposition
1399,A demonstration.
1396,Personnel termination event
1397,An artistic medium or production type.
1401,Sending to jail pending trial
1402,Military leadership
1403,Product purchase
1398,Military service
1406,Type of transportation
1407,Life event
1404,Communication event
1405,Winning a sports medal
1409,Product transportation or trade activity
1410,A person's profession or role
1408,Employment or personnel change event.
1415,Olympic competition
1416,Employment position
1414,A creative work production event.
1413,Sports professionals
1384,spending money
1400,Winning a medal
1385,Spouse
1387,Personal relationship
1411,Winning a competition
1412,Ending a military position
1392,Healthcare treatment event
1394,Genre of artistic work
1380,Winning a sports medal
1378,Life event of being a spouse
1425,folk music revival
1424,Winning a gold medal
1421,Selling or transfer of goods
1422,Graduation from a university
1429,Movement or residence event
1428,Winning a sports competition
1427,Being a member of a music group
1423,manufacturing production
1420,Person's profession or occupation
1431,Organization formation
1430,humane treatment command
1426,Organization leadership position
1433,Personnel role
1434,Person role
1436,Job position
1432,Dissolution of marriage
1437,Sports team defeat
1440,Starting a position or role
1442,A musical performance activity.
1438,organizational leadership body
1443,Person holding a leadership position
1441,a person's job or position
1444,a person's profession
1435,Marriage event
1447,Employment termination
1448,Business acquisition failure
1446,Personal relationship
1451,holding a political or organizational position
1450,Creation of architectural projects
1453,Asking a question
1449,Screening of a film
1452,winning a medal
1455,Death of a person
1454,Employment termination
1457,winning a gold medal
1458,Violent event causing mass casualties
1461,Start of a professional position
