doc_idx,rewrite
235,A vocational school in Heerlen.
232,A super-regional shopping mall
234,A luxury cruise ship
237,Italian oboist
233,"American rapper, singer, and songwriter"
236,Medical post-nominal initials
238,Compilation album by Australian pub rockers Cold Chisel
240,a river in Romania
242,British statesman and 6th Earl of Mayo
243,A public engineering institution in India
163,Ohio Democratic politician
245,English composer
241,A short film.
244,A village development committee in Nepal
239,A peer-reviewed open access academic journal
247,A village in north-central Poland.
229,An American jazz trumpeter and educator.
250,1937 American short comedy film
252,a river in Romania
249,Indian politician
253,A book of short stories
248,a river in Brazil
251,A village in central Poland
254,Tajik politician and former minister
257,American record label
255,A village in Iran
256,A perennial plant native to China.
261,A debut studio album
260,A genus of beetles in the family Buprestidae
259,"A 16th-century church in Cumbria, England"
265,"A high school in Groveport, Ohio"
263,a tree species
264,Ruins of a former castle
262,Swedish politician
269,An American automobile
268,"An international school in Doha, Qatar"
271,American independent record label
273,A non-profit organization based in Washington DC
270,Debut album by the Young Disciples.
258,A genus of fish
275,A high-rise four-star hotel in Sofia.
276,French navy destroyer class
277,Debut album by The Posies
274,a lake in Bolivia
246,A moth in the Geometridae family.
279,A 74-gun third rate ship of the Royal Navy
272,English artist and musician
281,American political consultant
278,A genus of flowering plants.
282,Retired Canadian ice hockey player
283,A music school in Poland
280,Republican politician from Ohio
284,A division of The Thomson Corporation
286,American romance novel author
288,A songbird in the bulbul family.
287,American professional baseball player
289,Polish breaststroke swimmer
266,Italian television film
293,Bulgarian sculptor
292,"A village in Ontario, Canada"
290,Species of woodlouse
295,a music album
294,a moth of the Coleophoridae family
297,Democratic member of the Ohio House of Representatives
299,"A river in Sergipe, Brazil"
296,Thai footballer
298,"A public university in Lakeland, Florida."
301,Canadian drummer
300,American professional baseball outfielder
302,A national historic district
303,A music album
305,A United States Coast Guard cutter
308,Namibian politician
307,A secondary school for the Creative and Performing Arts.
306,A Haitian commercial bank.
304,A lost 1924 silent film romance drama.
285,Species of flowering plant
122,A genus of ant
309,A 2011 album by Liam Finn.
115,A species of long-horned beetle.
314,American football player
317,a Roman Catholic church
310,2013 Canadian feature film
316,A book by Vaikom Muhammad Basheer.
311,"A hospital in Nashua, New Hampshire"
319,A species of lip fern
291,A Chinese car brand.
179,1998 American action comedy film
206,A species of bird.
312,Imperial Japanese Navy battleships
318,"A glass museum in Corning, New York"
322,2011 sci-fi disaster film
326,A village in southern Poland
324,Chinese construction and engineering enterprise
327,A Norwegian government enterprise
325,A species of flowering plant.
321,A species of flowering plant
329,A small shallow lake near the North Pole.
315,A village in Serbia.
313,A bird of prey subspecies.
331,Japanese ex-boxer and former world champion
323,a mountain
330,American racehorse
332,A passenger car
334,American confectionery manufacturer
333,A melodrama play by Hatcher Hughes
335,A genus of air-breathing land snails
338,Second studio album by Die Antwoord
339,A variety of tree species
336,French long-distance runner
342,Scottish footballer
348,A division of the University of London.
347,German battleship
351,A Hong Kong financial services company.
341,2008 American horror film
344,Czech professional tennis player
346,A village in Iran
345,A species of mite
340,A 1999 album by the Dayglo Abortions.
357,Species of flea beetle
358,A peer-reviewed medical journal.
355,a 1968 French drama film
352,A Charlie Chan novel by Earl Derr Biggers.
361,A high peak in Alaska
360,Bulgarian football defender
359,"Kannada singer, actor, and TV anchor"
267,Second album by Christian rock band Ten Shekel Shirt
364,Japanese actress
366,A young adult novel.
365,A privately held company.
354,A mountain range in Nevada
362,A public high school in Minnesota.
343,2011 Malayalam drama film
350,Puerto Rican pop singer
356,A daily newspaper in Pennsylvania.
373,"A college in British Columbia, Canada."
374,A lightweight motor car
368,A Mettawee-class gasoline tanker
372,Private boarding high school for boys
367,A village in Iran
375,A moth species
378,Luxembourgish politician and former football player
377,Poland's oldest university-level business school
380,A rare species of flowering plant.
381,A moth species
379,An Italian torrent
382,A studio album by the band Leprous.
383,"A secondary school in Swansea, Wales."
337,A maximum security prison
349,French politician
353,Patty Griffin's debut album
385,a high school
384,Female sprinter from Botswana
388,Romanian figure skater
389,Leader of the Sovereign Military Order of Malta
392,American jazz pianist
386,"A historic farmhouse in Orange County, New York."
387,Australian Public Service official
394,Religious television and film production companies
390,American electric blues lap steel guitarist and singer
391,A 2009 Belgian CGI animated feature film.
396,A corporate headquarters building
395,"American author, artist, art therapist, and designer"
399,Medieval monastic house
401,A mountain range in Spain
376,Academic journal
370,A French singer-songwriter and poet.
405,A public community college
403,Early car models from Rover
404,2010 American documentary film
363,A genus of butterfly
393,A species of bird
371,Album by Scottish folk musician Bert Jansch
369,Live album by Allan Holdsworth
408,public high school
407,A mountain in central Serbia
410,A high school in Bangladesh
413,A village in Turkey
411,Species of frog
412,1948 American short film
415,An experimental French aircraft.
414,Prime Minister of Bangladesh
409,"Public high school in El Dorado, California"
417,American professional wrestler and trainer
416,A species of fruit fly.
418,Imperial Japanese Navy destroyer
423,Former professional baseball player
424,"A village in Tamil Nadu, India"
425,Turkish composer and musician
421,A sports compact car
427,1989 animated musical film
428,American hip hop artist
429,Czech amateur-built aircraft
430,American artist and sculptor
432,North Carolina state prison for men
433,A class of Royal Navy sailing ships.
420,American journalist and author
431,A species of wild buckwheat.
400,A spider genus
419,Minnesota politician
434,A music album.
437,Norwegian singer
436,A species of sea snail
438,A village in Estonia
439,An American attorney and politician from Ohio.
442,A village in Iran
422,A compilation album by Don McLean.
406,A World War I sloop.
435,A 1978 French film directed by François Truffaut.
444,An academy of fine arts and design in Bratislava.
443,Australian politician
447,A plant family
448,1944 Italian drama film
445,United States Navy midget submarine
426,Norwegian retail chain
446,A young adult fantasy novel
451,Southern African tree
449,secondary school
455,a river in Romania
441,A 1937 American film.
320,American comedy film
328,Canadian Supreme Court judge
452,A crime drama action film.
440,Portuguese realist writer
453,A 1957 ethnographic film.
454,Minnesota politician
450,A German Type VIIC U-boat
459,Canadian politician and judge
457,A Spanish colonial governor.
461,Indian politician
460,American office supplies retailer
458,A historic mansion in Philadelphia.
468,A radioactive waste processing company.
470,Palestinian Arab hamlet
467,American bass player
465,private liberal arts college
464,Japanese carburetor manufacturing company
466,"A mountain in Baden-Württemberg, Germany"
471,"An elementary/middle school in Yellowknife, Canada."
475,A species of hammerhead shark
476,Hong Kong politician
463,A river in Romania
472,English Modernist designer and painter
398,German fighter biplane
397,A village in Poland
402,A depopulated Palestinian Arab village
478,1945 crime film
477,French homebuilt ultralight aircraft
481,American educator and university president
479,A moth in the Cosmopterigidae family.
483,Twin-engine heavy interceptor aircraft
484,Canadian football coach
486,A historic home
482,English former female badminton player
485,Debut album by Kelly
489,German Type UC II minelaying submarine
491,Pre-dreadnought battleships
488,A private non-profit university
490,First Lady of the United States
492,A species of flowering plant.
493,A secondary school in Scotland
496,1989 Canadian film
495,A private social club in New York City.
494,An audiobook publishing company
498,a book by Jerome Corsi
501,A species of flowering plant.
497,A Japanese new age album.
500,A coeducational secondary school.
499,A fan film.
502,Australian rules footballer
505,Debut album by Ballas Hough Band
503,Frank Lloyd Wright-designed Usonian home
504,"A village in Andhra Pradesh, India"
506,Imperial Japanese Navy minelayer
511,A species of rodent
480,A species of frog.
508,A passenger ferry.
507,A jazz album by David Benoit
514,A 1990 album by Willie Nelson.
510,A branch of the United States Mint.
518,An extinct plant genus
509,A genus of orchids.
513,A 2001 novel by Richard Flanagan
519,A 2013 book.
517,An 18-gun Cruizer-class brig-sloop of the Royal Navy
522,A village in Ghana
524,A river in Romania
523,American pop/hip hop artist and producer
525,"A historic hotel building in Madison, Wisconsin."
528,A species of orchid.
520,A 1983 American film
529,British Royal Navy frigate
530,A historic grist mill in Pennsylvania.
531,Canadian record label
469,American blues singer
515,American politician
521,Taiwanese volleyball player
532,Academy Award-winning production designer and art director
533,Species of moth
537,A historic railway station in New York.
538,American multinational media corporation
535,Trinidadian soca songwriter and recording artist
536,A river in Germany
534,A peer-reviewed scientific journal
540,American DJ and music producer
539,A compilation album by the band Girlschool.
541,1953 American documentary film
527,"A residential skyscraper in Manila, Philippines."
526,"A public high school in Dolton, Illinois."
543,American politician and Governor of Connecticut
542,Cosmopolitan eels of the family Muraenidae
487,A river in Tennessee
546,scientific journal
474,A compilation album by Twiztid
512,Species of moth
545,A national university in Vietnam
516,A studio album by The Higgins.
548,A sailing tour boat
473,A historic government building in Iowa.
456,"American photographer, author, and publisher"
462,Debut studio album by Irish pop band September Girls.
549,A municipal public transport company.
550,A historic building on a university campus.
554,Republican member of the Arkansas House of Representatives
544,Icelandic guitarist and vocalist
551,A 1932 American film
553,Fifth studio album by American band Cake
558,A historic factory complex
561,a tribute album
557,Ontario merchant and political figure
556,Australian Paralympic athlete
555,"A university in Ōta, Tokyo, Japan"
565,A village in southern Poland.
564,South Korean football player
559,A live DVD by the band Clutch.
563,American lawyer and politician
547,First Indian sound film
552,a mountain
567,A village in Iran
566,American investigative journalist and author
568,A school district in Ohio
560,Japanese daimyo
562,A village in Poland
569,A genus of passerine birds
570,a Royal Navy Cuckoo-class schooner
571,"A community college in Manitoba, Canada"
572,A historic wooden covered bridge
576,American football quarterback
575,National Historic Landmark
580,American popular song lyricist
584,A steel-hulled vessel
578,Italian futsal player
577,Australian rules footballer
579,A mountain in South West Tasmania
585,Japanese record label
589,American comedy film
583,"A medical facility in Concordia, Kansas."
573,A North American long-term care facilities operator.
586,An enterprise software company
588,A live album by Sum 41
592,Indian author and marketing consultant
593,Medical device manufacturer
591,American author of juvenile historical fiction
590,Japanese volleyball player
595,A village in Iran
582,Latvian professional ice hockey forward
581,Serbian politician and military officer
587,A poetry collection by Robert E. Howard.
596,A potentially active volcano
594,A collaboration studio album by American rappers.
597,A moth species found in southern Russia.
601,American physician and politician
600,A species of sedge moth.
606,Bermudian cricketer
598,Mexican male freestyle swimmer
604,French company
574,A historic church in Oregon
605,1983 Italian comedy film
602,a manga by Shohei Manabe
609,A village in Iran
603,A GPS navigation mobile system services company.
599,North Carolina State Senator
608,A Chinese Elm cultivar.
610,an agamid lizard
613,A German family car model
620,An oil-skimming vessel.
617,A 2002 Bangladeshi film
614,"An art museum in Bellevue, Washington."
612,A studio album by American recording artist Anastacia.
619,2009 comedy film
622,a mountain in Australia's Northern Territory
618,A public California adult school
615,American racecar driver
611,Danish singer and television personality
624,Croatian professional footballer
616,"A public high school in Surrey, British Columbia."
626,Mexican footballer
627,A firearms manufacturer and importer.
621,A side wheeler steamboat
623,A historic Baptist church building.
636,A regional airline
635,A German doctor
631,Indian first class cricketer
628,A monotypic genus of legume.
630,A reconnaissance UAV
633,Italian luxury car
634,A species of flowering plant.
632,A compilation album by Envy.
629,A United States hobby magazine
625,A large water reservoir in Ukraine
637,American mass-market comic book magazine
642,A national historic district in Pennsylvania.
646,Danish footballer
638,American Thoroughbred racehorse
641,A 1915 American silent short film.
640,a river in northern Colombia
647,Swiss/American FAI Standard Class single-seat glider
649,A best-of compilation album.
648,A community comprehensive school
643,A division of green algae
644,1935 British drama film
639,A species of liverworts
645,A music album.
652,Belgian cable broadband services provider
656,Colombian footballer
653,United States politician and physician
651,A school district in California.
658,A village in Serbia
660,English professional wrestler
661,A four-seat utility aircraft
657,A 2008 album by The Hospitals.
655,Soviet author of children's and science fiction
659,A species of beetle.
654,A river in British Columbia
663,Species of bramble
662,Indian politician
667,French footballer
668,A music album
607,2008 TV film
673,German type designer
670,Conservative political strategist
674,A village in Croatia
672,An anime film
676,a grass species
665,Cape Verdean long-distance runner
666,a protected tree in South Africa
675,A 1961 jidaigeki film directed by Akira Kurosawa.
678,"A historic library building in El Reno, Oklahoma."
682,American football player
664,Cajun musician
671,"A luxury resort in Hot Springs, Virginia"
680,A village in Poland
683,A plant species native to Brazil.
684,A class of United States Navy repair ships.
687,A German Type VIIC U-boat
692,Hungarian politician
685,A series of British comic books
686,A freight ship.
690,Neo-classical metal guitarist
693,A Russian passenger charter airline.
695,English footballer
696,A 1979 documentary film
694,A Turkish institute of higher education.
697,A historic house in Sydney
677,Australian independent record label and touring company
700,German rugby union player
701,A Utah secondary school
704,A peer-reviewed academic journal.
689,A species of flowering plant.
703,a Bay class auxiliary landing ship dock
688,American politician and former Massachusetts State Auditor
706,historic site
702,Egyptian pop singer
698,Swedish footballer
705,Argentine rock composer and singer
709,Australian rules footballer
699,A compilation album by America.
712,French writer and publisher
708,an agamid lizard
710,A class of Royal Navy destroyers.
711,A novel by John Buchan.
713,A flowering plant species
714,A stream in Washington state
716,Russian ice hockey player
707,"a river in Rio de Janeiro state, Brazil"
719,German politician
717,Second studio album by Goldie Lookin Chain
718,A fast ropax ferry.
722,Monthly art magazine published in New York City
720,A historic commercial building in Minnesota.
723,A species of lupine.
724,A diesel-hydraulic locomotive.
715,An aquatic plant
721,State information and news agency of Ukraine
728,United States Senator from Kansas
731,Cecil Stanley Harrison
726,A glacier in Montana.
729,A secondary school
727,Japanese film
725,"Spanish poet, writer, and translator"
730,A public high school in California.
732,The third album by The Elders.
681,Mississippi State Auditor
679,A genus of plants.
733,A historic tavern complex
691,A chemistry-specialized university in the Czech Republic.
734,A river in Romania
741,American politician
738,species of flowering plant
735,A Dominican fashion designer.
736,A mountain peak in Montana
742,A Canadian-based firearms manufacturer.
737,A studio album by The Easybeats
740,"A public high school in Harvest, Alabama"
739,British archer
744,A former Welsh footballer.
746,1915 short comedy film
743,A genus of orchid plants
745,Venezuelan professional basketball player
748,Species of medium-sized sea snail
747,public university
749,Canadian online magazine
755,German former football player
757,French professional footballer
751,"a lake in Ontario, Canada"
750,a water gap or gorge
758,A village in southern Poland
756,Russian former sport shooter
752,A business school in Scotland
754,A Chinese Elm cultivar
760,A butterfly species.
759,American DJ and music producer
761,1986 American action film
753,United States Navy escort aircraft carrier
764,a lake
763,A 1914 drama film
768,Transcendentalist poet
766,A moth in the Geometridae family.
762,A 1989 book on evolution.
771,Ugandan author
767,Extinct genus of large stork
769,A Dutch welterweight shoot boxer.
772,South African plant
773,A proposed monotypic genus of flowering plants.
778,A historic snowshoe cabin in Glacier National Park.
650,A military drill hall and library
776,A species of bird
669,A venomous pit viper species.
779,A private university in Taiwan.
770,A conservative evangelical Christian seminary
777,"A historic building in Fall River, Massachusetts."
780,A series of light trucks
782,A United States Navy submarine
781,A village in Bosnia and Herzegovina
774,An Orthodox Jewish congregation
765,A Grammy-nominated music producer and engineer.
784,A village in Iran
790,Brazilian footballer
787,Colombian footballer
783,public high school
788,American judge
786,An airborne early warning and control aircraft.
775,"A Reformed Dutch Church in Prattsville, New York."
789,American bass player
791,A species of frog
793,An Indian-American documentary film.
785,A 1977 novel by Robert Mayer
792,A play by August Wilson
798,a rural public school district
795,"American guitarist, singer, and songwriter"
796,Zambian singer-songwriter
799,Canadian oil company
805,A private spaceflight company
803,"A river in Hokkaidō, Japan."
802,Croatian pop singer
810,A software company.
807,"A village in Karnataka, India"
808,A travel book by Jonathan Raban.
806,"A village in Karnataka, India"
797,A Town-class light cruiser of the Royal Navy
801,"A minor basilica church in Rome, Italy"
811,A daily broadsheet newspaper
814,A species of sea snail
816,regional newspaper
822,A United States Navy patrol vessel.
821,A small hardy deciduous African tree
815,Filipino politician
809,A subsidiary of a German printing materials manufacturer.
819,A music compilation album
820,A 2008 American splatter film
825,An architectural magazine
824,A novel by Umberto Eco
823,A species of flowering plant.
812,Afghan politician
794,Canadian politician
817,West Indian woodnettle
804,a 1991 novel
827,A U.S. Navy steamer
800,A film chronicling the progressive rock group Yes.
826,Former Australian politician
831,Cliff Richard's sixth studio album
838,1937 motion picture
832,A private education brand
833,A village in east-central Poland
830,A skyscraper hotel in Bangkok.
839,Jewish newspaper
835,American silent drama film
836,A vintage racing car.
843,A historic round barn in Washington.
834,"A private Christian school in Chennai, India"
837,American politician
829,A historic industrial tenement house.
851,Japanese professional baseball player
848,A Test cricketer.
846,A 1939 Tamil film
844,President of Peru
841,Indonesian international college
850,A village in Iran
849,"A historic house in Marion, Illinois."
840,Korean novelist and poet
847,A retired French pole vaulter.
856,English rugby union player
852,A Scottish vehicle and passenger ferry.
854,A shopping mall
857,A species of plant
858,A village in Norway
842,American memoirist
863,A high mountain pass in the Austrian Alps.
859,A species of moth
861,A novel by John Irving
845,A German minelaying submarine
864,A live EP by the band Cartel.
865,A 1972 history book.
870,Canadian-American country singer
866,American politician
869,A subsidiary summit in Wales
867,United States Navy submarine chaser
872,Norwegian professional footballer
873,American television writer and author
874,A university of applied sciences in Finland
875,A technical museum in Vienna
877,A community newspaper
878,A type of society in the Roman Catholic Church.
879,Canadian politician and businessman
880,Family of diapsid reptiles
876,1937 British romantic comedy film
871,Pakistani politician and religious leader
884,Union Navy steamer
882,A species of flowering plant.
881,historic home
885,A book in the Lone Wolf series.
883,A volcano in Russia
886,A novel by Hal Bennett
888,German railway company
868,a species of sea snail
889,An order of calcareous sponges
887,a moth of the Elachistidae family
893,A mountain range in California.
862,Historic home
855,Welsh Conservative politician
860,American attorney and jurist
853,A mountain in Wales
897,A cape in Portugal
828,secondary school
818,Japanese retail outlet chain
900,A species of plant
813,A genus of flowering plants
898,A village in Iran
899,A 1931 British drama film.
903,American politician
904,Estonian female performing artist
895,1993 TV movie
891,A German sports car
905,Malayalam language film
901,"A former college in Racine, Wisconsin."
907,an independent local newspaper
908,A species of sportive lemur.
906,A 1950 book
909,a moth of the Arctiidae family
914,A mountain in Northern Ireland
917,Democratic attorney and California State Assembly Speaker
916,Bitcoin wallet and block explorer service
911,a moth of the Arctiidae family
910,public high school
913,"a Reformed church in Borla, Romania"
912,Album by Arnob
915,English cricketer with amateur status
902,South African electric locomotive
894,A bus and coach operator
896,French maritime reconnaissance flying boat
922,A Dutch corvette.
921,A novel by Nalo Hopkinson
920,A type of amphibian.
925,a species of predatory sea snail
924,Chevrolet car model
919,The debut album by American band The Visible Men.
926,Australian video game magazine
928,A family of ferns
929,1948 Argentine comedy film
918,A British Royal Navy minesweeper.
927,"Japanese casual wear designer, manufacturer, and retailer"
933,A 2010 docudrama film
932,American chess grandmaster
936,Species of plant
930,A transit bus manufactured by Gillig Corporation.
923,A species of ray-finned fish.
892,German sportsplane
941,A residential skyscraper
939,electric multiple unit train
937,species of plant
946,A folk/acoustic rock singer
890,A hip hop album by the People Under the Stairs.
944,English portrait and landscape painter
945,A documentary film about the New York hardcore scene.
947,A crime novel by Ronald Malfi
948,American silent feature film
952,A village in southeastern Estonia.
953,A village in east-central Poland
954,a species of grass
951,Irish sportsperson
950,A village in Iran
955,A 2011 Portuguese film
938,a river in Romania
940,a bird species
957,An American crime film
962,A genus of moss
964,German cable provider
961,American football defensive end
959,A village in Iran
958,A large Dutch bank.
963,A peer-reviewed physics journal
966,A naked supersport motorcycle
970,A Confederate ironclad turret ship.
942,A village in Poland
969,Royal Navy schooner
967,an academic journal
971,"A research university in Alexandria, Egypt."
974,A village in Iran
973,A state high school
972,Studio album by guitarist Steve Stevens
976,Canadian maple syrup producer
979,A village in east-central Poland
975,A mountain in northern Italy
982,Canadian politician
978,Egyptian musician and composer
980,Species of the genus Orthophytum
981,A large rainforest tree native to eastern Australia.
983,species of fly
977,"A fly shop and outfitter in Gardiner, Montana."
956,A village in Turkey
988,A village in Iran
985,Japanese tennis player
987,"A public research university in Lahore, Pakistan."
984,A multi-campus Catholic secondary school.
986,A studio album by Miyuki Nakajima.
992,1977 American dance film
989,A 2002 documentary film
990,A mountain in South Korea
991,"Public health foundation in New Delhi, India"
993,A world-wide supplier of fans and motors.
994,British men's clothing accessories company
996,United States Navy small coastal transport vessel
995,A village in Poland
998,A historic inn and tavern
999,An information assurance and security technology company.
1000,"A middle school in Toronto, Ontario."
997,"A river in Hesse, Germany"
1001,American guitarist
1002,American author of young adult fiction
1004,A German Type UB II submarine
1005,Japanese painter
1010,English cricketer
960,A Palestinian Arab village
935,American politician and clerk of courts
1006,A private residential cruise ship
1009,2009 independent drama film
1008,A 2013 documentary film
1011,British Captain-class frigate
1015,A museum in Chicago.
1014,German footballer
1016,A village in Iran
1013,"A daily newspaper in Leesville, Louisiana."
1003,A Royal Navy battleship
1007,"An Anglican church in Odiham, Hampshire."
1021,A succulent halophytic plant species
1018,American Major League Baseball player and manager
1020,1954 Spanish comedy film
943,A rare species of flowering plant
931,a provincial school in Sri Lanka
934,a moth species
1019,A 2001 play by Alan Ayckbourn
949,Third studio album by Touché Amoré.
1023,Governor of the Bank of England
1024,American professional baseball outfielder
1025,A movie soundtrack album.
1017,A river in Oregon
1029,An independent publisher of illustrated books and stationery.
1031,Israeli conglomerate
1030,A crater on Mercury
1032,"An Armenian church in Tbilisi, Georgia."
1028,"A transit agency in Riverside County, California."
1033,A public high school in New Mexico.
1038,Inactive volcanic maar
1037,A historic building on a university campus
1040,A lunar crater on the far side of the Moon.
1035,An Alpine lake in Switzerland
1034,A lake in Germany
1039,A species of orchid.
1044,"A village in Tamil Nadu, India"
1042,A historic multi-span stone arch bridge.
1045,A U.S. investment banking firm
1041,Surinamese-Dutch singer/songwriter
1043,A classic two masted gaff rigged wooden schooner.
1026,Polish-American Roman Catholic parish
1047,A village in Iran
1046,A novel by Alistair MacLean.
1049,Catholic secondary school
1050,British graffiti urban artist
1048,a château in Dordogne Aquitane France
1051,A music album by Sarah Brightman.
1053,a 1978 Dutch film
1052,A newspaper published in Albania.
1056,A lake in northern Alberta
1058,Australian politician
1022,"A museum in Kiev, Ukraine"
1027,A genus of rodent
1055,A Tacoma-class patrol frigate
1061,Champion Thoroughbred racehorse
1063,"An historic Baptist church in Swansea, Massachusetts."
1064,1991 Tamil romantic drama film
1057,Italian unprotected cruiser or steel corvette
1059,A historic wooden covered bridge.
1062,automotive glazing company
1060,"A high school in Pinon, Arizona."
