doc_idx,rewrite
60,Oscar reaction to The King's Speech
61,CNN Facebook hack prompts new security feature.
55,Yemeni thousands protest against government.
69,Acai berry diet and cultivation news.
70,Hugo Chavez apologizes to Venezuelan people ahead of election.
74,Starbucks introducing the Trenta cup size.
72,Keith Olbermann joins Current TV
76,Vincent Tabak appears in court charged with murder.
77,Heather's submission of a bruschetta chicken bake recipe.
78,Top ten list of worst national anthem performances.
75,"Kourtney, Kim, and Khloe loving Waiting Forever"
79,News about aquarium fish tank heaters.
81,Concerns about the movie Gasland.
83,SAG prediction award tracker
82,The King's Speech winning top film producer award.
80,A meal of grilled chicken and tomato salad.
88,Robert Kubica injured in rally accident
91,"Protests in Tunisia, Egypt, and Yemen."
71,A fishing news banner on a website.
85,Doritos Super Bowl commercial raising the dead
63,National Guard called to Chicago for snow storm.
68,Steve Martin's Super Bowl commercial cameo.
66,Oceanside traffic depot red light camera ticket update.
98,Judge rules on Obama health care law
97,Obama tells ABC Good Morning America to press ahead with fitness campaign.
95,Facebook's hasty move flip-flop.
101,Facebook user privacy settings
96,ABC News journalist attacked in Egypt.
67,Christina Aguilera messes up national anthem at Super Bowl XLV.
100,Health benefits of acai berry powder for weight loss.
99,Christina Aguilera messing up the national anthem at the Super Bowl.
102,Taco Bell beef convenience cost
104,Yap Palau sport fishing promotional video rating
105,Supreme Court unanimously rules on third party bias protection.
107,Oklahoma metro trout fishing pond instructional clinic
92,Chrysler's comeback commercial at the Super Bowl
111,King fighter speech leads SAG Award nominee coverage.
110,Khloe Kardashian
112,Christina Aguilera's Super Bowl national anthem mistake.
114,Growing Western pressure for sanctions on Myanmar.
113,Andy Murray vs. Novak Djokovic match.
116,WikiLeaks winning the Nobel Peace Prize.
109,Federal judge strikes down health care reform insurance mandate.
108,Seizure of three ton striped bass from illegal fishing net
106,Yell's J.R. Hartley ad about finding a fly fishing book.
119,Federal judge ruling on healthcare law
117,Police lose officer.
115,GOP poll about Democrats on social media.
121,chicken fricasse recipe
122,Benefits of acai berry for natural weight loss.
123,President's State of the Union memo mishap.
126,Don't text and drive video
86,IDF intelligence chief says Iran can build nuclear bomb within a year.
125,Ten thousand Yemenis protest in Sanaa.
124,U.S. employment gains speed and jobless rate falls.
127,Netgear's astonishing attack on Steve Jobs.
128,Christina Aguilera flubs national anthem at Broncos game.
130,Fox News article on sideline concussion test.
131,Love for the Kardashians TV show.
132,Pledge not to text and drive
93,Journalist attacked and detained in Egypt.
90,Florida judge rules key portion of Obamacare unconstitutional
94,Journalists hurt and harassed in Egypt
73,Rahm Emanuel's ballot eligibility in Chicago.
84,Kia’s Optima Super Bowl commercial
87,Don Cis and NCIS enjoy The Mentalist.
89,King's Speech takes top Hollywood honor Sunday night.
136,Teen creates anti bullying school program
139,Reuters reports fast food targeted by immigration enforcement.
138,Ranking winners and losers of Super Bowl commercials.
143,Volkswagen Super Bowl commercial.
140,Jay Carney named White House Press Secretary
137,Bedbugs rapidly evolving to fight pesticides.
144,Bed bug cover facts.
147,Sidney Crosby concussion leads to rule change
148,Charlie Sheen rushed to hospital for medical emergency.
150,Paying attention to healthy school food.
151,College financial aid news story.
118,Doritos and Pepsi Max Super Bowl commercial
142,Christina Aguilera repeats line in National Anthem
141,Supreme Court rules on third-party retaliation lawsuits.
145,Taco Bell sued over bogus beef.
157,VW Beetle Super Bowl commercial
103,Jordan protests demanding PM step down amid Arab wave.
149,Starbucks Trenta cup size compared to a bottle of wine.
120,Darren Aronofsky wins top director award.
134,TSA unveils body scanner software that doesn't show naked images.
158,Campaign to stop texting while driving.
156,Alex Brown's death from texting while driving.
162,Red cabbage adds color to chicken soba noodle salad.
161,Acai berry chocolate weight loss diet plan.
153,Hispanic woman receives financial aid for school.
135,Oscar winner hasn't seen Black Swan
163,Boosting American fashion.
159,Lake Shore Drive in downtown Chicago shut down
155,Favorite cute Super Bowl commercial video
160,Steve Jobs' potential replacement at Apple.
166,Best Buy launches electronics buy program
168,Coca-Cola's cute dragon commercial during the Super Bowl.
167,Volkswagen Super Bowl commercial.
169,Colin Firth leads Oscar nominations for The King's Speech
170,Black Eyed Peas and Christina Aguilera music news.
176,Anti-government protests in Yemen despite presidential concessions.
177,Al Jazeera journalist detained in Cairo hotel room
175,Yemeni street protests fill Sanaa during Day of Rage
179,Egypt and Yemen demand government change.
181,Successful ice fishing perch depth finder
178,Michael Steele resigns from the RNC.
174,Novak Djokovic winning the title
171,Egyptian demonstration journalist report
172,Tom Hooper wins top DGA prize for The King's Speech.
164,News workshop on preventing school bullying with positive behavior support.
173,Academy Award competition between The Social Network and The King's Speech.
146,BBC summary of unrest in North Africa and Middle East
129,Governor proposes sweeping funding cuts to New York schools and Medicaid.
133,Maine surf fishing technique for striped bass
182,acai berry weight loss diet plan
186,Kim Kardashian's appearance
185,Chipotle faces ice inspection by state
152,Teacher caught texting while driving.
180,White House chef visits school lunch program.
154,Mubarak silencing Egyptian journalists in Tahrir Square.
188,Best commercial imported from Detroit Super Bowl.
187,Ten thousand march against Yemen president in Sanaa.
193,Fallon's energy saving tips to beat high costs.
198,Paul Pierce departing the Boston Celtics
200,Rupert Murdoch's iPad newspaper launch.
196,Starbucks Trenta size holds an entire bottle of wine.
201,Eminem's Lipton Brisk Super Bowl commercial
203,Looters destroyed a pharaonic mummy in Egypt museum.
202,Gabby Giffords' updated rehab aim.
165,Yemen president wins election
199,Facebook user privacy settings.
195,Government spending cuts threaten North East Forestry Commission base.
205,Facebook adding a new security feature.
207,A recipe for chicken cutlets.
184,Chris Hemsworth leads celebrity storm at Sundance.
190,Doritos voted funniest Super Bowl commercial
191,Budweiser Wild West Tiny Dancer Super Bowl commercial
192,Finding the best price for fishing bait lures on eBay.
197,Gabrielle Giffords watches an hour of television.
209,Thousand protest in Jordan
206,Natalie Portman's performance in Black Swan
208,GM Chevy Super Bowl commercial featuring Bumblebee.
204,Arizona Game and Fish Department grant
183,Thought's lawsuit response to the beef industry.
213,The best fly fishing website.
212,Florida named top freshwater fishing destination
214,Acai berry promoting weight loss.
220,Man charged with Joanna Yeates murder
218,King's speech leads Academy Award nominations
210,"Tobey Maguire, Demi Moore, and Kate Bosworth at Sundance."
224,Don't text and drive campaign
223,Obama campaign using social media to promote agenda.
222,GOP voters active on social networking sites.
225,Yemen arrests anti-government activist
227,Smartphones driving mobile market growth
215,Super Bowl commercial
194,Briton caught in explosion abroad.
217,Yemen girds for day of rage as Saleh vows to step down.
189,Love for late night crime solving TV shows.
228,A fishing report about caught bass.
211,Arrest and beating of people by Egyptian police.
232,The King's Speech wins Best Picture at SAG Awards
230,Unable to determine a specific news story from the text.
231,North American fly fishing forum's fly box folly discussion
236,Mouratoglou coaching Murray and Djokovic classic match.
233,Arizona blocks birthright citizenship for illegal immigrants.
240,Great fall steelhead fishing
243,Commerce Secretary on immigration reform.
238,Wilmington NC inshore winter fishing report
241,Arrest of journalist Tawakkol Karman during Yemen protests.
244,Acai berry diet side effects
221,Steve Jobs' medical problems affecting Apple stock
219,ATM safety tips from the Fremont Tribune
216,Harvard Asia Center graduate summer grant announcement.
229,Lady takes childhood obesity campaign to army base
251,Fly fishing lure price and eBay store info.
239,The full list of Oscar nominations.
235,Chevy’s “Feisty Old People” Super Bowl commercial.
252,Debt consolidation as an alternative to bankruptcy.
253,Acai berry juice weight loss.
256,Coca-Cola's Super Bowl commercial
258,Oscar front runner honors MLK speech
249,Florida judge strikes down Obamacare.
247,Christina Aguilera's Super Bowl anthem blunder
245,Christina Lunde's blunder during Packers game.
250,King's speech film labeled obvious Oscar bait.
226,King's Speech wins top Directors Guild award
263,Steelhead trout fly fishing supply canvas poster.
262,Court allows Emanuel on Chicago mayor ballot
264,Fatal explosion at Moscow airport terminal
261,Acai berry weight loss diet case
260,School tackles teen concussion from football bull ring drill.
242,Tunisian Mohamed Bouazizi and social unrest
270,Trout fishing equipment and bait types
267,Enormous cost of Australia flooding
234,Acai berry diet scam warning
237,Christina Aguilera messes up national anthem lyrics at Super Bowl.
248,Business deal problems caused by fake provider identity theft.
275,Credit card debt consolidation.
273,Eminem's Lipton Brisk Super Bowl commercial.
274,Jordan protesters demand prime minister step down.
254,Volkswagen's Super Bowl commercial featuring a mini Darth Vader.
278,Clinton condemns attack on journalist in Egypt.
276,Sow bug round North American fly fishing forum
277,Taco Bell beef quality media controversy
279,South American acai berry weight loss trend.
280,Acai berry weight loss diet plan
283,TSA modifying airport pat-down procedures.
268,Novak Djokovic wins the Australian Open.
272,Tea Party Caucus remains vigilant.
266,James Franco’s Three’s Company installation at Sundance Film Festival
281,Missouri Supreme Court rules immigrant adoption rights terminated illegally.
284,Christina Aguilera's national anthem mistake at the Super Bowl.
288,Annual Academy Award nomination list announcement
286,Illinois Supreme Court ruling on Rahm Emanuel ballot
287,Sally beauty acai berry weight loss diet plan
289,Funniest Doritos Super Bowl commercial
293,Netherlands recalls Iran ambassador after Dutch woman's execution
295,Best Buy launching electronics buy program
265,vintage fried chicken recipe
269,Suicide bomber blamed for Moscow airport terror blast.
271,Vera Farmiga's Sundance directing debut.
299,Winning streak with lemon fennel pot roast chicken.
300,Harry's red fishing knot book
290,International college hotel management scholarship in Australia.
294,Volkswagen's Darth Vader Super Bowl commercial.
303,Beck's rating plummeting.
301,WikiLeaks cable shows UK sanctioning Iranian bank
302,King's speech at the Screen Actors Guild Awards
305,Don't text and drive.
285,"Chrysler's ""Imported from Detroit"" commercial."
308,Darth Vader Super Bowl commercial
309,The television show NCIS.
307,Facebook user privacy settings.
298,Acai berry diet purchasing news story
304,Aaron Rodgers believes his helmet saved him from a concussion.
296,Regional workshop offers help with student aid form
297,The text of the document is missing.
306,Christina Aguilera repeats national anthem lyrics.
313,Yemenis rally in Sanaa calling for President Ali Abdullah.
312,Massachusetts live state financial aid for college
314,Debunking the myth that applying for financial aid is groundless.
259,best recipe for Caesar salad
255,Chicago mayoral debate live blog
257,Lucy Hale and Kourtney Kardashian's looks.
317,RNC money on Ronald Reagan's birthday
246,Celebrity gossip about fishing in Montana's Madison River.
319,Prettyman annual fly fishing film festival.
318,Charlottesville schools offering vegetarian lunch options
323,Starbucks introduces the Trenta cup size.
325,Anti-government protests spreading in Yemen.
321,Yemeni President Ali Abdullah Saleh won't seek another term.
326,Value of American fishing book guides.
320,Three journalists detained in Cairo.
322,Patriot-News outdoor sports column by Marcus Schneck
329,Canadian journalist detained and harassed in Cairo.
327,The King's Speech winning the DGA award
310,"International scholarships at Bangor University, UK."
311,A complete guide to fish eating.
315,Dutch government ends Iran contact over woman's hanging.
328,Volkswagen Black Beetle Super Bowl commercial.
331,Oprah Winfrey's pledge to not text and drive.
332,Yemen Day of Rage in February
333,Taco Bell lawsuit regarding beef filler
336,Elizabeth Olsen's Sundance film festival debut.
337,SAG Award winners and King's speech.
338,Facebook finally offers HTTP setting change.
340,Fettuccine Alfredo chicken recipe
335,Khloe Kardashian's favorite doll.
339,Competitive fishing tactic for the everyday fisherman.
344,Emanuel eligible for Chicago mayor.
343,Venezuelan President Hugo Chavez speaks at a meeting.
341,Jason Mitchell and Byron Eckhardt's ice fishing schtick.
345,White House Press Secretary Jay Carney.
346,King's Speech winning top Screen Actors Guild award
347,Federal judge rejects health reform law
342,John Barry Reynolds' flyfishing book publication.
316,Arrest of a journalist in Cairo.
351,A hilarious Super Bowl commercial
355,Reporter attacked while sending message
349,Taco Bell's duraflame log beef release
291,Sundance Film Festival
292,A discus fish in an aquarium.
356,Motorola Xoom Super Bowl ad
358,FDA approves Makena to reduce preterm delivery risk.
357,Justin Bieber addresses texting while driving.
362,School program reduces teen concussions.
282,King's speech usurps throne for Oscar leader
365,Novak Djokovic wins the Australian Open.
363,Dangers of texting while driving
366,Doritos and Bud Light Super Bowl commercials.
368,Guided fly fishing for trout on the Muskegon River.
369,Khloe Kardashian to meet fan in Kuwait
360,Brytec fly fishing box product
334,Chipotle caught in immigration crosshairs
330,Sidney Crosby concussion sparks hockey safety debate.
324,Yemen president extending term amid protests.
371,Steve Jobs' 'good time' at Apple recap.
370,King's Speech rules obvious batch of Oscar bait
374,Rep Gabrielle Giffords' rocky road to recovery
375,Frances Fox Piven defies Glenn Beck's death threat taunt.
376,Yemen president won't extend term for son
379,Political power of social media in foreign affairs.
378,Christina Aguilera's national anthem performance at the Super Bowl.
380,Identity theft and social security number theft.
377,Josh Fox gas drilling in Barnett Shale.
383,Protests in Jordan demanding PM step down.
353,Elizabeth Banks at Sundance.
381,A complete book about fly fishing.
348,West Virginia Attorney General identity theft prevention tips.
382,Arizona State University's financial aid news.
350,"Volkswagen's Super Bowl ""The Force"" commercial"
389,Novak Djokovic vs Andy Murray Australian Open final
387,Social network king speech aim oscar
386,Best Buy launches electronics buyback program
390,Yemen Republican Guard dispatched to roam Sanaa streets.
391,Southeast Australia braces for deadly flood crisis
372,Annual Academy Award nominations announced
392,FDA approves pharma preterm birth drug
394,Ultimate beginner's guide to learning fly fishing.
393,Acai berry weight loss story.
396,Hawaii releasing Obama's birth information
398,Starbucks introducing the Trenta size.
397,State offers horse betting at OC Tavern bar and track.
395,Moscow airport terrorist bombing
352,The Daily iPad newspaper launch.
367,Dark Dragon grownup identity theft
354,The King's Speech wins SAG best actor award
405,Extreme Makeover's 'don't text and drive' episode.
404,Acai berry blast weight loss supplement deal.
403,The King's Speech aims for Oscar awards
399,Todd the Dirt Man shared a Super Bowl recipe.
402,Charlie Sheen reportedly receiving help for drug rehab.
406,Jesse Ventura's lawsuit against the TSA.
408,Best and worst Super Bowl commercials.
410,Georgia execution temporarily halted by Supreme Court
409,St. Andrew St. Michael School's second annual bullying awareness conference
411,Acai berry powder information.
412,A recipe for chicken vegetable herb brown rice.
416,Egyptian youth form human shield to protect Egyptian Museum.
361,Aquarium fish basic plant container garden.
385,Social media revolution
373,Today's stock market performance for Dow and Nasdaq.
384,Manchester austerity cuts hitting frontline services.
414,Sony Xperia Play Super Bowl commercial
364,Jordan protests demanding PM step down
359,Yemeni president seeking to extend term to pass power to son.
413,Egypt military secures famed antiquity museum.
415,Coke's dragon commercial during the Super Bowl
388,Thousands of Yemenis call for president to quit
400,Thai style spicy chicken soup popularity
417,Glen Davis misses Celtics game with sore hamstring.
418,"Street rage in Sanaa, Yemen."
427,Expert disagreement on sanctions debate
423,Cash college workshop tomorrow
421,Fishing for striped bass at Lake Norman
424,Audi Super Bowl commercial online video release
428,Chipotle faces ice inspection by state
429,A news story about burning fat.
425,Illinois winter steelhead fishing report.
426,Obama asked to intervene in fishing regulation dispute
422,Charlie Sheen's rehab leads to ratings soar and big bonus.
401,Kim Kardashian called a 'fucking idiot' on Crystal Clear.
433,Autism Awareness Month education as key to bullying
431,Fishing with a Rapala Original Floater lure.
438,Blizzard breaks Chicago snow record with inches expected
441,Ford's Super Bowl commercial air time purchase.
443,Starbucks Trenta cup holds an entire bottle of wine.
419,Rahm Emanuel's Chicago ballot eligibility challenge.
442,Stock futures mixed ahead of earnings and data
444,Joanna Yeates suspect appears in court
445,Illinois court declares Rahm Emanuel ineligible for Chicago mayor.
446,Acai berry diet pill effectiveness on Yahoo Answers
447,UCLA's Luc Richard Mbah a Moute's concussion three years ago.
449,Delay of Rep. Giffords' rehabilitation due to brain fluid buildup
430,Walmart's embrace of lady nutrition campaign
439,Suicide bomber blamed for Moscow airport attack.
437,Acai berry weight loss side effect improvement.
436,Maintaining and preserving a fishing rod
432,Volkswagen's Super Bowl commercial prediction.
435,Bottega Veneta spring ready-to-wear fashion collection.
452,Motorola Xoom tablet Super Bowl ad.
457,Doritos and Pepsi Super Bowl commercial
456,Avnet Tech Games offers scholarships and networking opportunities
453,A bold Super Bowl commercial for the Xoom tablet.
462,Reshmi chicken kebab roll recipe.
440,Don't text and drive campaign
448,Tips to help reduce energy bills.
434,Rioters destroy mummy at Egyptian Museum in Cairo.
465,White Stripes break performance record in Winnipeg
466,Mercedes Benz AMG GT revealed in Super Bowl commercial
468,Colin Firth wins SAG award for The King's Speech
407,Acai berry weight loss and colon cleanse products.
420,Judge rules on health care law.
467,Novak Djokovic winning the Australian Open men's championship
458,Fan movie review deal battle.
460,A new episode of The Kardashians.
464,Motorola Xoom Super Bowl commercial
461,Christina Aguilera's national anthem flub at the Super Bowl
469,"Police open fire on protesters in Sanaa, Yemen."
475,acai berry weight loss diet plan
470,Variety of freshwater aquarium fish.
476,University of Manitoba Master's and PhD scholarships in Canada.
471,Chicago forecasters predict feet of snow tomorrow.
474,Anthony Hopkins and Alice Braga starring in The Rite.
478,Acai berry weight loss.
482,NCIS arc outcome funeral
483,Leon Payn joining Bottega Veneta
480,King's Speech leads Oscar nominations
477,Thom Conroy's best worm bait fishing helium tweet
479,Journalist targeted by pro-Mubarak forces in Egypt video.
485,Yemen president quits.
486,Suicide bomber kills in Moscow airport explosion.
487,Starbucks Trenta cup holds an entire bottle of wine.
490,Motorola Xoom Super Bowl commercial tips hat to Apple.
488,Vincent Tabak accused of murdering Jo Yeates.
491,A guide from a fly fishing magazine.
472,RNC leading race to knock down debt
492,Financial aid cost at Chicago School of Professional Psychology
493,Eminem's Brisk Super Bowl commercial
495,Celebrity sightings at the Sundance Film Festival
496,A fantastic post about a college scholarship.
497,Anti bullying day on Wednesday in February
498,Identity theft cost infographic.
454,The cost of identity theft.
459,Gang hunt for New York Times journalist in Egypt.
463,Rising cost of identity theft and online fraud.
499,No specific news story or event identified.
501,Judge strikes down healthcare reform law
503,Jermaine O'Neal's arthroscopic knee surgery recovery period.
506,Detroit ice fishing continues despite heavy snow
505,Acai berry promoting weight loss.
508,Best Buy's Future Proof tech purchase program.
510,NCIS obsession news story
507,Al Jazeera journalist arrested in Cairo.
502,TSA body scanners detecting bombs
481,Arthritis Foundation college scholarship for students with juvenile arthritis
500,Glenn Beck's ratings from a year ago.
511,Egyptian military rounding up journalists.
473,Bass fishing rod recommendations on Yahoo Answers
494,American journalist bloodied and detained by Egyptian forces.
512,The official Oscar nominee list.
513,Phife Dawg speaking at Sundance Film Festival.
516,Super Bowl commercial poll to vote for favorite.
514,Catching a pike while fishing.
521,Samsung boosts Android tablet and smartphone sales.
517,Yemen president protests on March Day of Rage
515,Right group claims Chavez judiciary foe
509,James Franco debuts platinum blonde hair.
523,TSA testing full body scanner software
525,Hillary Clinton's treatment of journalists in Egypt.
526,Starbucks Trenta cup holds an entire bottle of wine.
527,Taco Bell's claim that its meat wasn't beef was a typo.
529,Middle East social media police protest
530,VW's Darth Vader Super Bowl commercial
528,Gabrielle Giffords' condition upgraded to good.
533,Celebrity sighting at Sundance Film Festival
532,Kia Optima Super Bowl commercial.
531,Best Buy and Target launch electronics offers.
534,Protests erupt in Yemen.
524,Stars heading to Sundance
518,Volkswagen enjoyed Super Bowl car commercial.
537,Chicken pesto is a cozy family favorite meal.
535,Indian Navy arrests pirates in high seas operation
538,Russia caused Chernobyl with Stuxnet.
541,Best Buy launches electronics buy program
540,Iran executes Iranian-Dutch woman
542,Protests by thousands in Yemen
484,Egyptian officer beating protester with stick.
504,Toronto Sun video on terror texting in the GTA.
546,King's speech Oscar nomination
547,Protesters forming a human wall to protect Cairo Museum.
519,Credit card debt consolidation loans.
549,Audi's Super Bowl commercial
522,Film based on real priest training for exorcists.
548,NCIS love shirt store news.
520,Doritos' boring Super Bowl commercial
551,Doritos' Super Bowl ad.
552,Article about bully proofing a child.
553,Mama's favorite easy chicken pasta recipe.
543,Acai berry juice diet for weight loss
555,Annual Academy Award film nominations announced.
544,Christina Aguilera flubbed the national anthem.
545,Christina Aguilera flubs the national anthem.
558,Best Buy launches electronics buy program
539,Political power of social media in foreign affairs
455,Fly fishing tips for brook trout.
536,Yemeni President Saleh seeking to extend presidency and appoint son
489,Florida judge declares entire healthcare law void.
451,A specific news story about bedbugs.
450,Hot crappie action at Toledo Bend's Chicken Coop
565,James Franco performing in drag at Sundance.
568,Vote for Best Documentary Oscar in Express poll
564,Christina Aguilera flubbing the national anthem
563,Congresswoman Gabrielle Giffords' health condition.
560,Arrest of foreign journalist during bloody clash in Egypt.
571,Alex Brown's death from texting while driving.
562,Federal judge rules health care law violates constitution.
567,BBC Food recipe for Thai green chicken curry.
559,Volkswagen's Star Wars Super Bowl commercial dominates Twitter buzz.
575,Attack on journalist via CNBC Twitter.
577,Duck security expert warns Stuxnet boomerang security
570,Rahm Emanuel's appearance on the Chicago ballot.
574,Burning fat today
579,Sundance Film Festival in Park City
572,No specific news story mentioned.
566,Chrysler's one-minute commercial being worth every penny
580,Michelle Obama's childhood fitness campaign at Fort Jackson
578,Chevy Super Bowl commercial featuring Bumblebee
583,Facebook adds security feature after hack.
585,Protests in Jordan demanding PM resignation
569,The cost of identity theft.
576,Death rock roll sunday farmer market crisis.
582,Buying acai berry weight loss products
573,Xoom Super Bowl commercial thumb earphone dig
586,Sidney Crosby concussion sparks hockey safety debate.
588,City study finds fewer fatal accidents with red light cameras
581,Demi Moore's Sundance interview airing tonight
592,Starbucks introduces the oversized Trenta cup.
591,Celtics' Kendrick Perkins to debut after knee surgery.
584,Egypt journalist targeted at Cairo Hilton by pro-Mubarak supporters.
597,Wall Street futures edge up ahead of labour market data
587,Salmon fishing gear news
590,Anthony Hopkins movie review for The Rite.
595,Joe Buck's Super Bowl seat accommodation issue
594,Bed bug bite disease health risk.
598,"Movie review of the film ""The Rite"
599,Moscow airport explosion.
602,Johnny Mac and Jeanne's text drive pledge.
605,Chipotle broadens ICE scrutiny.
601,Proposed tax to fund flood relief.
604,Christina Aguilera defends fumbling the National Anthem at the Super Bowl.
606,Anton Yelchin and Felicity Jones in MTV Sundance photo booth.
608,Protests in Yemen
596,Hawaii offers Obama birth document to quiet birthers.
589,NYC February entrepreneur fashion networking event Brightnight.
613,International relations master's scholarships in Austria.
614,FAFSA Day on Sunday.
603,Murray and Djokovic battle to fill a vacuum.
600,Lake Shore Drive closed due to blizzard
609,Briton caught in explosion abroad.
612,Kim Kardashian's lifestyle.
618,Acai berry weight loss news story.
619,Fly fishing film tour provides winter escape
617,Volkswagen's Super Bowl commercial.
620,Health benefits of acai berries for weight loss
621,Fishing in Delaware Water Gap National Recreation Area
607,Robert Kubica's serious rally accident
623,Chevy Cruze Super Bowl ad
624,acai berry weight loss diet plan
627,texting while driving
625,Arizona Game and Fish offering ferret finding volunteer opportunity
616,PM hosting baited sea fishing contest.
622,Sundance Film Festival Bing style check scene
631,Somali pirates flown to Seoul for ship hijacking
630,Mid Hudson public employee job security.
632,Facebook user privacy settings
633,Judge appointed by Reagan rules on Obamacare.
635,Best Buy upgrading their upgrade program
634,Christina Aguilera sings national anthem at Super Bowl XLV
636,The dangers of texting while driving
637,Iran hangs Iranian-Dutch woman for drug smuggling.
638,Podominick died while texting and driving
640,Protester protecting museum in Egypt.
641,Acai berry weight loss online deal
629,Horse racing handicapping.
561,Oscar race speed sag award news
628,Popular acai berry weight loss diet plan.
550,Kim Kardashian sends greetings to Mexico.
557,Taco Bell sued for false advertising over beef.
626,Elizabeth Olsen hits Sundance.
556,Novak Djokovic’s Australian Open final triumph over Andy Murray
554,Kenny G's appearance in Hyundai's Super Bowl commercial.
643,Facebook user privacy settings.
639,Asymco chart of iPhone smartphone market share.
642,Taco Bell's beef taco meat filling ingredients.
647,Facebook's security feature to protect accounts from hackers.
649,Smile Katrina face extreme makeover.
644,Unable to determine specific news story.
650,Oscar nomination list led by The King's Speech
646,Doritos commercial being the funniest.
648,Vancouver men busted for illegal ice fishing.
652,Calgary fish tank and stand price drop.
653,Facebook making its site secure with full HTTP support.
658,Damage to an artifact at the Egyptian National Museum.
651,Air Force health care job in southwest Ohio.
654,Chrysler's Imported from Detroit Super Bowl commercial featuring Eminem.
655,Federal judge Vinson ruling that entire health care law is unconstitutional.
662,Acai berry detox weight loss scam
664,Keith Olbermann joining Current TV.
657,Watching Keeping Up with the Kardashians
665,Planning a fly fishing trip
660,Watching a new episode of the Kardashians.
661,Kendrick Perkins playing for Boston Celtics against Cleveland Cavaliers
663,A magnificent catch during a fly fishing day at a lodge.
667,A post about debt consolidation.
670,Christina Aguilera repeats line in National Anthem.
666,A summary of fishing tackle.
669,Somali pirates expanding range using motherships.
672,Acai berry diet side effects
675,ABC News story on climate change's role in extreme winter weather.
674,Doritos 'saved' guy Super Bowl commercial
678,Trouw journalist assaulted by RO News
680,Prolific Pale Morning Dun hatch
681,Stocks climb on corporate merger deal.
673,Poway holds youth fishing derby.
677,Chipotle ice problem investigation
676,ComEd crew restoring power to Chicago customers
685,Iran hangs Iranian-Dutch woman for drug smuggling.
684,Djokovic's loss to Murray at the Australian Open.
683,Christina Aguilera defends fumbling the National Anthem at the Super Bowl.
668,American social networking Twitter politics campaign
659,Don't text and drive.
671,King George VI stutter film leads Oscar list
687,Fast food industry targeted by immigration enforcement.
686,Christina Aguilera botching the national anthem at the Super Bowl.
688,Taco Bell's beef meat controversy.
689,Federal judge rules Obamacare unconstitutional in Florida
694,Supreme Court rules man can sue firm for retaliation.
696,Larry King's interview with the Kardashians.
679,an orange glazed chicken wing recipe
698,A delicious chicken recipe.
645,Watching an episode of Extreme Makeover.
656,Illinois Supreme Court rules Rahm Emanuel eligible for Chicago mayor
699,BBC journalist beaten and hospitalized in Egypt.
701,Audi's green car Super Bowl commercial.
700,Virginia Beach fishing charter advertisement.
691,A recipe for Mexican chicken soup and cornbread.
693,Supreme Court expands workplace retaliation protections.
