doc_idx,rewrite
173,Algebra and algebraic geometry
172,Contact geometry
171,Volume-preserving flows and dynamical systems
175,Infrared spectroscopy of magnetic cataclysmic variables
176,Optimal transport theory
177,Robotic surgery technical skill assessment
181,Information theory and network coding
187,Physics education research in special relativity
178,Linear algebra and graph theory
184,Mathematical physics and quantum mechanics
174,Quantum information science
182,Theoretical physics and general relativity
188,Nonlinear optics and stimulated Brillouin scattering
183,Theoretical particle physics
185,Computer network search algorithms
180,Condensed matter physics
179,Distributed systems consistency models
189,Laser cooling of trapped interacting atoms
186,Simplicial quantum gravity and random surfaces
191,Tensor decompositions and algorithms.
195,Weak gravitational lensing systematics
193,Experimental nuclear physics
198,Radio pulsar astronomy
192,Cybersecurity attack prediction
197,Extragalactic star cluster demographics
190,Model-free adaptive control for multivariable systems
200,Particle physics
202,Cosmology and gravitational physics
201,Two-dimensional quantum mechanics with a magnetic field
199,Experimental quantum foundations
204,X-ray astronomy instrumentation
196,Condensed matter physics
194,Computational physics and Monte Carlo simulations
203,Optimization theory and algorithms
205,Nuclear physics
209,Service-oriented software engineering
210,Quantum tight-binding model spectrum on Cayley Trees
206,Microgrid battery energy storage control
215,Decentralized networked control systems
213,Infectious disease epidemiology
219,Stellar astrophysics
218,Signal processing and coding theory
214,Fractional reaction-diffusion systems
207,Deep multi-modal perception for autonomous driving
216,Condensed matter physics
208,Hamiltonian systems stability analysis
212,Extragalactic astronomy
211,Stellar evolution and interstellar medium dynamics
217,Linear algebra and combinatorics
220,High-energy nuclear physics
222,Algebraic geometry and differential geometry
225,Theoretical physics
224,High-contrast imaging and adaptive optics.
230,Graph theory
233,Computer vision and deep learning
226,Quantum physics and mathematical computability
227,Graph theory and combinatorial optimization
221,Ionic conductivity of ionic liquids in carbon nanotubes
229,Combinatorics and permutation enumeration.
223,Galactic gamma-ray astrophysics
231,Wireless communications and modulation techniques
234,Extragalactic astrophysics and cosmology
228,Particle physics and astrophysics
235,Adversarial machine learning robustness
232,Electrodeposition and phase transitions on single-crystal electrodes
241,Interstellar medium astrophysics
238,Dynamical systems and topological entropy
236,Wireless communications and networking
237,Autonomous vehicle in-cabin multimodal dialogue understanding
242,Laser-plasma electron acceleration
243,Condensed matter physics
239,Complex solutions of Monge-Ampère equations
240,Time series analysis
244,Ultracold atomic physics and inhomogeneous superfluid phases
246,Pion wavefunction and transition form factor analysis
248,Statistical mechanics and stochastic processes
247,Experimental nuclear physics
245,Numerical analysis of convection-diffusion equations
249,Semiclassical chaotic dynamics of a nonlinear oscillator
257,Nuclear structure spectroscopy
254,Descriptive set theory of C*-algebras
259,Neural network security
251,Causal effect estimation
253,History of quantum gravity research
256,Neural language models
250,Orthogonal polynomials in mathematical analysis
263,Liouville Conformal Field Theory
255,Algebraic combinatorics
260,Explainable Machine Learning
261,Lipschitz free spaces on finite metric spaces
258,Astrophysical systems thermodynamics
252,Computer vision and image processing
262,Optical beam shift physics
266,Magnetic resonance physics
265,Particle physics
271,Graph Neural Networks
267,Quantum Hall effect physics
276,Person recognition
268,Theoretical physics and black hole thermodynamics
269,Graph theory
277,Vibration sensor system design and testing
274,Applied mathematics and mathematical physics
270,Thermodynamics of massless particles in curved spacetime
264,Deep neural network training with pseudo-labeling
272,Planetary science
275,Condensed matter physics
278,Ecological niche modeling
273,Two dimensional topological superconductors
281,Quantum chromodynamics
279,Theoretical high-energy physics
283,Stochastic network optimization
284,Ergodic theory in dynamical systems
289,p-adic Hodge theory for rigid-analytic varieties
280,Graphical models and structure learning
285,Lattice QCD
287,Wireless communications and networking
282,Euler equation regularity in weighted Gevrey spaces
288,Condensed matter physics
286,High-redshift galaxy dynamics
291,Extragalactic astronomy and star formation
290,Quantum spin chains
292,Algorithms for grammar-compressed text factorization.
294,Protein dynamics and glass-forming liquid physics
293,Mathematical Physics
299,Astrophysical simulations of wind-blown nebulae
302,Adaptive control systems analysis
306,Algebraic geometry
300,Nuclear astrophysics
301,Quantum optics
303,Origin of life and homochirality
297,Particle physics and cosmology
305,High energy physics statistical analysis
296,X-ray astronomy and galaxy cluster physics
309,Condensed matter physics
298,Nuclear physics
310,Computational mechanics of Kirchhoff plates
295,Statistical modeling of ant interactions
304,Cosmology and theoretical physics
308,Interstellar molecular clouds and supernova remnants
307,Astrometry of outer Jovian satellites
316,Integral inequalities for s-convex functions
314,Galaxy formation and cosmology
313,Monetary economics
311,Combinatorics
312,Stellar astrophysics
320,Cloud computing security
315,Theoretical physics and string theory
321,Experimental nuclear physics
325,Experimental particle physics
318,Quantum optics
322,Materials science
323,Differential geometry and algebraic topology
317,Agent-based social simulation
319,Quantum algorithms for financial derivative pricing
324,Extragalactic astronomy and astrophysics
330,Theoretical astrophysics and dark matter physics
326,Medical imaging
328,Symplectic Gaussian process regression for Hamiltonian systems
329,Face recognition
336,Particle physics
335,Large-scale structure of the universe
332,Building energy management and control
333,Theoretical physics
327,Nuclear physics
338,Astrophysics and radiative transfer
334,Geometric topology
337,Topological physics with cold atoms
339,Artificial intelligence acceptance and user trust
342,Quantum mechanics and nonlocality
340,Number theory
343,Theoretical particle physics
341,Vertex operator algebras and braided tensor categories
345,Electromagnetic field theory
349,Representation theory of Kac-Moody algebras
350,Exoplanet discovery and confirmation
347,Inelastic x-ray scattering of crystalline materials
331,Theoretical particle physics
348,Representation theory of su(N)
352,Cosmology in modified gravity
344,Theoretical nuclear and particle physics
357,High-energy physics
353,Electrical engineering and measurement science
346,High energy theoretical particle physics
351,"Classical gravity, thermodynamics, and dimensional analysis."
354,Quantum mechanics and weak values
361,Computational complexity of temporal logic model checking
355,Theoretical physics: gauge theories and gravity.
358,Theoretical physics and astrophysics
359,Combinatorics
363,Open quantum many-body systems
364,Ultrasound speckle from branching vasculature
356,Statistical mechanics of the 2D Discrete Gaussian model
369,Ring theoretic study of cluster algebras
366,Fluid dynamics
362,Plasma physics
367,Astrophysics
365,Experimental particle physics
360,Computational complexity and representation theory
376,Concentration of measure and Sobolev type inequalities
368,Cosmology and theoretical astrophysics
370,Mathematical physics of quantum lattice models
373,Geometric group theory
371,Group theory and ring theory
375,Population dynamics modeling
372,Non-Abelian gauge theory
374,Condensed matter physics
377,Cosmology and fundamental constants
379,Differential geometry
380,High-energy gamma-ray astronomy instrumentation
378,Nuclear shell model Monte Carlo methods
385,Top-quark physics within the Standard Model
388,Relativistic quantum Hall systems effective field theory
389,Wireless sensing and semantic segmentation
386,Inverse nodal problems for the p-Laplacian
382,Theoretical computer science
381,Astronomy data provenance
384,Functional data analysis
383,Quantum and classical chaos in Hamiltonian systems
390,Spin current transport in spintronics.
392,Transportation engineering
387,Nuclear physics
391,Condensed matter physics
394,Representation theory
393,Cosmology
397,Crystal-melt interfacial free energy calculation
402,String theory and theoretical physics.
400,Physical Cosmology
405,Condensed matter physics
401,Time-dependent density functional theory
399,Autonomous vehicle sensing security
395,Quantum optics and turbulence mitigation in imaging
407,Dynamical systems and geometric optics
406,Computer vision and image processing
398,Condensed matter physics
403,Possibilistic expected utility and coinsurance
396,Condensed matter physics
404,High-energy astrophysics and early star formation
409,Digital signal transmission and FPGA implementation.
408,Quantum mechanics of many-body systems
410,Software engineering
411,Numerical analysis and probabilistic numerical integration
418,Superconductor spin-dependent energy transport
416,X-ray astronomy
412,Quantum information theory
423,F(R)-gravity and spacetime geometry
422,Dark matter and cosmic ray physics
417,Numerical linear algebra for graph analysis
414,X-ray astronomy
424,Astrophysics
421,Mobile manipulator motion planning
420,Blockchain technology
419,Computer science verification theory
426,Astrophysics
427,Mathematical physics and general relativity.
425,GPU kernel optimization
431,Natural Language Processing and Machine Translation
430,Theoretical physics
428,Relativistic space-times and $W$-curvature tensor analysis.
435,Multivariate Brownian motion boundary crossing probabilities
429,Accretion disc physics in dwarf novae
434,Condensed matter physics
433,Condensed matter physics
432,Machine Learning
438,Signal processing
437,Condensed matter physics
441,Cognitive processes in medical image decision-making
436,Geometric mechanics and discrete variational integrators
415,Semiconductor quantum optics
413,Graph theory and algorithms
439,Condensed matter physics and magnetism.
445,Nuclear physics
444,Medical imaging reconstruction
442,Vector Autoregressive Models and state-space realization
440,Functional analysis in nonseparable Banach spaces
446,Computer vision object detection
443,High-energy astrophysics
449,Plasmonic crystals
451,Stochastic optimization
448,Computer vision
452,Planetary science
458,Thin-film solar cell materials science
455,Algebraic geometry
453,Electronic vote counting analysis
454,Nuclear physics
450,Computer networking
447,Medical image segmentation
456,Noncommutative Podolsky electromagnetic theory
457,Anisotropic viscoelastic wave propagation
459,Time series analysis
462,Federated learning communication optimization
461,Dissipative periodic optical lattices
464,Magnetization reversal of magnetic nanoparticles
471,Particle physics and dark matter research
460,Direct dark matter detection experiments
463,Optical physics
470,Condensed matter physics
466,Automorphic forms and modular forms
468,Stellar magnetic fields
465,Celestial mechanics of the Trappist-1 planetary system
467,Uncertainty quantification in high-dimensional stochastic spaces
469,Extragalactic astronomy and ionized gas detection
473,Computed Tomography image reconstruction
477,Receiver design and analysis software
474,Astrophysics and gravitational collapse
480,Mathematical physics
476,Two-dimensional photonic gas thermalisation
481,Quantum mechanics
485,RFID authentication protocol security
475,Computer vision and image generation
479,Probability theory on planar graphs
478,$p$-adic analytic geometry and cohomology
472,Bayesian predictive classification and partition exchangeability
483,Natural Language Processing
484,Credit risk management in Italy
482,Wave scattering in waveguides
486,Mobile application market security
487,Cosmology
489,Cosmology and quantum gravity
490,High Performance Computing and Big Data Analysis
488,Nonlinear oscillators and isotonic potential generalization
492,Quantified Boolean logic and its applications
493,Algebraic geometry and motivic topology.
491,Harmonic analysis on the torus
500,Inverse problems in electromagnetics
497,Generative adversarial network-based image compression
499,Extragalactic astronomy
496,Riemannian geometry and differential geometry
494,Planetary science and laboratory spectroscopy of comets.
502,Analytic number theory
504,Convex quadratic semidefinite programming
507,Automatic Speech Recognition
505,Automatic speech recognition
498,Financial mathematics and stochastic processes
508,Infinite graph theory and group theory
501,Operator algebras and quantum groupoids
503,Sensor data distribution systems
495,Astrophysical magnetohydrodynamics and accretion disk turbulence
509,Astrophysics and gravitational wave astronomy
506,Quantum magnetism and spin correlations in the 2D Heisenberg model.
512,Linear algebra and complex analysis
511,Graph theory
513,Nonlinear dynamics and chaos
510,Plasma surface interaction analysis in nuclear fusion.
518,High-energy physics
515,Machine learning for e-commerce promotions
517,Deep learning for click-through rate prediction
520,Laboratory astrophysics and laser-plasma physics.
516,Network Science
522,Relativistic quantum mechanics
521,Numerical methods for Burgers' equation with uncertainty.
523,High-energy proton-proton and antiproton-proton elastic scattering
514,X-ray binary populations in galaxies
519,Turbulent flow interaction with hairy surfaces.
524,High-mass star formation in the Large Magellanic Cloud
525,Semiconductor quantum dot physics
526,Computer vision object detection
528,Astronomy
527,Algebraic geometry
529,Nuclear physics
530,Plasticity of amorphous composites
535,Computational geometry
537,Theoretical condensed matter physics
534,Ergodic theory of continued fractions
531,Quantum key distribution over collective noise channels
532,Electrical network theory
539,Extragalactic astronomy
538,Computational micromagnetics
536,Finite field permutation polynomials
533,Multiple sequence alignment accuracy metrics
543,Group theory
540,Neutrino oscillation phenomenology and tau physics
542,Probability theory
541,Fractal geometry and dynamical systems
546,General Topology
549,Layered superconductors
545,Information theory
544,Atomic physics
552,Virtual knot theory
554,Frobenius manifolds and algebra-valued integrable systems
555,Differential geometry and topology
548,Hamilton-Jacobi equations
557,Multi-document summarization of evolving events
556,Random matrix theory and two-dimensional plasma physics
551,Computational Social Science
550,Theoretical particle physics
547,Category theory and algebraic weak factorisation systems
553,Neural network expressivity and dynamical systems
558,Group theory
560,Theoretical physics
559,Analytic number theory
563,Theoretical physics
568,Stochastic partial differential equations
562,Natural Language Processing
567,Extended Reality rapid prototyping frameworks
561,Exterior differential systems over Lie algebras
569,Stochastic processes and stochastic portfolio theory
565,Speaker diarization in TV shows
571,Integrable deformations of algebraic curves
575,Vehicular network slicing for 5G communication.
566,Dielectric spectroscopy of CaCu3Ti4O12 materials
578,Particle physics
573,Natural Language Processing
572,Computational biology
579,Inverse problems and partial differential equations
577,Condensed matter physics
574,Robotics and Machine Learning
576,Theoretical physics and black hole thermodynamics
570,Probability theory and stochastic processes
564,Special relativity tests using cosmic rays and neutrinos
582,Statistics
590,Number theory
584,Four-dimensional supersymmetric string theory
589,Materials science and nanotechnology
580,Theoretical physics and mathematical physics
585,Information retrieval systems for scholarly archives
587,Nuclear physics
593,Time series analysis
586,Condensed matter physics
592,Theoretical physics
583,Human heartbeat dynamics
591,Planetary science and stellar astrophysics
581,Higgs boson parity measurement
588,Single-molecule fluorescence imaging in living cells
596,Wireless communications and networking
597,Mapping class groups of surfaces
599,Galaxy formation and evolution
604,Medical image segmentation in dentistry
605,Distantly Supervised Relation Extraction
595,Extragalactic astrophysics and cosmology
594,Nonlinear physics and optical solitons
598,Condensed matter physics
602,Computer Vision Instance Segmentation
607,Quantum spin chains and symmetry algebras
601,Infrared spectroscopy of molecular clusters
606,Ecological network inference
600,Computer vision and scene labeling
610,General topology
609,X-ray Raman scattering in a La-based superlattice.
608,High-energy neutrino astrophysics
614,High-energy physics
620,Bayesian nonparametric statistics
613,Statistics
618,Instance Segmentation
616,Optimal mission planning for multi-rotor UAVs
619,Fluid dynamics and pattern formation
617,Algebraic coding theory
611,Plasmonics and computational electrodynamics
615,Natural Language Processing
621,Semigroup theory and combinatorial group theory
622,Theoretical particle physics
623,Superconducting phase transition dynamics
603,Radio telescope engineering and design
612,Quantum chromodynamics sum rules
628,Experimental particle physics
630,Theoretical physics
627,Evolutionary game theory in growing populations
631,Theoretical physics and gravitational theory
624,Evolutionary genomics of cancer genes in fish
629,Quantum mechanics
637,Quantitative literary history
625,Molecular biology and cellular imaging
635,Quantum dissipative dynamics of spin-boson systems
632,Symplectic topology and Hamiltonian dynamics
634,Eclipsing binary star systems
633,Augmented reality visual attention in manual tasks.
638,Network identifiability and dynamical systems
640,Entanglement in topological systems
642,Theoretical high-energy physics
639,Mathematical physics
641,Three-dimensional scanner design for smartphones
644,String theory cosmology
636,Extragalactic astronomy and star cluster systems
626,Fractional kinetics in complex media
650,X-ray astronomy
643,Number theory
648,Particle physics and dark matter
649,Perturbative Quantum Chromodynamics
645,Condensed matter physics
651,Applied mathematics and mathematical physics
647,Analytic number theory
653,Leibniz algebra deformations of Lie algebras
646,Machine learning in remote sensing
652,Theoretical physics of liquid nucleation around charged particles
654,Microrheology of rotating particles in viscoelastic media
655,Lie algebras and combinatorics
658,Astrophysics
663,Superconducting quantum computing
657,Theoretical particle physics
656,Strongly-interacting Fermi gas physics
665,Cybersecurity data collection
664,Network science and complex systems
660,Particle physics and cosmology
659,Solar physics and helioseismology
667,High energy quantum chromodynamics
669,Nuclear astrophysics and gravitational wave astronomy
661,Renormalization group theory for interacting Fermi systems
666,Kagome Heisenberg antiferromagnet and chiral spin liquids
672,Statistical physics
671,Cosmology
668,Algebraic geometry
662,Gamma-ray burst astronomy
675,Generative Adversarial Networks for image synthesis
676,Statistical physics and critical phenomena
679,High-energy particle physics
673,Autonomous underwater vehicle task assignment
674,Continued fractions in function fields
670,Temporal Video Grounding with Natural Language
677,Astrophysics of charged fluid tori around black holes
678,Natural language processing for mental health
680,Neutron-scattering studies of spin dynamics in cerium hexaboride
681,Theoretical atomic and molecular physics
682,Quantum physics
686,Semi-supervised graph node classification
684,Algebraic graph theory and group theory
683,Condensed matter physics
685,Stochastic processes and particle systems
690,Materials science
689,Mathematical analysis of special functions
688,High-energy nuclear physics
692,Theoretical physics and noncommutative geometry
687,Spectral graph theory and rational difference equations
693,Magnetic properties of CoFeB thin films
691,Holomorphic endomorphisms of P^2
695,Nonequilibrium statistical mechanics and dynamical systems theory
697,Atomic and molecular physics
698,Causal inference from observational data
696,Sound event detection
700,Random matrix theory
694,Lattice Quantum Chromodynamics
703,Particle physics
699,Graph neural networks and logic
701,Ternary weakly regular bent functions
702,Protein cold denaturation and water structure
704,Radio astronomy
708,Experimental condensed matter physics
705,Graph theory
707,Machine learning and neural networks
706,Approximation theory and Fourier analysis
714,Computational geometry
711,Stellar astrophysics
713,Logic and probability theory
712,Nonlinear Schrödinger equations
710,Semiconductor physics
716,Relativistic heavy-ion collisions
715,3D mesh model shape mapping
720,Algebraic geometry
718,Spin-1 Bose-Einstein condensed gases
719,Algebraic topology and homological stability
717,Differential geometry and soliton theory
722,Metric fixed point theory
721,Network science in ultrafast systems
709,Harmonic analysis and martingale theory
726,Astrophysics
724,Computational materials science of multilayer silicene
723,Braid group representations and string links
725,General topology
727,Gravitational wave astronomy
729,Microprocessor fault modeling and testing
730,Spectral theory of periodic Schrödinger operators
735,Artificial Intelligence
728,Theoretical condensed matter physics
738,Turbulent thermal convection
740,Dielectric properties of double perovskite manganites
731,Set theory
739,Quantum optics
736,Stochastic modeling of beam management in mmWave vehicular networks
732,Change-point inference in heterogeneous regression
737,Charm-strange meson spectroscopy
733,Differential geometry of surfaces
734,Astrochemistry of complex organic molecules in hot cores
743,Queueing network theory
747,Bayesian Gaussian Mixture Models
745,Theoretical particle physics
744,Algebraic geometry
742,Solar physics
746,Molecular graph generation
751,Power electronics control systems
741,Black hole thermodynamics
753,Cellular network planning and analysis
752,Distributed machine learning optimization
749,Statistical physics of Ising and Potts models
750,Force-free magnetospheres for Kerr black holes
748,Condensed matter physics
755,Snowball Earth stratospheric circulation
754,Causal inference and semiparametric estimation.
756,Physical cosmology and galaxy formation
759,Condensed matter physics and magnetic materials
768,Harmonic analysis on compact manifolds
760,Network economics and game theory
762,Network analysis of European Union legal sources
764,Numerical analysis of generalized mean curvature flows
763,Operator algebras
761,Astronomy and Astrophysics
765,Algebraic geometry and representation theory
757,High-energy particle physics
758,Community detection in the stochastic block model
766,Solar physics and coronal mass ejections
767,Quantum computing
769,Experimental neutrino physics
778,Nonlinear superconducting RF resonators
774,Ergodic theory
779,Topological superconductivity
772,Autonomous robot control
770,Crime prediction using machine learning
775,Algebraic geometry and configuration spaces
773,Algebraic enumeration of racks with knot theory application
776,Interpretations of quantum mechanics
781,Extragalactic astronomy and star formation
777,Computer vision and 3D shape reconstruction
783,Number theory
771,Neural Machine Translation
782,Nuclear physics
780,Abstract algebra and Cayley-Dickson algebras
784,Star formation and stellar clusters
795,Self-interacting dark matter halo evolution
790,Agent-based computational social science
787,Theoretical physics
786,Extragalactic astronomy and cosmology
785,Operator theory in Hilbert spaces
794,Particle physics and neutrino phenomenology
789,High-energy nuclear physics
791,Dynamical systems and coupled map lattices
793,Cosmic microwave background research
797,Kinetic Fokker-Planck equations
792,Icy planet formation and debris disks.
796,Combustion science and detonation wave dynamics
788,Mathematical signal processing and uncertainty principles
806,Machine learning
805,Star formation and astrophysical masers
804,Theoretical cosmology and statistical mechanics
802,Galactic halo dynamics and disturbance transmission
799,Theoretical physics and black hole thermodynamics
801,Archaeal tRNA identity elements and characteristics
808,Quantum field theory
803,Nuclear physics
798,Topological superconductors
800,Differential geometry and Lie theory
807,Observational cosmology and large-scale structure
809,Nuclear physics
811,Combinatorics
810,Combinatorial optimization and hypergraph theory
813,Quantum transport physics
815,Stellar astrophysics
812,Statistical methods for distributional data with Wasserstein metric
816,Theoretical physics
818,Quantum magnetism and topological spin textures
822,Group theory
823,Hyperbolic geometry
817,Distributed evolutionary algorithms
824,Algebraic topology
819,Theoretical physics
814,Geometry of numbers
820,Quantum optimal control of electron shuttling
821,Semiconductor nanocrystal optical and vibrational properties
825,Diophantine equations in Gaussian integers
830,Dark matter substructure in gamma-ray astronomy
826,Photonic crystals with Weyl points
827,Automotive engine control systems
828,Control systems and sensor network optimization
829,Condensed matter physics
837,Theoretical condensed matter physics
831,Quantum physics and circuit quantum electrodynamics
835,Mathematical analysis of fluid dynamics equations
836,Hypersonic aerodynamics
832,Nuclear quark model and color superconductivity
834,Astrophysics
833,Superconducting quantum circuits
838,Social network cascade morphology modeling
840,Swarm robotics adaptive control
839,Intense laser pulse propagation in atomic gases
844,Nonlinear wave dynamics in soft cylinder chains
843,Network science
841,Cosmology and dark matter models
848,General relativity and numerical relativity
845,Information geometry of Gaussian random fields
847,Symbolic computation and computational complexity
846,Extragalactic radio sources soft X-ray properties
854,Cosmological density perturbations in magnetized plasma
855,Finite element analysis of Maxwell's equations
850,One-dimensional quantum spin systems and topological phase transitions
852,Financial risk management and capital allocation
842,Lattice QCD
849,Observational cosmology and high-redshift universe studies
858,Nonequilibrium statistical mechanics and hydrodynamics
857,Spintronics and spin-orbit torque physics
851,Statistical mechanics of discrete spin models
860,Convex optimization
853,Condensed matter physics
861,Astrophysics and galactic dynamics
862,Complex analysis and conformal mapping
865,Quantum lattice models
856,Stellar dynamics of elliptical galaxies
866,Polymer physics
863,Partial differential equations
867,Symplectic geometry
864,Digital topology
859,Spatial econometrics and spatio-temporal data analysis
871,Network topology and statistical sampling analysis
874,Condensed matter physics
869,Optical physics
872,Mathematical physics and differential geometry
870,Condensed matter physics
873,Visual object tracking in computer vision
876,Condensed matter physics
878,Commutative algebra and semigroup theory
880,Coding theory for polymer-based data storage
879,Astrophysics
881,Cosmology and radio astronomy
868,Particle physics and dark matter
877,Nuclear astrophysics
875,Machine learning for NMR property prediction
883,High-energy nuclear physics
885,High-energy astrophysics
884,Quantum computing and quantum simulation
882,Theoretical particle physics
886,Signal processing and mathematical analysis
887,Audio-visual speech recognition
894,Condensed matter physics
889,Lattice QCD and Nuclear Physics
893,Astrophysical numerical simulations of bow shock interactions.
896,Hard-sphere crystal stacking faults under gravity
888,Cognitive load detection using functional near-infrared spectroscopy
891,Dark matter detection experiments
897,Dark matter direct detection
890,String theory and large extra dimensions
900,Graph theory and matching energy
898,Theoretical particle physics
899,Model theory of Nakano spaces
892,Neutrino physics
895,Riemannian geometry of diffeomorphism groups
901,Mathematical physics of Spin-Boson models
905,Static formal methods for industrial automation systems
906,Cosmology and theoretical physics
909,Quantum information theory
907,Quantum information science
903,Semiconductor nanocrystal quantum physics
902,Computational complexity and real analytic computation models.
910,Convolutional Neural Network Learning
904,Computational optimal transport and Bayesian inference.
908,Stellar cluster dynamical evolution
916,Theoretical physics and cosmology
917,Electromagnetic effective medium theory
912,Industrial wireless network security
919,Nanoscale magnetoelectric and piezoelectric effects.
918,Many-body localization in quantum systems
924,Spectral theory of differential equations
921,Model theory of free algebras and modules
914,Mathematical finance
915,Worst-case execution time analysis
920,Network science analysis of shareholder networks
923,Holographic QCD thermodynamics and transport.
925,Topological group theory
926,Blockchain off-chain micropayment systems
922,Artificial General Intelligence
913,Ultracold atomic physics
