doc_idx,rewrite
269,Check schedule for the twenty first.
268,Get Billy Crystal's address.
274,Set a reminder to make coffee at three.
273,Continue previous suggestion
276,Play Kiss FM
271,Remove cereal from shopping list
275,Show current news headlines
277,Post a tweet.
279,Find the volume setting location
278,Find events in my town this week.
283,Find the size of a sperm whale.
285,Set coffee machine to make coffee
280,Show details of my events
284,Asking about the assistant's feelings.
287,Play most recent podcast
286,Check F train schedule for today
281,Show recipes
288,Send a Twitter complaint
282,Find stores having sales tomorrow.
294,Order pizza for delivery
295,Schedule a meeting until three o'clock
291,provide information on lisa ann
296,Report an observation
293,Post this to my Facebook.
292,Set a daily coffee reminder.
297,Find Jackie Chan's current residence.
290,Add a new email address to contacts
300,delete the google list
299,Call a cab to the airport
302,Show the weekly weather report
306,turn off the lamps
304,Show a cooking tutorial
301,Change the color to dim
303,Dim the lights
298,Check on the user's status
307,Check for new email
309,Delete item from list
308,Compose a new email to Ray
305,Play reggae music
310,Calculate two multiplied by two.
316,Check the weather for next Wednesday
313,Check if temperature in Paris is below ten degrees
315,Turn off all active devices
319,Show recent email from John
314,Reply to Mike's email with the answer four hundred and thirty.
317,Show BBC world headlines
318,Define the word elaborate
312,Get the top stories on CNN.
320,Check for emails from this sender
311,Calculate Disney's stock value increase over the past week.
322,Start the Roomba robot
321,Delete the dentist appointment
325,Navigate to Lafayette and Canal Streets
323,add new email address to contacts
329,Play the movie Kung Fu Panda 3
326,Play playlist from the bottom
328,Get a person immediately.
330,Rename the title
331,Play my most played song list
332,Play Netflix on PS4
324,Book a ticket from Jaipur to Mumbai on Tuesday.
327,Show the event agenda
335,Report what I wore yesterday
334,Delete the alarm
337,Check Gmail for new mail
336,Remove the appointment with George Adams
333,Explain causes of osteoporosis
340,Play audio from the beginning
339,Check new email
343,Show today's client meetings
338,Show the number of lists
341,Tell me about my meetings today.
345,Check for emails from Jeffrey Burnette
344,Check if Trump will visit Russia soon
342,Tell me when the world will end
346,Get latest updates from Facebook
347,Identify if the song is by Ed Sheeran.
351,Set an evening alert for upcoming meeting
350,Identify the largest ocean in the world
349,Identify the current prime minister of Britain.
357,divide seventy six into two parts
358,Check if the program is scheduled.
354,Enable smart socket
352,Take day off tomorrow
348,Tell me the current month.
356,Play Contra as second player
362,Play a game where you are the keeper
365,Set notifications for next week's English final
361,Check if I emailed Tom about gun control
366,Post a new Facebook status about enjoying the weather.
355,Display the seven day forecast for this week
360,Add sugar to grocery list
364,Play only music of pop mix
359,Show time difference between US and Canada
367,Play songs by the Beatles
363,Get today's forecast for New York City.
368,Dim the living room lights
372,Tell a good joke
377,Order food from Papa John's
374,Remove the remainder
370,Check availability of morning shows
371,Get the weather forecast for this week.
376,send a mail to divya
369,send an email to jake
375,Check if a sweater is needed today
373,Set to user's usual preference
380,Get stock price details for Motorola.
385,Check meetings for next Wednesday
382,Write an email to Chelsea
381,Find friend's upcoming birthday date
384,increase the music volume
379,Continue flattering me
386,Remove this list from the others
383,Remind me about my function in Washington tomorrow.
378,Send an email to my brother about wedding anniversary.
387,Convert time from Manila to New York.
260,lower the speaker volume
261,how long to cook macaroni
289,Turn on the vacuum and clean the living room.
353,Get the euro to dollar exchange rate.
394,Check for comments on my status.
390,Get Morgan's office number.
388,Check if current weather will last all day
396,Play most watched podcast
391,Change the lighting to blue
395,"Post ""hey everyone"" on Facebook."
389,Play the song Lady by Kenny Rogers
393,Tell me a good joke
398,Tweet Burger King about a burger problem.
400,Change house colors from light to dark.
392,Change the current light settings
401,Compare soft cheese and hard cheese.
397,Show information about upcoming events
404,Set a new alarm for that time
399,Open alarm settings
410,Get the current time in Japan.
406,turn off all lights
412,Set a meeting for tomorrow
405,Start an email to a coworker
403,Play the user's most listened to song.
407,help send an email to family
408,Identify contacts not called in twelve months
409,Show active alarms
402,List theaters in the vicinity
411,Delete the next event
413,Check the weather forecast for this week.
414,Notify of church services on Sundays at eleven am
416,Play a game of tic tac toe
417,Reply to Sarah's email
415,Show reminders scheduled before noon tomorrow.
420,Respond to the email from John Doe
426,Get the capital of Kazakhstan.
422,Find cheapest flight fares to nj today
418,Play Britney Spears live concert series
419,Get the current time in New York.
423,Check Mehta's investment amount from today's meeting.
424,Find Denzel Washington's next movie.
428,Play the United States of Anxiety podcast
421,find Microsoft share price on NASDAQ
432,Identify the music director of the song
434,Check if you know this joke
431,Convert US dollars to Canadian currency
433,"Open the audiobook ""History of Rome""."
429,Play songs by Major Lazer
427,Play a retro song from my playlist.
425,Tell me the time in London
430,Delete the user's list
436,Add podcast favorites to playlist and start playback
437,Find the nearest Walmart location.
439,Show available louies
441,Find where Amal Clooney went to college
438,Shuffle and play all slow music songs
440,send an email to mom
435,Post current location on Twitter
446,Replay the music
444,Play a game of Battleship
442,Order two burgers and one coke fast
443,Get the current time
445,Play music on Pandora.
450,Respond to the email
449,Notify me before my next calendar event
451,know the weather in san francisco
453,Identify the assistant's developers.
448,Show schedule for later this afternoon
447,Find the best time to go for a hike.
456,Play the latest song from the album Abbas.
455,Open the Android app.
452,Send a replay email
461,Describe a television circuit
458,Explain what an electronic emissions system is
457,Tell me recent interesting sports news.
459,Check train 10887 departure time from Luni on Tuesday
466,Play music playlist
463,Resume reading Harry Potter book four
470,Play football with me
471,Review all alarms
465,Get the current date.
464,Book train tickets for two this Friday
454,Book a train to Dundee at five am on Sunday.
462,Set the appliance to boiling mode.
460,Book a train ticket
472,Play rock and roll music
467,Play my favorite Tarzan audiobook
469,add detergent to shopping list
475,Send a reply
476,Turn off the lights
468,Check if alarm is set for tomorrow morning
473,Tell me where President Madison was born.
483,Play all songs on shuffle
474,Check connecting trains from London to Paris and times.
485,Show painting exhibitions in the Bay Area
478,Check if calendar updated recently.
477,Play the Shadi special podcast
480,Play the most popular song by artist.
479,Check if stocks were rising or declining
484,Show world news
490,Provide general health tips
482,Set a reminder
486,Turn off the master bedroom light
481,Book an Uber for tomorrow.
494,Play video games
491,Calculate the average house price.
495,describe that object
493,List movies released this week
489,Show the highest rated movie currently in theaters
488,Check the stock price.
496,Play love playlist
497,define cylinder
492,turn off wemo socket
487,Set alarm for twelve p.m.
501,Show a video on cooking fried chicken
500,Play music from my jogging playlist
503,Set volume to maximum.
508,Tell me when the US got freedom
511,Find sambar recipe in cookingforu application
505,Set reminder for day before car is due
510,Remind me of election update in one hour
499,Show reviews of nearest food court
498,Explain how to prepare rice
504,Check if calendar event exists
509,Order Chinese take-out
507,Check new email from Andy
502,Identify the currently playing song.
506,Start radio playback
512,Play only my playlist
514,Show latest news from the area
521,Tell me your name
523,Identify the song by Shakira
517,Call the nearest Thai restaurant with delivery.
520,Get directions to Disneyland
525,Get the latest news from Xinhua
516,send this email now
518,Set a daily lunch reminder at two p.m.
513,Clean the floor
524,Schedule a taxi pickup for Monday at noon.
515,Define the word oscillate
519,Play the next podcast episode
522,Check if current time is correct for my location.
526,Calculate the factorial of ten.
527,List all events for today in my city.
530,Play poker with me
531,Find news articles on a particular subject
534,Get popular news from BBC
536,Tell me statistics about things you've done for me
528,Delete the shopping trip scheduled March twenty third.
532,Check if you have any reminders
533,Make dinner for me
535,turn off the bathroom lights
538,Add toothpaste to shopping list
529,Activate the Roomba.
539,Read the list aloud
537,Set alarm for six thirty am
541,Play Tom Clancy Splinter Cell
542,Suggest something to watch to cheer me up
540,Mark emails from familiar places as important
545,Get the capital of Mexico.
549,Verify the accuracy of the date.
544,Send a tweet
546,Suggest action movies
543,Tweet a complaint
547,Read my new emails
548,Start a gossip
552,Find the next event at the library.
551,Explain India's geographical location.
550,Remove item from list
554,Tell me the size of the Empire State Building.
555,Get the weather for tomorrow in Costa Mesa.
556,Set a reminder for this
553,The user wants to state that nobody knows.
558,List current circus shows in the city
561,Add song to play next
557,get today's climate forecast
559,Mark a meeting with Tom at three tomorrow.
570,Play the last Doctor Who radio broadcast
566,Delete the tax list from 1990
564,List planned future features
560,Show New York Times front page content
568,Check email for job listing
567,Tell me how to cook risotto
562,Report international news
565,Rate companyname negatively
563,Mark next Monday
569,Count attendees for my next meeting
571,Show recent to do list
573,Describe the iPhone 7.
576,Play the user's station
580,define forensic
583,Find where most celebrities hang out
582,Tell me what day the fifth is
574,Check mail from Amazon
585,Turn off the Wemo plug
579,Search for information about technology.
572,Play a Michael Jackson song
575,Show the list
578,Create a list
586,Check for special political news
577,Change car tires to snow tires.
587,tell me about jaipur
588,define the word subjegant
584,Check if it will rain Saturday.
581,Contact Samsung about washer on fire
589,tell me how to bake twelve oatmeal cookies
591,Play jazz music
590,Check events in Pondicherry this weekend
595,Check the outside temperature
599,Search what are the basic things humans need
601,Turn on all the lights
593,Find interview time from yesterday's email
594,Continue reading audiobook
598,Create a new list
600,Play a game of tic tac toe
592,Get the latest news on CNN.
603,Show the current time.
597,Explain neutral density filters and recommend types and styles.
602,Read the grocery list
604,Order one pack of noodles for takeaway.
596,Play my favorite music
606,tell me the region miami is located in
605,Disable tomorrow's wake-up alarm.
608,Rate five stars
613,Get Petey's telephone number
618,Check traffic on commute home at five.
615,Answer Bill's email immediately
617,Provide details of the annual function on March 26th.
616,Show upcoming events
612,Play Shake It Off by Taylor Swift
611,Find map of nearby stores
607,Check for new emails from the last hour.
614,Ask how many angels can dance on a pinhead
620,Turn the house lights blue.
609,Check the weather in New York.
610,skip to the next podcast episode
619,Check if I have a sales meeting today.
625,Identify currently playing music
624,Play songs by Yesudas
622,Show the weather
629,Start the vacuum cleaner
634,Play music by Led Zeppelin
623,Show today's event schedule
632,Delete the last phrase
626,Find a recipe for risotto
621,Check the weather in New Jersey
633,Play my favorite song from last year
631,Find fun events in LA today.
627,Identify the person on the radio
628,Report a purchased item as out of order.
630,Find the day of the week for December 13th
637,Turn off the alarm
638,Tell me a joke
640,Play radio
635,Get the weather forecast for Saturday.
641,Show my events
636,calculate twelve divided by four
645,Recommend a movie playing locally
644,Log work day in journal
639,tell me everything you know about sloths
647,Send calendar invite to Bill and Malinda
642,Set lights to a percentage.
650,Open the sunroof
643,Get China's currency exchange rate
652,Book a ride home
651,Play romantic songs
648,Mute for five minutes
654,tell me stock market news
660,Create a good first impression
649,Email boss about lateness and apologize for missing meeting
646,Find the last Academy Award winning movie's date.
658,Turn on Wemo.
657,turn down the lights in the house
655,Check if anything else remains on the list.
662,Check traffic near Central Park Road
659,Reply to dad that I will be late
664,define the word capricious
663,Get the exchange rate between the USA and China.
668,Clean my car
670,Post a tweet that the product sucks
667,Set recurring reminders to water plants
673,Turn socket off
675,Announce intent to go to work today
665,Create a location reminder on calendar
666,Tell the time in the current time zone
674,Find craft fairs in this area.
669,Increase the volume.
671,Tell me the capital of California.
672,Check if nearby Domino's has delivery.
676,Check if a noon medication alarm is set.
677,set a date for this week
678,Get BBC poll predictions for US elections.
682,Add event for meeting with James
683,Check if it is raining tonight
685,Check if a reminder alarm is set.
686,Show CNN headlines
681,Count the user's lists
687,Show the most viewed list
688,Play purchased and favorited songs
684,Show new inbox messages since last viewed.
679,Prepare a cup of coffee
680,Increase the brightness in this room
689,Increase the brightness of the lights
692,Check how much Alexa knows about me
690,Recommend something for me to read
656,Delete the list
653,Play the Coldplay album
691,Suggest dinner ideas
661,Start playing the radio
700,Tell interesting news
693,Get the minimum temperature of London.
697,Set an alert for the event time
698,Turn off the eight am alarm
694,Get weather report for Las Vegas
696,Play Spotify dance playlist
695,Find the largest active volcano on earth.
699,Play Shape of You by Ed Sheeran
701,send email to jessica
705,Clear the list
707,Find movies playing nearby.
703,Delete the to do list
702,Find out if Charley's Steakhouse delivers.
706,Show details for stock price.
704,Check the weather in Kansas
711,Show location of the Rocky Mountains
709,Get the time of the events.
708,Find news about the train wreck.
713,Delete the set alarm
710,Set lights to medium
716,Check traffic conditions on the 101.
714,Show set alarms
720,Tweet at Pizza Hut about delivery wait
718,Give directions
712,Post the message now
722,Delete the upcoming event
719,Find the latest Disney podcast
717,Show current trending topics
721,Get directions to Madison Street
715,Find an interesting podcast about last Pritzker Prize winners.
726,Find Taylor Lautner's birth date.
725,Define the meaning of
727,Play songs by Barenaked Ladies
728,Get the latest story from Fox News
724,Summarize events of the last two months.
730,Get the weekly weather forecast for Miami.
723,List all train times to New York.
732,Show the subject of the last email from mom.
729,Remove events from calendar
736,Add new email to contacts
735,Define motivation
738,Remind me of Rita's birthday twenty four hours in advance
733,Check my schedule
731,Post my visit to Japan on Twitter.
737,Add warm socks to winter morning list
739,Play the previous podcast
741,Delete the next event
734,Send a yearly notification for mother's birthday.
743,Get today's date
746,Identify the film and name of the music.
747,check for new emails from contact q
744,Identify types of sunglasses considered aviators.
749,Open chess app and begin game
748,Create new schedule for tomorrow meeting
745,Set an alarm for tomorrow to remember food.
750,"Correct the misspelled word ""quead"
742,Play this song
740,Get the current time in New York.
754,Remind me about the wedding on time.
755,Search for the item
752,Play the user's favorite book
760,Play biography of Jackie Kennedy
758,Play music
753,Check the general stock trend
761,load email and send message
757,turn off the smart socket
763,Get the coordinates of the equator.
765,Set the brightness higher
767,Read the previous text aloud
762,Find the date of next Wednesday
759,Get a recipe
751,Play the third song in my playlist
771,Find clothing stores within five miles.
756,find the location with the most volcanoes
768,Mute audio from now on
764,Show my set alarms
772,Get Facebook's current stock price.
770,Check if the last order is ready.
766,Tell me how many stomachs a cow has
773,Show my queried lists
774,Schedule a meeting with Dorothy as soon as possible.
775,Delete a calendar item
769,Confirm if the Thanksgiving event is on the fourteenth.
785,Substitute baking soda for baking powder
776,Get travel time to the airport
780,Send tech news
779,Call a taxi
783,Get the current time on the US east coast.
786,Calculate four plus five
784,Turn off the lights
781,Show calendar event this friday afternoon
778,Check if allearsnet has a new podcast.
777,Get the latest environmental news
782,Find a recipe for dinner tonight
790,Play favorite songs
796,Tell the current time in Pacific Standard Time.
793,Clear the next activity
798,Check for upcoming events
789,send email to friend
800,Add new email address to contact
797,Show local events
787,Open the temperature app
795,Add hamburger to grocery list
788,Set an alarm for tomorrow at six in the morning
792,Increase the light brightness
794,Set coffee machine to make coffee at seven am
791,Send a new email to newmail@gmail.com.
799,Find a nearby wine bar.
801,Turn off the plug
811,Play the most popular Elton John song.
810,Set an alarm for nine am.
807,Check events on Sunday afternoon
803,Get Jo's contact information
809,Show all my lists
813,Identify the song playing in the background.
805,Play the song Purple Haze.
806,Play the user's favorite songs.
802,Turn off the lights
814,Send message to Delta that I'm never using them again
815,Check if Jane Doe has emailed me
808,Find day of week for twenty third of this month
812,play an r. & b. station
804,Clear the activities list for today.
816,Find today's Washington Post articles about Trump
817,Play the song title
818,Set a reminder for tomorrow
823,Play WGRR 103.5
824,Play NPR on speakers
821,Read list of new emails
825,Play Aretha Franklin's Call Me after this song
827,Confirm if Paradise does takeaway.
829,Check when it will next rain.
819,Tell birthplace of Steve Jobs
828,Get the current date
822,tell me the latest political news
830,Make this event repetitive
831,Delete the second row from the list
820,Play nineties hip hop music
826,Find train times from nearby to a location.
836,Mute the audio
832,Delete my next scheduled appointment
840,Send help only to Jane.
834,Send an email to John Smith.
833,Play nine hundred and thirty seven f. m.
844,Cut the songs in the music
843,Show the current time in New York.
841,Press the next button
838,Dim the lights
842,Turn off the Wemo plug socket.
835,Book train tickets to Washington D.C.
845,Check if user has tasks today
839,Calculate how much wood a woodchuck could chuck.
837,send an email to juanpedro at gmail dot com
846,Show details on person.
848,Calculate how much money Bill Gates made.
854,Calculate nine plus two
849,help listen to the radio
853,Find the list
847,Show the latest news from the Guardian
855,Set a birthday reminder
851,Check if tonight will be sticky.
850,Get the recipe for fish soup
852,Find events happening nearby this weekend.
859,Show the best spaghetti recipe
861,List events happening in Pondicherry this weekend.
857,list the best clothing shops near me
864,Play classic rock music
863,Find the day of the week for April 1st
858,Turn off the sockets.
868,Show my plans for this week
856,List ingredients for lamb pathia.
866,Open the Parcheesi game
860,Calculate two hundred forty six plus six hundred fifty four
862,Check if it will rain this afternoon.
869,Play the next recording
867,Show exciting events in the Bay Area
865,Send a thank you email to John for the invitation.
870,Set alert one hour before next appointment
871,Turn off the lights
872,Find information about a book
877,Play Papa Pear Saga
875,Play rap music
873,look up local restaurants open now
880,Turn down the light
878,turn off the porch light
874,Tell me Hulk Hogan's height.
879,send email to grandma about saturday visit
881,Delete songs from my old english songs list
883,Set a reminder for the meeting tomorrow at six
885,Turn down the lights
876,find the size of the united states
884,Change the lights to blue.
886,Cook something special for me and my wife.
882,Check on assistant status
889,Tweet a complaint to Comcast
893,Get today's weather.
887,Describe the concept of hell.
891,Locate Yosemite Park
894,Add dinner at Red Lobster to calendar today at nine
892,Describe rock sand
898,find john smith in contacts
897,Order chicken manchow soup from Wang's Kitchen.
895,Search for information
890,Get today's news.
900,Find a cat-only groomer in town.
899,Define velocity
888,Check meeting schedule in today's mail
896,Set reminders for pending bill payments
902,Confirm if the McDonald's order cancellation went through.
901,Check today's calendar schedule.
908,get the latest stock price for costco
907,Book a ride to the airport
905,Get the latest news
904,Help me with Tesco complaint
909,Set a reminder to check the stew at six o'clock
903,Add a recurring yearly calendar reminder
910,Remove medical appointment from calendar
913,notify me when you hear about france
916,Get news from that newsource
911,Search for swimming
906,send a reply to the last email
914,Change light colors to red
912,Add dinner with Mary to calendar on Saturday
917,Search for more songs from the band
915,Check if wearing a raincoat is necessary.
920,Remove the following list
918,Show work calendar events for next week
922,Check the outside temperature
924,Play music from Keane's Hopes and Fears album
928,tell me about fringe in edinburgh next year
927,Show plans for the month of May.
925,Explain quantum physics in simple language
931,Show my to-do list
930,Show current weather
923,Check mom's number
932,Open social media
919,Set reminders for every odd-numbered Sunday.
921,Find Ajay Devgn's hobby
926,Set a repeating reminder for every Sunday.
929,Change the light color
938,Play sad songs
933,Check for new emails
936,Check for events downtown this weekend.
937,Show all emails regarding the breach
943,Tell me a joke.
944,Delete all alarms
935,Add business contacts to contact list
939,tell me the color of chairs
946,Ask trivia questions
941,Check if today is twentieth March
940,brighten the lights
945,Find the start time of the black tie gala dinner.
942,tell me about the fair this weekend
934,Set a reminder for tomorrow's meeting at ten am.
947,Show latest crime statistics for my area.
949,Check if today is Friday
948,Show what Vogue posted today
956,Calculate the average square miles of a country.
957,Convert one dollar to euros
960,Show articles related to weather in morning news
950,Get breaking news from the Huffington Post
955,Send email to Peter asking how he is and offering help
953,Get a full cover jacket if stormy this evening
962,Count states with the death penalty
959,User wants to state they occasionally pay attention.
961,Compare in people
952,Show the current weather forecast
958,Create a meeting event in my calendar
954,Update to current time
963,Find a nearby furniture store.
951,Delete the Tuesday nine AM alarm.
965,Tweet a complaint
964,Tweet Walmart about their horrible customer service
975,Write an email to family expressing love
977,Read latest NYTimes headlines
973,Explain the difference between Roman and Gregorian calendars.
967,Check euro to US dollar exchange rate
969,Recommend a good Iranian film from 2016
971,Schedule vacuum daily between ten and eleven am.
974,Start the next podcast
970,Set an alarm for tomorrow at six am
966,Book a train ticket to Charleston West Virginia
979,Send a complaint tweet
972,Add the Giant Eagle email to contacts
968,Delete this week's to-dos
976,Update me on local events.
978,Play good sounds
980,Find Panama City Mall opening hours
987,Show the current date
981,Check for birthday party reminders
990,turn off the light in my son's room
983,Explain what a resin tooth filling is
992,Check for new emails today
993,Count the legs of a dog
988,Order takeout from Licari's.
994,Schedule a sales meeting for Wednesday at eleven am
989,Get the current time in China.
991,Play random music.
984,Play songs.
985,Add Mike and Jack to festival calendar
986,Add brother's birthday on April 20
982,Find the cheapest train ticket to Spain.
995,Contact Sarah
997,Set an alarm for six am Thursday
1006,delete eric's birthday from the calendar
998,Find the best rated local pubs.
996,Find location of public library
1003,Report current events from yesterday to this morning.
1004,Manage economic affairs
999,Read the new email
1007,Set the default audio setting
1005,Play next episode of Hipsterhood
1000,send an email to john about meeting time
1001,Get current weather condition in my place
1008,Open gallery and post named picture
1011,Get today's sports news.
1010,Check if Pizza Hut has delivery.
1016,Change light color to bright.
1002,reschedule my meeting
1012,Show lists in my notebook
1009,Provide important house information
1013,Ask what to do today
1019,Set sleep mode
1014,Play a country music station
1020,Show recent emails
1017,Send email to boss
1015,Explain the geology of this location.
1021,Delete my list
1018,Scan social media and report current events
1022,Find Seth's location
1033,Change all house lights to blue
1030,Get the current weather.
1025,Identify the last contact who called me
1023,restart the podcast from last night
1026,Invite people to the calendar event
1024,Add bananas to shopping list
1031,play nfl podcasts
1035,List today's top podcasts
1027,Play Sinatra songs
1034,Play an FM station
1032,Tell me Elvis Presley's birthday.
1029,Check if it will snow tomorrow at noon.
1028,List daily USD to JPY exchange rate.
1036,advise whether to go to the theater today
1038,Find Amazon Restaurants locations
1040,Make the system user friendly.
1037,open papa pear saga
1042,Find the bar with the most affordable drinks near Sixth Street.
1052,Add a lunch with Mike
1044,Show my next planned event.
1039,Check food pickup wait time.
1047,Open the contacts app
1043,Reduce the volume
1050,Tweet about cold pizza to Papa Johns
1051,Get directions home from current location
1041,Show plant based news
